jade_source_year,jade_source_week,simulation,stage,calendar_year,calendar_week,stored_energy_gwh,thermal_cost_nzd,lost_load_cost_nzd
2025,Week 52,51,13,2026,12,3093.016469,6284729.972827,0.000000
2025,Week 52,51,14,2026,13,3163.652219,5766721.320328,0.000000
2025,Week 52,51,15,2026,14,3210.870621,5009054.583193,0.000000
2025,Week 52,51,16,2026,15,3210.834656,5272873.665639,0.000000
2025,Week 52,51,17,2026,16,3220.832128,4248335.328685,0.000000
2025,Week 52,51,18,2026,17,3201.024667,5381600.675015,0.000000
2025,Week 52,51,19,2026,18,3229.422362,6089408.416420,0.000000
2025,Week 52,51,20,2026,19,3379.065233,3463925.603338,0.000000
2025,Week 52,51,21,2026,20,3383.259138,3020559.231009,0.000000
2025,Week 52,51,22,2026,21,3273.259509,6309509.697408,0.000000
2025,Week 52,51,23,2026,22,3228.279517,5830837.961600,0.000000
2025,Week 52,51,24,2026,23,3022.796476,6487996.238292,0.000000
2025,Week 52,51,25,2026,24,2920.660830,6520487.706995,0.000000
2025,Week 52,51,26,2026,25,2652.644172,6986420.111714,0.000000
2025,Week 52,51,27,2026,26,2765.381431,6171569.282972,0.000000
2025,Week 52,51,28,2026,27,2537.601807,7942484.666737,0.000000
2025,Week 52,51,29,2026,28,2597.889864,6406024.141560,0.000000
2025,Week 52,51,30,2026,29,2382.526018,6703835.760000,0.000000
2025,Week 52,51,31,2026,30,2099.804298,7707540.256342,0.000000
2025,Week 52,51,32,2026,31,2142.120498,6703835.760000,0.000000
2025,Week 52,51,33,2026,32,2097.238869,9418914.014486,0.000000
2025,Week 52,51,34,2026,33,1932.461540,11282315.468067,0.000000
2025,Week 52,51,35,2026,34,1836.944702,6163299.429791,0.000000
2025,Week 52,51,36,2026,35,1637.863243,6266887.355311,0.000000
2025,Week 52,51,37,2026,36,1508.670897,6585984.079050,0.000000
2025,Week 52,51,38,2026,37,1532.715969,5962626.737902,0.000000
2025,Week 52,51,39,2026,38,1794.592639,5163219.285581,0.000000
2025,Week 52,51,40,2026,39,1968.765522,2673501.600000,0.000000
2025,Week 52,51,41,2026,40,2113.060062,2673501.600000,0.000000
2025,Week 52,51,42,2026,41,2388.754359,0.000000,0.000000
2025,Week 52,51,43,2026,42,2518.805632,0.000000,0.000000
2025,Week 52,51,44,2026,43,2948.552833,0.000000,0.000000
2025,Week 52,51,45,2026,44,3104.716226,0.000000,0.000000
2025,Week 52,51,46,2026,45,3447.162212,0.000000,0.000000
2025,Week 52,51,47,2026,46,3721.073889,0.000000,0.000000
2025,Week 52,51,48,2026,47,3797.240307,0.000000,0.000000
2025,Week 52,51,49,2026,48,3771.003935,0.000000,0.000000
2025,Week 52,51,50,2026,49,3838.526802,0.000000,0.000000
2025,Week 52,51,51,2026,50,3842.396318,0.000000,0.000000
2025,Week 52,51,52,2026,51,3852.131647,0.000000,0.000000
2025,Week 52,52,1,2025,52,3702.880441,0.000000,0.000000
2025,Week 52,52,2,2026,1,3691.180745,0.000000,0.000000
2025,Week 52,52,3,2026,2,3728.193840,101461.328091,0.000000
2025,Week 52,52,4,2026,3,3704.980502,442790.758960,0.000000
2025,Week 52,52,5,2026,4,3718.076286,1105631.937016,0.000000
2025,Week 52,52,6,2026,5,3708.079686,1359710.613142,0.000000
2025,Week 52,52,7,2026,6,3703.441534,599765.163471,0.000000
2025,Week 52,52,8,2026,7,3764.255813,24125.119225,0.000000
2025,Week 52,52,9,2026,8,3681.074574,3733079.244234,0.000000
2025,Week 52,52,10,2026,9,3716.736388,2501339.560547,0.000000
2025,Week 52,52,11,2026,10,3808.874732,316801.523854,0.000000
2025,Week 52,52,12,2026,11,3785.064160,364112.524999,0.000000
2025,Week 52,52,13,2026,12,3664.448042,1830891.765435,0.000000
2025,Week 52,52,14,2026,13,3611.947541,3001767.651229,0.000000
2025,Week 52,52,15,2026,14,3658.277120,2673501.600000,0.000000
2025,Week 52,52,16,2026,15,3561.005895,5910613.027083,0.000000
2025,Week 52,52,17,2026,16,3393.261820,7255053.882592,0.000000
2025,Week 52,52,18,2026,17,3362.454726,7976493.109067,0.000000
2025,Week 52,52,19,2026,18,3360.148341,9972282.960000,0.000000
2025,Week 52,52,20,2026,19,3257.945095,9122628.581507,0.000000
2025,Week 52,52,21,2026,20,3169.394823,6703835.760000,0.000000
2025,Week 52,52,22,2026,21,2989.620259,6552996.196261,0.000000
2025,Week 52,52,23,2026,22,2771.362487,6384505.176575,0.000000
2025,Week 52,52,24,2026,23,2632.023161,6930428.592064,0.000000
2025,Week 52,52,25,2026,24,2486.455609,6892947.375014,0.000000
2025,Week 52,52,26,2026,25,2246.819019,7064683.692715,0.000000
2025,Week 52,52,27,2026,26,2028.401268,6850128.923771,0.000000
2025,Week 52,52,28,2026,27,1890.780492,7919980.166375,0.000000
2025,Week 52,52,29,2026,28,1730.058896,7572670.824982,0.000000
2025,Week 52,52,30,2026,29,1582.480504,8137319.548608,0.000000
2025,Week 52,52,31,2026,30,1533.066331,8417778.648798,0.000000
2025,Week 52,52,32,2026,31,1662.240322,6720195.604119,0.000000
2025,Week 52,52,33,2026,32,1496.215345,7930541.443405,0.000000
2025,Week 52,52,34,2026,33,1295.354493,6617311.711039,0.000000
2025,Week 52,52,35,2026,34,1362.520709,6370301.078243,0.000000
2025,Week 52,52,36,2026,35,1239.062211,5939540.085300,0.000000
2025,Week 52,52,37,2026,36,1054.578482,6540049.191270,0.000000
2025,Week 52,52,38,2026,37,1098.189985,6689074.369354,0.000000
2025,Week 52,52,39,2026,38,967.811744,5971661.191686,0.000000
2025,Week 52,52,40,2026,39,914.348244,5782489.273980,0.000000
2025,Week 52,52,41,2026,40,773.402243,6292909.283625,0.000000
2025,Week 52,52,42,2026,41,796.808116,5614353.360000,0.000000
2025,Week 52,52,43,2026,42,1379.769254,2390010.880040,0.000000
2025,Week 52,52,44,2026,43,1447.308656,4813285.667569,0.000000
2025,Week 52,52,45,2026,44,1430.018405,4253295.600790,0.000000
2025,Week 52,52,46,2026,45,1403.245836,1818066.384778,0.000000
2025,Week 52,52,47,2026,46,1539.271894,908529.786172,0.000000
2025,Week 52,52,48,2026,47,1833.309107,445443.598940,0.000000
2025,Week 52,52,49,2026,48,1988.088982,2406151.440000,0.000000
2025,Week 52,52,50,2026,49,2154.756386,3448809.609714,0.000000
2025,Week 52,52,51,2026,50,2248.412980,3454262.365535,0.000000
2025,Week 52,52,52,2026,51,3142.011926,322928.444681,0.000000
2025,Week 52,53,1,2025,52,3802.112543,0.000000,0.000000
2025,Week 52,53,2,2026,1,3790.164641,0.000000,0.000000
2025,Week 52,53,3,2026,2,3802.338635,0.000000,0.000000
2025,Week 52,53,4,2026,3,3774.866919,259323.537729,0.000000
2025,Week 52,53,5,2026,4,3788.973004,82346.499133,0.000000
2025,Week 52,53,6,2026,5,3737.572484,1106126.880986,0.000000
2025,Week 52,53,7,2026,6,3609.539165,1474157.993149,0.000000
2025,Week 52,53,8,2026,7,3434.355773,2673501.600000,0.000000
2025,Week 52,53,9,2026,8,3256.920443,4268859.299554,0.000000
2025,Week 52,53,10,2026,9,3182.397182,2724448.646822,0.000000
2025,Week 52,53,11,2026,10,3065.606178,3394804.733911,0.000000
2025,Week 52,53,12,2026,11,3001.035031,7883140.289642,0.000000
2025,Week 52,53,13,2026,12,2794.777430,9943567.920000,0.000000
2025,Week 52,53,14,2026,13,2619.698364,9962711.280000,0.000000
2025,Week 52,53,15,2026,14,2498.777918,10116145.610295,0.000000
2025,Week 52,53,16,2026,15,2307.165131,15955419.229669,0.000000
2025,Week 52,53,17,2026,16,2609.623537,8711558.534100,0.000000
2025,Week 52,53,18,2026,17,2567.363503,8182397.117874,0.000000
2025,Week 52,53,19,2026,18,2390.776684,12816966.199577,0.000000
2025,Week 52,53,20,2026,19,2407.340883,11083969.575204,0.000000
2025,Week 52,53,21,2026,20,2221.177383,8944367.598314,0.000000
2025,Week 52,53,22,2026,21,2061.913443,7674463.227752,0.000000
2025,Week 52,53,23,2026,22,1846.427754,11367061.636518,0.000000
2025,Week 52,53,24,2026,23,1727.392838,10126789.549313,0.000000
2025,Week 52,53,25,2026,24,1699.323596,10042860.970214,0.000000
2025,Week 52,53,26,2026,25,1705.194325,7232525.614670,0.000000
2025,Week 52,53,27,2026,26,1552.948390,8139587.760000,0.000000
2025,Week 52,53,28,2026,27,1432.157634,9595179.721065,0.000000
2025,Week 52,53,29,2026,28,1227.445639,9062134.742723,0.000000
2025,Week 52,53,30,2026,29,1110.157359,8853104.543905,0.000000
2025,Week 52,53,31,2026,30,973.173654,12117134.372807,0.000000
2025,Week 52,53,32,2026,31,815.115925,12898836.146518,0.000000
2025,Week 52,53,33,2026,32,731.037923,14053638.839347,0.000000
2025,Week 52,53,34,2026,33,702.633336,12111920.508263,0.000000
2025,Week 52,53,35,2026,34,776.620441,7443625.367934,0.000000
2025,Week 52,53,36,2026,35,751.409483,7093995.638190,0.000000
2025,Week 52,53,37,2026,36,971.651624,6092937.360000,0.000000
2025,Week 52,53,38,2026,37,967.239378,6659180.719048,0.000000
2025,Week 52,53,39,2026,38,809.254845,6127023.985249,0.000000
2025,Week 52,53,40,2026,39,780.510206,5623079.259055,0.000000
2025,Week 52,53,41,2026,40,689.657108,6893269.171475,0.000000
2025,Week 52,53,42,2026,41,584.553234,5652571.114224,0.000000
2025,Week 52,53,43,2026,42,456.356335,11155114.635548,0.000000
2025,Week 52,53,44,2026,43,372.619242,7528689.360000,0.000000
2025,Week 52,53,45,2026,44,285.468690,10180649.932529,0.000000
2025,Week 52,53,46,2026,45,119.274490,11278791.319009,0.000000
2025,Week 52,53,47,2026,46,57.191056,8019684.561100,0.000000
2025,Week 52,53,48,2026,47,336.601460,5775319.689600,0.000000
2025,Week 52,53,49,2026,48,399.832730,8869850.640000,0.000000
2025,Week 52,53,50,2026,49,545.304793,9972282.960000,0.000000
2025,Week 52,53,51,2026,50,540.913732,9972282.960000,0.000000
2025,Week 52,53,52,2026,51,747.782894,9934740.679401,0.000000
2025,Week 52,54,1,2025,52,3789.739886,0.000000,0.000000
2025,Week 52,54,2,2026,1,3805.991730,0.000000,0.000000
2025,Week 52,54,3,2026,2,3809.722739,0.000000,0.000000
2025,Week 52,54,4,2026,3,3763.340861,36505.312095,0.000000
2025,Week 52,54,5,2026,4,3812.869850,0.000000,0.000000
2025,Week 52,54,6,2026,5,3688.162945,308602.583271,0.000000
2025,Week 52,54,7,2026,6,3514.312601,714588.945348,0.000000
2025,Week 52,54,8,2026,7,3381.926815,2673501.600000,0.000000
2025,Week 52,54,9,2026,8,3590.390443,2628481.081874,0.000000
2025,Week 52,54,10,2026,9,3641.087886,1631413.579511,0.000000
2025,Week 52,54,11,2026,10,3601.152569,2673501.600000,0.000000
2025,Week 52,54,12,2026,11,3745.534884,1971665.926475,0.000000
2025,Week 52,54,13,2026,12,3590.917603,3909016.570689,0.000000
2025,Week 52,54,14,2026,13,3452.338982,5550994.922850,0.000000
2025,Week 52,54,15,2026,14,3436.690974,5474509.490568,0.000000
2025,Week 52,54,16,2026,15,3399.018836,6064569.277781,0.000000
2025,Week 52,54,17,2026,16,3287.506017,6411185.379681,0.000000
2025,Week 52,54,18,2026,17,3498.591923,5614353.360000,0.000000
2025,Week 52,54,19,2026,18,3470.325932,8104471.367098,0.000000
2025,Week 52,54,20,2026,19,3300.313232,9619889.837958,0.000000
2025,Week 52,54,21,2026,20,3139.987598,6703835.760000,0.000000
2025,Week 52,54,22,2026,21,3037.314342,6486488.270214,0.000000
2025,Week 52,54,23,2026,22,3006.393019,5935860.272331,0.000000
2025,Week 52,54,24,2026,23,3078.526487,6365955.115872,0.000000
2025,Week 52,54,25,2026,24,3217.493562,6088709.118862,0.000000
2025,Week 52,54,26,2026,25,3160.177431,6408241.216431,0.000000
2025,Week 52,54,27,2026,26,3109.061293,6103211.098684,0.000000
2025,Week 52,54,28,2026,27,2933.457083,6821363.086328,0.000000
2025,Week 52,54,29,2026,28,2761.864455,6703835.760000,0.000000
2025,Week 52,54,30,2026,29,2519.983819,7000140.861081,0.000000
2025,Week 52,54,31,2026,30,2524.318601,6853943.816430,0.000000
2025,Week 52,54,32,2026,31,2419.543383,6907610.729607,0.000000
2025,Week 52,54,33,2026,32,2220.805150,7237693.470676,0.000000
2025,Week 52,54,34,2026,33,1986.527922,6886245.494062,0.000000
2025,Week 52,54,35,2026,34,1939.940904,6460070.239235,0.000000
2025,Week 52,54,36,2026,35,1749.700313,6069939.315028,0.000000
2025,Week 52,54,37,2026,36,1647.300684,6052978.315256,0.000000
2025,Week 52,54,38,2026,37,1541.567959,6479726.604969,0.000000
2025,Week 52,54,39,2026,38,1469.741864,5970245.643423,0.000000
2025,Week 52,54,40,2026,39,1477.195637,5731703.424531,0.000000
2025,Week 52,54,41,2026,40,1756.995327,5614353.360000,0.000000
2025,Week 52,54,42,2026,41,1818.423972,5204099.119867,0.000000
2025,Week 52,54,43,2026,42,1812.451000,5614353.360000,0.000000
2025,Week 52,54,44,2026,43,1858.301730,5614353.360000,0.000000
2025,Week 52,54,45,2026,44,1822.739499,5614353.360000,0.000000
2025,Week 52,54,46,2026,45,1757.407665,1604100.960000,0.000000
2025,Week 52,54,47,2026,46,1644.383916,169897.320000,0.000000
2025,Week 52,54,48,2026,47,1566.169215,848780.618489,0.000000
2025,Week 52,54,49,2026,48,1515.143709,2462039.677827,0.000000
2025,Week 52,54,50,2026,49,1408.355984,7528689.360000,0.000000
2025,Week 52,54,51,2026,50,1372.498581,7528689.360000,0.000000
2025,Week 52,54,52,2026,51,1676.948121,9221927.179342,0.000000
2025,Week 52,55,1,2025,52,3726.773214,0.000000,0.000000
2025,Week 52,55,2,2026,1,3635.983486,0.000000,0.000000
2025,Week 52,55,3,2026,2,3566.413168,275522.588472,0.000000
2025,Week 52,55,4,2026,3,3665.506641,1799940.356018,0.000000
2025,Week 52,55,5,2026,4,3788.904737,43231.793693,0.000000
2025,Week 52,55,6,2026,5,3772.128951,411229.761108,0.000000
2025,Week 52,55,7,2026,6,3752.407457,440944.973819,0.000000
2025,Week 52,55,8,2026,7,3717.968345,2272701.632019,0.000000
2025,Week 52,55,9,2026,8,3693.636995,4577022.602882,0.000000
2025,Week 52,55,10,2026,9,3686.557664,2673501.600000,0.000000
2025,Week 52,55,11,2026,10,3755.366648,2426861.440546,0.000000
2025,Week 52,55,12,2026,11,3749.195841,2673501.600000,0.000000
2025,Week 52,55,13,2026,12,3673.983114,2749886.398833,0.000000
2025,Week 52,55,14,2026,13,3821.723658,2442517.525581,0.000000
2025,Week 52,55,15,2026,14,3812.419279,354329.077367,0.000000
2025,Week 52,55,16,2026,15,3872.220592,2181498.123928,0.000000
2025,Week 52,55,17,2026,16,3871.497670,502540.776816,0.000000
2025,Week 52,55,18,2026,17,3877.905620,454187.386869,0.000000
2025,Week 52,55,19,2026,18,3776.841541,6205221.632632,0.000000
2025,Week 52,55,20,2026,19,3611.026532,9981085.383043,0.000000
2025,Week 52,55,21,2026,20,3507.950075,6390439.329119,0.000000
2025,Week 52,55,22,2026,21,3447.260277,6370751.672049,0.000000
2025,Week 52,55,23,2026,22,3846.048442,2673501.600000,0.000000
2025,Week 52,55,24,2026,23,3823.429712,2992544.919455,0.000000
2025,Week 52,55,25,2026,24,3822.533199,946451.324583,0.000000
2025,Week 52,55,26,2026,25,3663.781336,4473209.993107,0.000000
2025,Week 52,55,27,2026,26,3545.829264,4872044.893747,0.000000
2025,Week 52,55,28,2026,27,3321.708183,7111987.644535,0.000000
2025,Week 52,55,29,2026,28,3147.072321,7066819.224783,0.000000
2025,Week 52,55,30,2026,29,2957.954850,6914096.423843,0.000000
2025,Week 52,55,31,2026,30,2685.867781,7258230.190212,0.000000
2025,Week 52,55,32,2026,31,2507.346423,7172155.974931,0.000000
2025,Week 52,55,33,2026,32,2355.045374,7468347.824599,0.000000
2025,Week 52,55,34,2026,33,2119.993484,6900541.584598,0.000000
2025,Week 52,55,35,2026,34,1947.729623,6732931.270847,0.000000
2025,Week 52,55,36,2026,35,1735.608568,6234919.715752,0.000000
2025,Week 52,55,37,2026,36,1716.721115,5954279.604058,0.000000
2025,Week 52,55,38,2026,37,1670.213063,6229255.986025,0.000000
2025,Week 52,55,39,2026,38,1568.062995,5893720.275194,0.000000
2025,Week 52,55,40,2026,39,1491.608257,5721627.453155,0.000000
2025,Week 52,55,41,2026,40,1792.302340,5614353.360000,0.000000
2025,Week 52,55,42,2026,41,2141.101622,221474.065955,0.000000
2025,Week 52,55,43,2026,42,2135.400249,2673501.600000,0.000000
2025,Week 52,55,44,2026,43,2181.515936,4006739.740759,0.000000
2025,Week 52,55,45,2026,44,2452.384261,1587509.777174,0.000000
2025,Week 52,55,46,2026,45,2520.244255,763857.600000,0.000000
2025,Week 52,55,47,2026,46,2513.725915,0.000000,0.000000
2025,Week 52,55,48,2026,47,2363.672580,0.000000,0.000000
2025,Week 52,55,49,2026,48,2316.290320,2406151.440000,0.000000
2025,Week 52,55,50,2026,49,2470.738436,4617329.882109,0.000000
2025,Week 52,55,51,2026,50,2399.628501,5614353.360000,0.000000
2025,Week 52,55,52,2026,51,2420.316063,5240454.374706,0.000000
2025,Week 52,56,1,2025,52,3797.729032,0.000000,0.000000
2025,Week 52,56,2,2026,1,3726.981272,0.000000,0.000000
2025,Week 52,56,3,2026,2,3655.500345,201924.953538,0.000000
2025,Week 52,56,4,2026,3,3644.385544,777744.896931,0.000000
2025,Week 52,56,5,2026,4,3551.177448,2673501.600000,0.000000
2025,Week 52,56,6,2026,5,3386.999742,2712609.468674,0.000000
2025,Week 52,56,7,2026,6,3204.047242,2673501.600000,0.000000
2025,Week 52,56,8,2026,7,3157.817680,2673501.600000,0.000000
2025,Week 52,56,9,2026,8,3298.421206,3705544.655281,0.000000
2025,Week 52,56,10,2026,9,3291.484489,2768282.347625,0.000000
2025,Week 52,56,11,2026,10,3180.069416,2673501.600000,0.000000
2025,Week 52,56,12,2026,11,3334.456744,4704418.268094,0.000000
2025,Week 52,56,13,2026,12,3181.710871,6103263.842155,0.000000
2025,Week 52,56,14,2026,13,3066.859227,8331363.430861,0.000000
2025,Week 52,56,15,2026,14,2962.364525,8566801.132605,0.000000
2025,Week 52,56,16,2026,15,2997.698259,9303521.700191,0.000000
2025,Week 52,56,17,2026,16,2891.611592,9250191.449672,0.000000
2025,Week 52,56,18,2026,17,2686.357395,9978472.857256,0.000000
2025,Week 52,56,19,2026,18,2504.868072,13723549.926427,0.000000
2025,Week 52,56,20,2026,19,2343.942713,11153668.560000,0.000000
2025,Week 52,56,21,2026,20,2279.331201,8160390.924667,0.000000
2025,Week 52,56,22,2026,21,2204.076617,7214162.241947,0.000000
2025,Week 52,56,23,2026,22,1961.918503,8139587.760000,0.000000
2025,Week 52,56,24,2026,23,1908.253917,8472690.135150,0.000000
2025,Week 52,56,25,2026,24,1766.812367,7748681.357865,0.000000
2025,Week 52,56,26,2026,25,1699.292799,7897308.182696,0.000000
2025,Week 52,56,27,2026,26,1775.279571,8139587.760000,0.000000
2025,Week 52,56,28,2026,27,1633.448929,9306764.909944,0.000000
2025,Week 52,56,29,2026,28,1559.740440,8320011.636041,0.000000
2025,Week 52,56,30,2026,29,1374.578192,8310567.181396,0.000000
2025,Week 52,56,31,2026,30,1553.097094,6736058.005350,0.000000
2025,Week 52,56,32,2026,31,1535.853434,6777025.861737,0.000000
2025,Week 52,56,33,2026,32,1477.440836,7366761.539522,0.000000
2025,Week 52,56,34,2026,33,1453.034833,6445737.096078,0.000000
2025,Week 52,56,35,2026,34,1471.579172,6142823.777580,0.000000
2025,Week 52,56,36,2026,35,1503.538038,5644400.470799,0.000000
2025,Week 52,56,37,2026,36,1547.406855,5911523.655097,0.000000
2025,Week 52,56,38,2026,37,2048.666046,4853056.733980,0.000000
2025,Week 52,56,39,2026,38,2146.648400,1837736.503518,0.000000
2025,Week 52,56,40,2026,39,2154.252467,865192.506109,0.000000
2025,Week 52,56,41,2026,40,2270.467876,509648.449622,0.000000
2025,Week 52,56,42,2026,41,2518.437642,0.000000,0.000000
2025,Week 52,56,43,2026,42,2827.686977,0.000000,0.000000
2025,Week 52,56,44,2026,43,3002.415330,0.000000,0.000000
2025,Week 52,56,45,2026,44,3233.923717,0.000000,0.000000
2025,Week 52,56,46,2026,45,3328.536172,0.000000,0.000000
2025,Week 52,56,47,2026,46,3451.543820,0.000000,0.000000
2025,Week 52,56,48,2026,47,3594.210434,0.000000,0.000000
2025,Week 52,56,49,2026,48,3807.898446,0.000000,0.000000
2025,Week 52,56,50,2026,49,3837.933494,0.000000,0.000000
2025,Week 52,56,51,2026,50,3827.391438,0.000000,0.000000
2025,Week 52,56,52,2026,51,3840.110206,0.000000,0.000000
2025,Week 52,57,1,2025,52,3798.923484,0.000000,0.000000
2025,Week 52,57,2,2026,1,3803.022151,0.000000,0.000000
2025,Week 52,57,3,2026,2,3819.481422,0.000000,0.000000
2025,Week 52,57,4,2026,3,3776.339052,0.000000,0.000000
2025,Week 52,57,5,2026,4,3839.736346,0.000000,0.000000
2025,Week 52,57,6,2026,5,3764.101790,258263.930684,0.000000
2025,Week 52,57,7,2026,6,3697.848801,180485.417839,0.000000
2025,Week 52,57,8,2026,7,3560.263233,662263.148811,0.000000
2025,Week 52,57,9,2026,8,3707.073752,2776469.516893,0.000000
2025,Week 52,57,10,2026,9,3581.827819,1716518.266479,0.000000
2025,Week 52,57,11,2026,10,3460.264521,2468993.937453,0.000000
2025,Week 52,57,12,2026,11,3771.355509,1112047.375865,0.000000
2025,Week 52,57,13,2026,12,3680.769279,2965861.912212,0.000000
2025,Week 52,57,14,2026,13,3815.176210,2327169.031786,0.000000
2025,Week 52,57,15,2026,14,3674.774411,4008545.227432,0.000000
2025,Week 52,57,16,2026,15,3498.717830,6109209.431807,0.000000
2025,Week 52,57,17,2026,16,3430.752685,6707075.547159,0.000000
2025,Week 52,57,18,2026,17,3268.769446,8571248.500898,0.000000
2025,Week 52,57,19,2026,18,3307.155515,8139587.760000,0.000000
2025,Week 52,57,20,2026,19,3124.246759,11094176.606078,0.000000
2025,Week 52,57,21,2026,20,2950.985100,7429800.224617,0.000000
2025,Week 52,57,22,2026,21,2841.493412,6752013.907437,0.000000
2025,Week 52,57,23,2026,22,2665.944047,6375408.166145,0.000000
2025,Week 52,57,24,2026,23,2656.137676,6693910.323927,0.000000
2025,Week 52,57,25,2026,24,2904.695568,5913259.893885,0.000000
2025,Week 52,57,26,2026,25,2849.109443,6175619.343725,0.000000
2025,Week 52,57,27,2026,26,2738.982134,6245139.821935,0.000000
2025,Week 52,57,28,2026,27,2647.551816,6896775.044934,0.000000
2025,Week 52,57,29,2026,28,2579.652292,6486114.005564,0.000000
2025,Week 52,57,30,2026,29,2428.390102,6531683.166849,0.000000
2025,Week 52,57,31,2026,30,2128.799171,7407460.995188,0.000000
2025,Week 52,57,32,2026,31,1935.794597,8233593.642782,0.000000
2025,Week 52,57,33,2026,32,1756.618189,8512767.139447,0.000000
2025,Week 52,57,34,2026,33,1454.706413,7021228.792041,0.000000
2025,Week 52,57,35,2026,34,1181.092519,6893139.275585,0.000000
2025,Week 52,57,36,2026,35,1009.537778,7105506.118169,0.000000
2025,Week 52,57,37,2026,36,796.614480,9218537.610044,0.000000
2025,Week 52,57,38,2026,37,637.906731,10198547.672249,0.000000
2025,Week 52,57,39,2026,38,440.010484,8669232.228421,0.000000
2025,Week 52,57,40,2026,39,268.337363,9411404.087238,0.000000
2025,Week 52,57,41,2026,40,224.644089,9259131.109169,0.000000
2025,Week 52,57,42,2026,41,263.023582,7634435.506911,0.000000
2025,Week 52,57,43,2026,42,337.472047,10245357.360000,0.000000
2025,Week 52,57,44,2026,43,383.089483,7528689.360000,0.000000
2025,Week 52,57,45,2026,44,450.873747,9536242.284808,0.000000
2025,Week 52,57,46,2026,45,876.387896,3359482.462845,0.000000
2025,Week 52,57,47,2026,46,968.687539,2359269.606919,0.000000
2025,Week 52,57,48,2026,47,926.709519,3144537.564008,0.000000
2025,Week 52,57,49,2026,48,831.447289,6325460.802281,0.000000
2025,Week 52,57,50,2026,49,920.232648,7806242.919544,0.000000
2025,Week 52,57,51,2026,50,1394.004281,7721836.503124,0.000000
2025,Week 52,57,52,2026,51,1578.257996,8015811.633459,0.000000
2025,Week 52,58,1,2025,52,3776.090180,0.000000,0.000000
2025,Week 52,58,2,2026,1,3798.532088,0.000000,0.000000
2025,Week 52,58,3,2026,2,3692.498001,0.000000,0.000000
2025,Week 52,58,4,2026,3,3790.980562,1472.960745,0.000000
2025,Week 52,58,5,2026,4,3674.051810,545552.758107,0.000000
2025,Week 52,58,6,2026,5,3578.571779,910851.697280,0.000000
2025,Week 52,58,7,2026,6,3476.597219,1125090.562427,0.000000
2025,Week 52,58,8,2026,7,3366.618485,2673501.600000,0.000000
2025,Week 52,58,9,2026,8,3243.646195,4503217.396716,0.000000
2025,Week 52,58,10,2026,9,3050.713749,6177247.692294,0.000000
2025,Week 52,58,11,2026,10,3321.088144,2748026.636559,0.000000
2025,Week 52,58,12,2026,11,3509.236745,2673501.600000,0.000000
2025,Week 52,58,13,2026,12,3385.012904,5098327.749451,0.000000
2025,Week 52,58,14,2026,13,3215.688510,5887136.593380,0.000000
2025,Week 52,58,15,2026,14,3100.490630,6979185.417142,0.000000
2025,Week 52,58,16,2026,15,2930.938422,9304517.520000,0.000000
2025,Week 52,58,17,2026,16,2970.769034,10022256.196828,0.000000
2025,Week 52,58,18,2026,17,3111.050201,7101738.502892,0.000000
2025,Week 52,58,19,2026,18,3305.389445,9010260.625259,0.000000
2025,Week 52,58,20,2026,19,3530.202512,8481619.005900,0.000000
2025,Week 52,58,21,2026,20,3689.482288,3132162.939929,0.000000
2025,Week 52,58,22,2026,21,3785.563781,668375.400000,0.000000
2025,Week 52,58,23,2026,22,3777.567513,2744431.549310,0.000000
2025,Week 52,58,24,2026,23,3646.211864,5712429.766297,0.000000
2025,Week 52,58,25,2026,24,3503.745692,6611901.924707,0.000000
2025,Week 52,58,26,2026,25,3403.666423,6689055.960000,0.000000
2025,Week 52,58,27,2026,26,3486.891459,6179857.740612,0.000000
2025,Week 52,58,28,2026,27,3312.142712,3808664.373148,0.000000
2025,Week 52,58,29,2026,28,3132.463415,5472558.787167,0.000000
2025,Week 52,58,30,2026,29,2899.003219,6703835.760000,0.000000
2025,Week 52,58,31,2026,30,2842.476065,3947562.745140,0.000000
2025,Week 52,58,32,2026,31,2691.587392,4021384.977324,0.000000
2025,Week 52,58,33,2026,32,2794.747871,3690632.837069,0.000000
2025,Week 52,58,34,2026,33,2735.834658,3309328.656771,0.000000
2025,Week 52,58,35,2026,34,2591.190352,2096091.528207,0.000000
2025,Week 52,58,36,2026,35,2392.972865,1187723.562731,0.000000
2025,Week 52,58,37,2026,36,2214.138593,3144321.973023,0.000000
2025,Week 52,58,38,2026,37,2016.341939,3762984.000000,0.000000
2025,Week 52,58,39,2026,38,1803.417657,5626492.871740,0.000000
2025,Week 52,58,40,2026,39,1618.986694,6059518.590000,0.000000
2025,Week 52,58,41,2026,40,1569.656687,6221339.581433,0.000000
2025,Week 52,58,42,2026,41,1702.445615,5614353.360000,0.000000
2025,Week 52,58,43,2026,42,1884.705138,3684906.079640,0.000000
2025,Week 52,58,44,2026,43,1929.486699,4797254.050627,0.000000
2025,Week 52,58,45,2026,44,1904.685292,5614353.360000,0.000000
2025,Week 52,58,46,2026,45,1753.344032,1840602.892436,0.000000
2025,Week 52,58,47,2026,46,1815.903259,0.000000,0.000000
2025,Week 52,58,48,2026,47,1777.982305,0.000000,0.000000
2025,Week 52,58,49,2026,48,1719.479845,2406151.440000,0.000000
2025,Week 52,58,50,2026,49,1619.318693,5614353.360000,0.000000
2025,Week 52,58,51,2026,50,2605.697406,2673501.600000,0.000000
