simulation,calendar_year,calendar_week,thermal_generation_gwh,thermal_peak_block_mw
69,2026,29,121.81150915536105,1017.575457768053
69,2026,30,151.24762819417097,1398.181409708548
69,2026,31,184.11999553287004,1553.0
69,2026,32,168.80099303361513,1553.0
69,2026,33,196.87027711340997,1553.0
69,2026,34,154.4897910475958,1409.925331094947
69,2026,35,147.2192477816797,1196.762389083986
69,2026,36,156.01830810545238,1448.3384432503728
69,2026,37,186.5424956765852,1553.0
69,2026,38,167.31627692862494,1553.0
69,2026,39,145.21867055281325,1273.3244606291144
69,2026,40,166.1058968735183,1553.0
69,2026,41,139.94400000000002,833.0
69,2026,42,117.02104157963075,833.0
69,2026,43,139.94400000000002,833.0
69,2026,44,121.27969615981527,790.0
69,2026,45,69.72,415.0
69,2026,46,53.592,319.0
69,2026,47,65.688,391.0
69,2026,48,83.96415945674494,613.0
69,2026,49,32.28298932828599,459.14946641429964
69,2026,50,30.8,385.0
69,2026,51,64.68,385.0
70,2025,52,0.0,0.0
70,2026,1,0.0,0.0
70,2026,2,0.0,0.0
70,2026,3,0.0,0.0
70,2026,4,2.946409748940104,147.3204874470052
70,2026,5,19.41901954125898,385.0
70,2026,6,30.8,385.0
70,2026,7,30.8,385.0
70,2026,8,62.46677422190332,561.1608308523676
70,2026,9,40.549509933507366,494.6636442314094
70,2026,10,67.18160508377002,510.0802541885005
70,2026,11,100.28,830.0
70,2026,12,100.28,830.0
70,2026,13,100.44,832.0
70,2026,14,93.71851732289241,954.0560975694777
70,2026,15,108.54240686677528,1244.0
70,2026,16,110.71672165358387,1259.0163227329251
70,2026,17,96.30732636280536,1094.752882705223
70,2026,18,121.70674673202436,1382.0
70,2026,19,112.85274195973815,1313.0
70,2026,20,108.62319720020221,1132.7265451555077
70,2026,21,85.91403995845656,846.7019979228277
70,2026,22,85.64000000000001,833.0
70,2026,23,101.6590679743648,973.5456200531987
70,2026,24,82.1378639709486,817.9185796921565
70,2026,25,71.84908256824625,743.4541284123122
70,2026,26,70.71986276707,686.9931383534997
70,2026,27,74.51321108316273,876.6605541581357
70,2026,28,73.5087878298769,826.4393914938441
70,2026,29,73.64000000000001,833.0
70,2026,30,78.10416053178872,1015.0376867800667
70,2026,31,90.9577363652964,1098.8868182648193
70,2026,32,97.32741530966524,1302.949115585739
70,2026,33,72.46497240042748,774.2486200213746
70,2026,34,71.9029613789435,746.1480689471746
70,2026,35,68.68,585.0
70,2026,36,70.55123108032657,678.5615540163285
70,2026,37,71.70605751618345,736.3028758091722
70,2026,38,30.8,385.0
70,2026,39,51.860877813436005,385.0
70,2026,40,64.30819271997726,385.0
70,2026,41,60.03566827601619,385.0
70,2026,42,64.68,385.0
70,2026,43,58.47682872431483,385.0
70,2026,44,62.923957924838206,385.0
70,2026,45,19.619999999999997,167.0
70,2026,46,0.0,0.0
70,2026,47,0.4835776812391847,24.178884061959234
70,2026,48,27.72,165.0
70,2026,49,63.753673740580695,385.0
70,2026,50,34.8137854122857,385.0
70,2026,51,31.90733728608033,385.0
71,2025,52,0.0,0.0
71,2026,1,0.0,0.0
71,2026,2,0.69948832463544,34.974416231772
71,2026,3,14.575385664995064,354.3383105515459
71,2026,4,23.759198091020355,385.0
71,2026,5,31.5736858700397,423.6842935019849
71,2026,6,30.8,385.0
71,2026,7,30.8,385.0
71,2026,8,54.89489654872458,624.3856182601676
71,2026,9,30.8,385.0
71,2026,10,30.81610216972414,385.8051084862069
71,2026,11,90.27411011339849,830.0
71,2026,12,100.28,830.0
71,2026,13,100.44,832.0
71,2026,14,117.59430303095014,986.0651515475072
71,2026,15,164.93889221505722,1244.0
71,2026,16,163.99802606543173,1300.0
71,2026,17,197.91156124880425,1347.0
71,2026,18,188.38280175625422,1382.0
71,2026,19,178.34400000000002,1313.0
71,2026,20,136.9666442022072,1313.0
71,2026,21,82.72941615664487,833.0
71,2026,22,85.64000000000001,833.0
71,2026,23,80.61771439869531,833.0
71,2026,24,82.91820844671466,833.0
71,2026,25,74.83817532907946,827.0
71,2026,26,72.239669565908,762.9834782953996
71,2026,27,75.1092833510823,869.1194980163812
71,2026,28,74.13320328400073,857.6601642000363
71,2026,29,74.8011009405605,773.7319633158104
71,2026,30,106.85680974401382,1149.8404872006904
71,2026,31,117.26390374593169,1217.9811990653495
71,2026,32,145.94550530430266,1553.0
71,2026,33,118.59215371544954,1313.0
71,2026,34,108.86598298096783,1016.3160492363917
71,2026,35,100.52000000000001,833.0
71,2026,36,73.64000000000001,833.0
71,2026,37,83.05927460464125,905.3569481232082
71,2026,38,68.68,585.0
71,2026,39,64.38798284293064,389.6491421465322
71,2026,40,61.790194118847175,385.0
71,2026,41,55.13289617898845,385.0
71,2026,42,64.68,385.0
71,2026,43,62.87486307149476,385.0
71,2026,44,58.063747391269374,385.0
71,2026,45,25.177747612239656,276.0293002386029
71,2026,46,15.08979790431003,319.0
71,2026,47,13.426509778248384,242.32548891241925
71,2026,48,27.72,165.0
71,2026,49,64.68,385.0
71,2026,50,59.31057666172261,385.0
71,2026,51,69.3050410177097,585.0
72,2025,52,0.0,0.0
72,2026,1,0.0,0.0
72,2026,2,0.0,0.0
72,2026,3,2.9457684822320447,147.28842411160224
72,2026,4,8.547228582564138,343.54176635783216
72,2026,5,0.751373827652692,37.568691382634604
72,2026,6,0.0,0.0
72,2026,7,0.0,0.0
72,2026,8,8.48340425177121,199.163966790316
72,2026,9,0.0,0.0
72,2026,10,0.0,0.0
72,2026,11,2.481944617583692,124.0972308791846
72,2026,12,21.282936551768174,477.72513439829356
72,2026,13,25.029015236703227,385.0
72,2026,14,47.41551843211073,385.0
72,2026,15,68.88307538327136,595.1537691635679
72,2026,16,79.45816143361634,820.0
72,2026,17,89.74264721454321,833.0
72,2026,18,102.9714853286176,955.5742664308797
72,2026,19,89.54238850779875,877.5444389682168
72,2026,20,71.26826173122492,714.4130865612458
72,2026,21,73.19618778591791,810.8093892958959
72,2026,22,68.09120433267182,555.5602166335907
72,2026,23,69.57904012921261,629.9520064606304
72,2026,24,71.48268056130189,725.1340280650941
72,2026,25,68.68718332821894,585.359166410946
72,2026,26,29.80156686180726,403.0947327156581
72,2026,27,38.73250743691591,781.6253718457954
72,2026,28,38.27825198531704,758.9125992658521
72,2026,29,34.85203828189752,587.6019140948758
72,2026,30,41.200636976904335,905.0318488452169
72,2026,31,41.132320055311645,901.6160027655823
72,2026,32,42.97967205277642,993.9836026388209
72,2026,33,35.25323528903701,607.6617644518501
72,2026,34,36.53369141759234,671.6845708796168
72,2026,35,30.279987069027193,476.18934568777325
72,2026,36,33.260274175551714,508.01370877758575
72,2026,37,24.347348224223673,589.349674732501
72,2026,38,15.85117602892419,385.0
72,2026,39,16.291939655941462,385.0
72,2026,40,52.281064903352735,385.0
72,2026,41,35.30557082121504,385.0
72,2026,42,39.143868436584356,385.0
72,2026,43,47.0314364294714,385.0
72,2026,44,50.31201295451014,385.0
72,2026,45,15.198485586657672,110.0
72,2026,46,0.0,0.0
72,2026,47,0.0,0.0
72,2026,48,27.72,165.0
72,2026,49,61.354199206393154,385.0
72,2026,50,64.68,385.0
72,2026,51,64.68,385.0
73,2025,52,0.0,0.0
73,2026,1,0.0,0.0
73,2026,2,0.0,0.0
73,2026,3,1.2757481776915514,63.787408884577566
73,2026,4,3.5479046947795188,177.39523473897594
73,2026,5,10.41454999120283,383.7056938995788
73,2026,6,3.994486595729816,199.72432978649078
73,2026,7,1.2840334530362587,64.20167265181293
73,2026,8,45.43510651068539,569.4821537962675
73,2026,9,31.246498113945215,407.32490569726076
73,2026,10,30.8,385.0
73,2026,11,41.04274956954481,385.0
73,2026,12,59.93187934734816,492.43174485156464
73,2026,13,52.215775899882544,385.0
73,2026,14,65.065,385.0
73,2026,15,85.74266331210015,764.0
73,2026,16,101.24296940438401,908.1484702192
73,2026,17,99.14946851030541,945.1068055478825
73,2026,18,112.32624578667443,1239.9424952418274
73,2026,19,110.77632944982173,1313.0
73,2026,20,75.71735745227697,852.7589893025234
73,2026,21,74.43592236575773,872.7961182878869
73,2026,22,71.81996617957229,741.9983089786142
73,2026,23,86.80330724236558,891.1653621182782
73,2026,24,82.29762778025733,943.444159278253
73,2026,25,83.69484848898591,901.4747238541222
73,2026,26,87.11189062382331,906.5945311911653
73,2026,27,100.65202240618319,1229.457287271746
73,2026,28,87.34613734817239,918.3068674086196
73,2026,29,92.78249956163889,889.1799351762708
73,2026,30,99.49570250061083,1129.6011569018622
73,2026,31,110.6629217784234,1167.6921689716064
73,2026,32,129.76826814372174,1415.4134071860867
73,2026,33,120.05641908818464,929.8209544092327
73,2026,34,110.80167607747407,854.2726844342925
73,2026,35,118.12,833.0
73,2026,36,100.52000000000001,833.0
73,2026,37,104.24693593202426,833.0
73,2026,38,68.68,585.0
73,2026,39,82.03504267257114,672.002133628557
73,2026,40,68.68,585.0
73,2026,41,68.45010007925421,573.5050039627109
73,2026,42,94.2062005720411,667.704885978947
73,2026,43,98.11055079618905,585.0
73,2026,44,109.69882941076804,790.0
73,2026,45,65.49600000000001,415.0
73,2026,46,53.592,319.0
73,2026,47,65.688,391.0
73,2026,48,102.98400000000001,613.0
73,2026,49,139.48887003527736,833.0
73,2026,50,136.99464600663683,833.0
73,2026,51,118.12,833.0
74,2025,52,0.0,0.0
74,2026,1,0.0,0.0
74,2026,2,0.0,0.0
74,2026,3,13.362297789619888,339.1484923233828
74,2026,4,4.191187785758237,209.55938928791187
74,2026,5,25.29944805745232,385.0
74,2026,6,23.009292286270217,385.0
74,2026,7,26.861725415168486,385.0
74,2026,8,56.81637021111926,493.41766659399855
74,2026,9,70.2700669089553,604.7934765871388
74,2026,10,60.70357248059271,530.9538869117087
74,2026,11,100.28,830.0
74,2026,12,100.28,830.0
74,2026,13,101.10838448178313,865.4192240891574
74,2026,14,91.45036772578712,1011.1802819741711
74,2026,15,96.71548109455873,1090.8952107081088
74,2026,16,92.5680045995035,1004.2568746067518
74,2026,17,76.95537847621475,840.2391491325067
74,2026,18,99.97145001873892,1119.497012500476
74,2026,19,102.5901895339683,1313.0
74,2026,20,75.78680319032497,852.9652438726234
74,2026,21,72.21198659871268,761.5993299356339
74,2026,22,68.68,585.0
74,2026,23,71.76146680576863,739.0733402884309
74,2026,24,70.2708825659811,664.5441282990546
74,2026,25,72.83707327323242,792.8536636616212
74,2026,26,79.98796140765799,844.085674898624
74,2026,27,83.03590689193888,1047.1189647982455
74,2026,28,74.40593521217068,871.2967606085332
74,2026,29,73.10168807287423,806.0844036437105
74,2026,30,85.06234585317449,1091.5711591503984
74,2026,31,79.04341037065029,1014.7680824817162
74,2026,32,96.72816335868347,1206.0681622405675
74,2026,33,74.63308302116255,882.6541510581271
74,2026,34,73.29675957649721,815.8379788248603
74,2026,35,68.68,585.0
74,2026,36,68.88494293340288,595.2471466701439
74,2026,37,73.64000000000001,833.0
74,2026,38,68.20644801415679,561.3224007078395
74,2026,39,64.295,385.0
74,2026,40,64.92421677764399,397.2108388821993
74,2026,41,64.68,385.0
74,2026,42,64.68,385.0
74,2026,43,60.890032908791575,385.0
74,2026,44,56.5534047270677,385.0
74,2026,45,23.96769261577709,320.62363832227527
74,2026,46,0.0,0.0
74,2026,47,0.0,0.0
74,2026,48,13.2,165.0
74,2026,49,35.7795389977692,385.0
74,2026,50,47.94448512845368,385.0
74,2026,51,24.087212588200178,385.0
75,2025,52,0.0,0.0
75,2026,1,0.0,0.0
75,2026,2,0.0,0.0
75,2026,3,2.8542608024720932,142.71304012360466
75,2026,4,4.835076682934067,241.75383414670333
75,2026,5,6.53751836399083,326.8759181995415
75,2026,6,16.51876985134167,385.0
75,2026,7,30.8,385.0
75,2026,8,48.87101089199338,588.7607207862676
75,2026,9,49.99731779504486,574.791529448189
75,2026,10,51.66195122248615,476.08678438888546
75,2026,11,77.42630507402073,669.9014798404132
75,2026,12,90.47020651976194,830.0
75,2026,13,97.31393391208019,832.0
75,2026,14,89.66155435668071,805.0
75,2026,15,106.47231219757222,1129.0347871280821
75,2026,16,109.11690199971898,1227.3845935103338
75,2026,17,108.53775786884987,1233.8878934424931
75,2026,18,139.95087197807342,1382.0
75,2026,19,118.61836488644212,1313.0
75,2026,20,107.69512978297382,1137.754707482296
75,2026,21,87.19617620582085,833.0
75,2026,22,86.38867917217286,833.0
75,2026,23,111.06491849266101,837.0675148786112
75,2026,24,110.72378121959773,833.0
75,2026,25,108.55712061405603,876.0637191338215
75,2026,26,111.25225108950062,833.0
75,2026,27,81.32570779027947,833.0
75,2026,28,86.82956419627956,892.4782098139774
75,2026,29,92.21340826567663,880.6030263543051
75,2026,30,101.41930021083107,1146.3052444601738
75,2026,31,89.53706677330004,1027.8533386650015
75,2026,32,90.12467254077816,1057.2336270389083
75,2026,33,77.48282669689908,833.0
75,2026,34,81.2158744720197,833.0
75,2026,35,72.61902413698998,781.9512068494986
75,2026,36,80.51601130366637,833.0
75,2026,37,79.69542554026714,848.2524135533386
75,2026,38,73.97886140767407,742.1412224959261
75,2026,39,70.68302152391975,704.4010761959876
75,2026,40,66.10789442274867,456.39472113743307
75,2026,41,58.6456695316603,385.0
75,2026,42,54.21835305705363,385.0
75,2026,43,60.994087815902496,385.0
75,2026,44,53.954940628809496,385.0
75,2026,45,26.523979072827508,341.19895364137534
75,2026,46,31.338095098322018,319.0
75,2026,47,40.983999999999995,391.0
75,2026,48,71.82690737149268,581.1849577109913
75,2026,49,100.52000000000001,833.0
75,2026,50,104.5039478506425,833.0
75,2026,51,86.75455970459227,833.0
76,2025,52,0.0,0.0
76,2026,1,0.0,0.0
76,2026,2,2.4659044171665268,123.29522085832635
76,2026,3,30.8,385.0
76,2026,4,30.8,385.0
76,2026,5,32.282122865717234,459.1061432858616
76,2026,6,30.8,385.0
76,2026,7,45.82444441512397,487.680580124039
76,2026,8,74.28445186771134,598.1770619895676
76,2026,9,31.486195969413217,419.30979847066084
76,2026,10,37.6478679724237,385.0
76,2026,11,96.50074507376428,830.0
76,2026,12,100.28,830.0
76,2026,13,100.44,832.0
76,2026,14,103.25123767320765,1034.3118836603826
76,2026,15,146.3753052624357,1244.0
76,2026,16,138.60664874492693,1300.0
76,2026,17,180.1405392215888,1347.0
76,2026,18,159.19566147654697,1382.0
76,2026,19,108.55717589594639,1313.0
76,2026,20,109.2411740864155,1119.6454561630514
76,2026,21,124.05372408945416,1129.6862044727088
76,2026,22,118.74831216669196,1184.899232478357
76,2026,23,145.65608184075276,1553.0
76,2026,24,137.58211155044197,1313.0
76,2026,25,123.05649600125511,1097.824800062756
76,2026,26,118.98005746061244,876.0028730306219
76,2026,27,125.57257604416532,1205.6288022082665
76,2026,28,109.41826183862696,1073.4203376507212
76,2026,29,96.05937762648145,919.2750186036402
76,2026,30,106.37722206221113,1125.861103110557
76,2026,31,106.59124332958643,1136.562166479322
76,2026,32,121.29878631220865,1525.166799739435
76,2026,33,115.65614262252407,1005.6475777995144
76,2026,34,109.98351444943299,949.9133167587081
76,2026,35,118.12,833.0
76,2026,36,72.68,785.0
76,2026,37,70.61386421733457,681.6932108667277
76,2026,38,64.71194348715638,475.0517688513905
76,2026,39,42.617324360891665,385.0
76,2026,40,52.490417099677586,385.0
76,2026,41,23.035810443206756,385.0
76,2026,42,30.8,385.0
76,2026,43,30.8,385.0
76,2026,44,64.68,385.0
76,2026,45,19.619999999999997,167.0
76,2026,46,0.8653097681253703,43.26548840626852
76,2026,47,1.6181857290561539,80.90928645280769
76,2026,48,23.163466699739587,165.0
76,2026,49,35.91434414260665,385.0
76,2026,50,53.76384175129356,385.0
76,2026,51,37.660477252668066,385.0
77,2025,52,0.0,0.0
77,2026,1,0.0,0.0
77,2026,2,0.0,0.0
77,2026,3,7.70925860421162,322.98502529970455
77,2026,4,20.74992801626586,385.0
77,2026,5,31.251898479261,407.59492396305006
77,2026,6,30.8,385.0
77,2026,7,31.409100806947954,415.4550403473976
77,2026,8,39.96503198005659,530.9909158996677
77,2026,9,39.85555177660318,385.0
77,2026,10,34.838268156647985,385.0
77,2026,11,87.68970175185899,817.238374904102
77,2026,12,100.28,830.0
77,2026,13,100.44,832.0
77,2026,14,89.58196833253841,805.0
77,2026,15,91.91257395730426,826.1852124261821
77,2026,16,89.56892628848874,820.0
77,2026,17,54.997770463797565,385.0
77,2026,18,70.37108468904027,684.9163416822572
77,2026,19,96.84552328706864,1085.424934284949
77,2026,20,31.54218028617263,422.10901430863134
77,2026,21,45.65834251114988,661.2861418957627
77,2026,22,68.30974954958126,566.4874774790625
77,2026,23,72.15653531584823,758.8267657924117
77,2026,24,69.60759568642895,631.3797843214472
77,2026,25,75.93908084075488,947.954042037744
77,2026,26,73.78888446382786,840.4442231913924
77,2026,27,98.1255147366326,1090.3911896431875
77,2026,28,109.85420272221535,1299.7101361107675
77,2026,29,81.1207948067001,988.670407520934
77,2026,30,77.65932457225551,1033.966228612775
77,2026,31,78.41285602564969,1021.5544570953876
77,2026,32,90.98692243553137,1211.5614466174873
77,2026,33,69.75078642195552,638.5393210977761
77,2026,34,70.23589701386399,662.794850693199
77,2026,35,49.70913615478828,385.0
77,2026,36,65.95857085552655,448.9285427763273
77,2026,37,35.01930940713695,581.8226544486354
77,2026,38,62.26844950393233,385.0
77,2026,39,38.22577232956014,385.0
77,2026,40,30.8,385.0
77,2026,41,49.73526743628031,385.0
77,2026,42,51.759985102535374,385.0
77,2026,43,56.53056619105094,385.0
77,2026,44,64.68,385.0
77,2026,45,19.590357184617517,165.51785923087579
77,2026,46,2.5910568606748514,71.0
77,2026,47,0.0,0.0
77,2026,48,27.72,165.0
77,2026,49,64.68,385.0
77,2026,50,64.68,385.0
77,2026,51,57.31611265792841,385.0
78,2025,52,0.0,0.0
78,2026,1,0.0,0.0
78,2026,2,1.023263646263261,51.16318231316305
78,2026,3,9.94998217666057,296.2494155224012
78,2026,4,9.678691026436457,360.4437713258547
78,2026,5,7.541984957905237,348.75780259811495
78,2026,6,30.769733028426895,385.0
78,2026,7,30.8,385.0
78,2026,8,73.05070122111132,582.7551789070676
78,2026,9,57.70946081328755,578.8976466214976
78,2026,10,68.62,582.0
78,2026,11,102.88397284259801,960.1986421299002
78,2026,12,100.28,830.0
78,2026,13,100.44,832.0
78,2026,14,85.72094345873298,805.0
78,2026,15,92.4731122674564,764.0
78,2026,16,96.94239660985488,1060.167153831523
78,2026,17,86.76439687832561,833.0
78,2026,18,100.52000000000001,833.0
78,2026,19,110.12,1313.0
78,2026,20,77.16478701132864,801.4680680302858
78,2026,21,70.68207890730298,685.1039453651485
78,2026,22,68.68,585.0
78,2026,23,70.73122690136663,687.5613450683306
78,2026,24,71.10311027475555,706.155513737777
78,2026,25,71.18372695367708,710.1863476838538
78,2026,26,71.83830970869936,742.9154854349676
78,2026,27,87.26513289524715,1143.0576413977712
78,2026,28,89.92085377756209,1159.1675194051518
78,2026,29,91.47501692869335,1044.3796802086765
78,2026,30,101.52628059559584,1229.176105080467
78,2026,31,78.44630071797611,976.1610948277663
78,2026,32,81.94611606086515,1013.9616843454949
78,2026,33,69.78374735148341,640.1873675741703
78,2026,34,70.36905816683378,669.4529083416883
78,2026,35,65.41964569130786,421.9822845653927
78,2026,36,65.49697156972977,425.8485784864879
78,2026,37,56.20294449964231,434.40541196295476
78,2026,38,30.8,385.0
78,2026,39,8.80906544127995,344.1898717159993
78,2026,40,10.954169275197046,385.0
78,2026,41,24.250790515537552,385.0
78,2026,42,13.939282367055352,385.0
78,2026,43,0.5982449548540868,29.91224774270434
78,2026,44,2.3282973484518283,116.41486742259141
78,2026,45,18.48,110.0
78,2026,46,0.0,0.0
78,2026,47,0.0,0.0
78,2026,48,27.72,165.0
78,2026,49,64.68,385.0
78,2026,50,65.46525258520357,424.26262926017847
78,2026,51,30.8,385.0
79,2025,52,0.0,0.0
79,2026,1,0.0,0.0
79,2026,2,0.0,0.0
79,2026,3,3.305202772119832,165.26013860599159
79,2026,4,0.0,0.0
79,2026,5,0.0,0.0
79,2026,6,0.0,0.0
79,2026,7,0.0,0.0
79,2026,8,32.55895157189597,472.9475785947984
79,2026,9,27.169248394010282,385.0
79,2026,10,0.0,0.0
79,2026,11,23.68763597756846,385.0
79,2026,12,52.29613020798869,534.5044054130376
79,2026,13,41.45064709837801,385.0
79,2026,14,65.065,385.0
79,2026,15,69.60074939439914,621.1328245350504
79,2026,16,96.53703559823505,823.8282019217941
79,2026,17,78.41495506969596,785.0
79,2026,18,101.74157267547164,894.0786337735819
79,2026,19,89.1738498349993,1009.692491749965
79,2026,20,71.9075374624118,746.3768731205896
79,2026,21,70.98131648042602,700.0658240213002
79,2026,22,66.11396763422273,456.6983817111364
79,2026,23,68.56859786557479,579.4298932787387
79,2026,24,68.9833533175563,600.1676658778142
79,2026,25,72.46478378840172,774.2391894200857
79,2026,26,73.53525197270736,827.7625986353677
79,2026,27,81.00731467365065,1067.7172369270147
79,2026,28,73.64000000000001,833.0
79,2026,29,73.23648665036659,812.8243325183291
79,2026,30,78.16560364297638,1059.2801821488192
79,2026,31,80.84508485147943,1037.0350862354367
79,2026,32,91.0635215878549,1221.2177016217115
79,2026,33,76.6578196504797,983.890982523984
79,2026,34,76.32138800793611,967.0694003968052
79,2026,35,71.41934436050485,721.9672180252418
79,2026,36,73.64000000000001,833.0
79,2026,37,73.64000000000001,833.0
79,2026,38,69.45556884527346,623.7784422636734
79,2026,39,68.67390985694632,603.945492847316
79,2026,40,68.68,585.0
79,2026,41,64.68,385.0
79,2026,42,64.68,385.0
79,2026,43,64.68,385.0
79,2026,44,64.68,385.0
79,2026,45,19.619999999999997,167.0
79,2026,46,6.91024710244684,132.51235512234206
79,2026,47,6.781371844787023,143.0
79,2026,48,28.230784055316597,190.53920276582977
79,2026,49,65.56558804934907,429.2794024674536
79,2026,50,80.68,585.0
79,2026,51,64.68,385.0
80,2025,52,0.0,0.0
80,2026,1,0.0,0.0
80,2026,2,0.0,0.0
80,2026,3,16.979313890134716,385.0
80,2026,4,30.8,385.0
80,2026,5,34.04168774169911,547.0843870849551
80,2026,6,56.74169477331161,582.5126733566767
80,2026,7,67.76628990311943,539.3144951559711
80,2026,8,67.60569004619933,514.6925392206676
80,2026,9,66.92008610115462,497.0043050577314
80,2026,10,67.28886778163937,515.4433890819687
80,2026,11,97.21316447997668,830.0
80,2026,12,101.412181510529,886.6090755264493
80,2026,13,96.07335265212706,894.0934743280903
80,2026,14,93.24794586802844,1033.6361346648073
80,2026,15,103.34789226181803,1181.3946130909012
80,2026,16,133.48361768844381,1300.0
80,2026,17,150.67815781019553,1347.0
80,2026,18,149.89849076327135,1382.0
80,2026,19,114.68892169894823,1313.0
80,2026,20,89.64923653865131,1043.50198746506
80,2026,21,92.59881576284772,1146.6214981232438
80,2026,22,92.96799284963902,840.0588798878782
80,2026,23,96.18798786725928,948.6092463033224
80,2026,24,119.23466862394926,1099.1922257010901
80,2026,25,117.55024467668139,1085.7542331454815
80,2026,26,116.43722735534672,865.86027226067
80,2026,27,127.5976156739249,1306.8807836962446
80,2026,28,143.5342723722757,1212.9600356312862
80,2026,29,97.44850386995165,833.0
80,2026,30,106.38053568149815,1126.026784074908
80,2026,31,105.01152698216598,1057.5763491082982
80,2026,32,127.22511825766125,1288.255912883063
80,2026,33,138.89067699831259,1128.1008367231263
80,2026,34,150.001091128888,1335.854556444399
80,2026,35,124.77736728217778,947.3830143791388
80,2026,36,85.64000000000001,833.0
80,2026,37,69.68931939565428,635.4659697827135
80,2026,38,54.16129270704441,413.3545620551356
80,2026,39,63.424387103131494,473.77587158259917
80,2026,40,65.65452050534621,433.72602526731043
80,2026,41,61.111593711227826,385.0
80,2026,42,54.944477517933535,385.0
80,2026,43,36.5010608644177,385.0
80,2026,44,53.41532028376675,385.0
80,2026,45,18.48,110.0
80,2026,46,0.0,0.0
80,2026,47,2.6751202373816776,133.7560118690839
80,2026,48,39.19773066053145,365.0
80,2026,49,64.68,385.0
80,2026,50,80.68,585.0
80,2026,51,80.68,585.0
81,2025,52,0.0,0.0
81,2026,1,0.0,0.0
81,2026,2,0.0,0.0
81,2026,3,4.534984622890039,226.74923114450195
81,2026,4,21.79850710724116,385.0
81,2026,5,30.8,385.0
81,2026,6,30.8,385.0
81,2026,7,30.8,385.0
81,2026,8,75.87427252047132,618.0498201490674
81,2026,9,72.05829893691009,623.2400639880589
81,2026,10,82.7270694717653,696.3534735882645
81,2026,11,132.1723135768334,978.076153391249
81,2026,12,110.84775363561806,1107.0814265452257
81,2026,13,143.17046071231204,1276.9378674022532
81,2026,14,155.91873304341146,1285.0
81,2026,15,180.70034306365176,1244.0
81,2026,16,161.51641780747488,1300.0
81,2026,17,144.0540479681303,1330.2726324778105
81,2026,18,161.5993468945735,1382.0
81,2026,19,121.70786675602193,1313.0
81,2026,20,121.18905269918312,986.4526349591561
81,2026,21,85.64000000000001,833.0
81,2026,22,85.64000000000001,833.0
81,2026,23,85.43663611296026,822.8318056480133
81,2026,24,85.64000000000001,833.0
81,2026,25,77.15172195898234,817.7256664620365
81,2026,26,85.64000000000001,833.0
81,2026,27,73.64000000000001,833.0
81,2026,28,70.68451575768152,685.2257878840759
81,2026,29,72.94549990235974,798.2749951179869
81,2026,30,88.42488724859314,972.2443624296561
81,2026,31,123.15774612391797,1553.0
81,2026,32,106.97672021735056,1200.9519247055957
81,2026,33,90.46600973813656,859.7759225824451
81,2026,34,76.40800991614584,833.0
81,2026,35,80.82225833665348,766.0809302428105
81,2026,36,96.00092205429202,833.0
81,2026,37,69.34339320779746,618.1696603898728
81,2026,38,64.68,385.0
81,2026,39,64.295,385.0
81,2026,40,64.68,385.0
81,2026,41,58.907196396303405,385.0
81,2026,42,30.8,385.0
81,2026,43,0.0,0.0
81,2026,44,0.0,0.0
81,2026,45,2.2,110.0
81,2026,46,0.0,0.0
81,2026,47,0.0,0.0
81,2026,48,13.2,165.0
81,2026,49,2.948266009291801,49.137766821530015
81,2026,50,49.151720692106494,385.0
81,2026,51,64.68,385.0
82,2025,52,0.0,0.0
82,2026,1,0.0,0.0
82,2026,2,0.9925782332786978,49.628911663934886
82,2026,3,13.618272417226486,342.13537958568975
82,2026,4,19.269207890667627,385.0
82,2026,5,30.8,385.0
82,2026,6,30.8,385.0
82,2026,7,31.55452331066056,422.72616553302794
82,2026,8,59.86441452213231,610.3743037426675
82,2026,9,72.59343782578952,630.4391589691772
82,2026,10,68.91288084492187,596.6440422460935
82,2026,11,100.71500965388418,851.7504826942085
82,2026,12,112.18158464800393,1123.7543142000495
82,2026,13,164.43124971049053,1312.0
82,2026,14,174.44500000000005,1285.0
82,2026,15,177.5635968803845,1244.0
82,2026,16,139.3739070750912,1215.3388141911116
82,2026,17,115.14706845734847,1238.5526500536948
82,2026,18,127.46310735590001,1382.0
82,2026,19,100.66137727765931,1313.0
82,2026,20,85.88519447657569,845.2597238287849
82,2026,21,73.72468526742833,1171.408326164894
82,2026,22,68.68,585.0
82,2026,23,84.6560376333436,783.8018816671794
82,2026,24,69.0242460543582,602.2123027179097
82,2026,25,71.98766795358628,750.3833976793143
82,2026,26,67.69289186722199,535.6445933610996
82,2026,27,73.71077285578173,836.538642789086
82,2026,28,72.82226970556204,792.1134852781015
82,2026,29,73.01204890943521,801.6024454717606
82,2026,30,78.76400949945528,1089.2004749727646
82,2026,31,50.596929909316245,734.4591779666598
82,2026,32,75.64217362097864,933.1086810489319
82,2026,33,70.58046777231556,680.0233886157779
82,2026,34,71.01137574365157,701.5687871825783
82,2026,35,68.20446984863275,583.5182414549984
82,2026,36,71.53356324207638,727.6781621038194
82,2026,37,73.09556892560187,805.7784462800931
82,2026,38,66.76338955144693,489.16947757234664
82,2026,39,66.06017066873416,473.2585334367081
82,2026,40,68.09507206910143,555.7536034550718
82,2026,41,64.68,385.0
82,2026,42,64.68,385.0
82,2026,43,64.68,385.0
