date,site_code,poc_code,network_code,generator_code,fuel_code,tech_code,generation_mwh
2020-01-05,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,427.824
2020-01-05,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,597.465
2020-01-05,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1184.258
2020-01-05,WRK,WRK0331,HAWK,tehuka,Geo,Geo,601.369
2020-01-05,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,633.614
2020-01-05,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3305.13
2020-01-05,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,95.937
2020-01-05,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1081.248
2020-01-05,BPE,BPE0331,POCO,twf_12,Wind,Wind,593.343
2020-01-05,LTN,LTN0331,POCO,twf_12,Wind,Wind,278.568
2020-01-05,TWC,TWC2201,TRPG,twf_3,Wind,Wind,1468.102
2020-01-05,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2020-01-05,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,329.785
2020-01-05,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,333.22
2020-01-05,BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1.714
2020-01-05,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,606.199
2020-01-05,WRK,WRK2201,CTCT,wairakei,Geo,Geo,2709.274
2020-01-05,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,949.185
2020-01-05,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2020-01-05,WWD,WWD1102,MERI,west_wind,Wind,Wind,775.193
2020-01-05,WWD,WWD1103,MERI,west_wind,Wind,Wind,893.21
2020-01-05,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,724.376
2020-01-05,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,102.488
2020-01-05,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,105.664
2020-01-05,ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,294.951
2020-01-05,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2020-01-05,NMA,NMA0331,TPCO,white_hill,Wind,Wind,790.112
2020-01-06,MKE,MKE1101,TGTL,McKee,Gas,Thrml,135.766
2020-01-06,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,1538.1
2020-01-06,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,87.741
2020-01-06,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,350.187
2020-01-06,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1211.814
2020-01-06,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,59.252
2020-01-06,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,823.224
2020-01-06,ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,105.185
2020-01-06,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,403.4
2020-01-06,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1850.371
2020-01-06,BEN,BEN2202,MERI,benmore,Hydro,Hydro,7141.529
2020-01-06,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,5563.381
2020-01-06,STK,STK0661,TASM,cobb,Hydro,Hydro,175.576
2020-01-06,COL,COL0661,TRUS,coleridge,Hydro,Hydro,937.174
2020-01-06,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1677.537
2020-01-06,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2020-01-06,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1802.066
2020-01-06,HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,7524.46
2020-01-06,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,360.722
2020-01-06,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,971.63
2020-01-06,KAW,KAW0111,HEDL,kawerau,Geo,Geo,342.024
2020-01-06,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2566.8
2020-01-06,KIN,KIN0112,POCO,kinleith,Wood,Cogen,723.79
2020-01-06,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,15723.782
2020-01-06,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,184.264
2020-01-06,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1557.03
2020-01-06,MAT,MAT1101,TRUS,matahina,Hydro,Hydro,586.105
2020-01-06,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,742.452
2020-01-06,WKM,WKM2201,TUAR,mokai,Geo,Geo,2038.751
2020-01-06,NAP,NAP2201,NAPJ,nap,Geo,Geo,3378.34
2020-01-06,KOE,KOE1101,TOPE,ngawha,Geo,Geo,555.2
2020-01-06,KAW,KAW0112,SKOG,norskeskog,Geo,Geo,408.936
2020-01-06,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,863.779
2020-01-06,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,668.715
2020-01-06,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,4373.202
2020-01-06,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3809.164
2020-01-06,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3781.746
2020-01-06,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,117.873
2020-01-06,HWA,HWA1101,TRUS,patea,Hydro,Hydro,22.995
2020-01-06,PPI,PPI2201,CTCT,poihipi,Geo,Geo,1010.931
2020-01-06,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1425.511
2020-01-06,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,605.978
2020-01-06,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1098.354
2020-01-06,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,3609.704
2020-01-06,SWN,SWN2201,MRPL,southdown,Gas,Thrml,1.666
2020-01-06,SFD,SFD2201,CTCT,stratford,Gas,Thrml,0.0
2020-01-06,WDV,WDV1101,MERI,te_apiti,Wind,Wind,1004.391
2020-01-06,THI,THI2201,CTCT,te_mihi,Geo,Geo,3870.016
2020-01-06,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,411.003
2020-01-06,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,734.883
2020-01-06,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1283.108
2020-01-06,WRK,WRK0331,HAWK,tehuka,Geo,Geo,571.397
2020-01-06,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,621.272
2020-01-06,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3262.455
2020-01-06,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,78.9
2020-01-06,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,781.775
2020-01-06,BPE,BPE0331,POCO,twf_12,Wind,Wind,648.187
2020-01-06,LTN,LTN0331,POCO,twf_12,Wind,Wind,325.134
2020-01-06,TWC,TWC2201,TRPG,twf_3,Wind,Wind,1785.757
2020-01-06,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2020-01-06,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,326.95
2020-01-06,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,449.74
2020-01-06,BWK,BWK1101,TRUS,waipori,Hydro,Hydro,0.952
2020-01-06,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,628.871
2020-01-06,WRK,WRK2201,CTCT,wairakei,Geo,Geo,2707.922
2020-01-06,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,951.619
2020-01-06,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2020-01-06,WWD,WWD1102,MERI,west_wind,Wind,Wind,781.623
2020-01-06,WWD,WWD1103,MERI,west_wind,Wind,Wind,712.942
2020-01-06,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,953.049
2020-01-06,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,118.457
2020-01-06,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,121.567
2020-01-06,ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,318.979
2020-01-06,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2020-01-06,NMA,NMA0331,TPCO,white_hill,Wind,Wind,587.045
2020-01-07,MKE,MKE1101,TGTL,McKee,Gas,Thrml,1363.13
2020-01-07,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,1545.617
2020-01-07,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,69.769
2020-01-07,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,349.298
2020-01-07,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1219.919
2020-01-07,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,761.844
2020-01-07,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,688.602
2020-01-07,ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,86.866
2020-01-07,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,645.02
2020-01-07,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,822.913
2020-01-07,BEN,BEN2202,MERI,benmore,Hydro,Hydro,6909.73
2020-01-07,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,5936.426
2020-01-07,STK,STK0661,TASM,cobb,Hydro,Hydro,39.871
2020-01-07,COL,COL0661,TRUS,coleridge,Hydro,Hydro,932.926
2020-01-07,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1555.898
2020-01-07,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2020-01-07,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,3479.041
2020-01-07,HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,7737.258
2020-01-07,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,724.67
2020-01-07,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,338.743
2020-01-07,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,962.6
2020-01-07,KAW,KAW0111,HEDL,kawerau,Geo,Geo,350.837
2020-01-07,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2574.938
2020-01-07,KIN,KIN0112,POCO,kinleith,Wood,Cogen,742.703
2020-01-07,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,14697.294
2020-01-07,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,96.795
2020-01-07,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1992.47
2020-01-07,MAT,MAT1101,TRUS,matahina,Hydro,Hydro,681.482
2020-01-07,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,598.77
2020-01-07,WKM,WKM2201,TUAR,mokai,Geo,Geo,2142.479
2020-01-07,NAP,NAP2201,NAPJ,nap,Geo,Geo,3397.23
2020-01-07,KOE,KOE1101,TOPE,ngawha,Geo,Geo,569.468
2020-01-07,KAW,KAW0112,SKOG,norskeskog,Geo,Geo,412.026
2020-01-07,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,878.827
2020-01-07,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,930.365
2020-01-07,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,3861.466
2020-01-07,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3433.794
2020-01-07,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3409.889
2020-01-07,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,172.949
2020-01-07,HWA,HWA1101,TRUS,patea,Hydro,Hydro,22.972
2020-01-07,PPI,PPI2201,CTCT,poihipi,Geo,Geo,1011.56
2020-01-07,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1426.349
2020-01-07,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,613.991
2020-01-07,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1825.633
2020-01-07,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,3790.566
2020-01-07,SWN,SWN2201,MRPL,southdown,Gas,Thrml,6.077
2020-01-07,SFD,SFD2201,CTCT,stratford,Gas,Thrml,392.222
2020-01-07,WDV,WDV1101,MERI,te_apiti,Wind,Wind,589.619
2020-01-07,THI,THI2201,CTCT,te_mihi,Geo,Geo,3915.328
2020-01-07,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,597.926
2020-01-07,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,110.459
2020-01-07,TWH,TWH0331,WAIK,te_uku,Wind,Wind,1269.563
2020-01-07,WRK,WRK0331,HAWK,tehuka,Geo,Geo,587.6
2020-01-07,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,638.364
2020-01-07,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3361.756
2020-01-07,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,136.447
2020-01-07,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1519.227
2020-01-07,BPE,BPE0331,POCO,twf_12,Wind,Wind,183.031
2020-01-07,LTN,LTN0331,POCO,twf_12,Wind,Wind,119.434
2020-01-07,TWC,TWC2201,TRPG,twf_3,Wind,Wind,594.768
2020-01-07,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2020-01-07,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,485.993
2020-01-07,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,532.31
2020-01-07,BWK,BWK1101,TRUS,waipori,Hydro,Hydro,3.058
2020-01-07,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,659.037
2020-01-07,WRK,WRK2201,CTCT,wairakei,Geo,Geo,2802.906
2020-01-07,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,952.567
2020-01-07,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2020-01-07,WWD,WWD1102,MERI,west_wind,Wind,Wind,638.287
2020-01-07,WWD,WWD1103,MERI,west_wind,Wind,Wind,555.159
2020-01-07,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1099.742
2020-01-07,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,170.653
2020-01-07,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,178.352
2020-01-07,ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,309.377
2020-01-07,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2020-01-07,NMA,NMA0331,TPCO,white_hill,Wind,Wind,442.204
2020-01-08,MKE,MKE1101,TGTL,McKee,Gas,Thrml,1494.658
2020-01-08,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,1544.615
2020-01-08,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.693
2020-01-08,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,317.981
2020-01-08,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1227.079
2020-01-08,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,920.43
2020-01-08,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,770.552
2020-01-08,ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,89.441
2020-01-08,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,789.626
2020-01-08,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,915.153
2020-01-08,BEN,BEN2202,MERI,benmore,Hydro,Hydro,7817.118
2020-01-08,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,6156.89
2020-01-08,STK,STK0661,TASM,cobb,Hydro,Hydro,68.797
2020-01-08,COL,COL0661,TRUS,coleridge,Hydro,Hydro,855.381
2020-01-08,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1304.85
2020-01-08,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2020-01-08,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,7226.862
2020-01-08,HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,7067.544
2020-01-08,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,402.609
2020-01-08,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,342.196
2020-01-08,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1171.46
2020-01-08,KAW,KAW0111,HEDL,kawerau,Geo,Geo,333.742
2020-01-08,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2577.58
2020-01-08,KIN,KIN0112,POCO,kinleith,Wood,Cogen,737.4
2020-01-08,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,14713.547
2020-01-08,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,9.096
2020-01-08,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2008.85
2020-01-08,MAT,MAT1101,TRUS,matahina,Hydro,Hydro,797.429
2020-01-08,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,128.066
2020-01-08,WKM,WKM2201,TUAR,mokai,Geo,Geo,2178.193
2020-01-08,NAP,NAP2201,NAPJ,nap,Geo,Geo,3396.851
2020-01-08,KOE,KOE1101,TOPE,ngawha,Geo,Geo,572.762
2020-01-08,KAW,KAW0112,SKOG,norskeskog,Geo,Geo,409.727
2020-01-08,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,898.531
2020-01-08,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1147.307
2020-01-08,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,4322.837
2020-01-08,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3869.375
2020-01-08,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3838.038
2020-01-08,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,251.201
2020-01-08,HWA,HWA1101,TRUS,patea,Hydro,Hydro,23.423
2020-01-08,PPI,PPI2201,CTCT,poihipi,Geo,Geo,1016.287
2020-01-08,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1423.528
2020-01-08,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,626.114
2020-01-08,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1234.507
2020-01-08,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,3216.075
2020-01-08,SWN,SWN2201,MRPL,southdown,Gas,Thrml,7.169
2020-01-08,SFD,SFD2201,CTCT,stratford,Gas,Thrml,1266.202
2020-01-08,WDV,WDV1101,MERI,te_apiti,Wind,Wind,191.113
2020-01-08,THI,THI2201,CTCT,te_mihi,Geo,Geo,3907.2
2020-01-08,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,757.052
2020-01-08,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,49.777
2020-01-08,TWH,TWH0331,WAIK,te_uku,Wind,Wind,378.59
2020-01-08,WRK,WRK0331,HAWK,tehuka,Geo,Geo,609.086
2020-01-08,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,557.424
2020-01-08,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,2760.685
2020-01-08,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,133.899
2020-01-08,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1352.427
2020-01-08,BPE,BPE0331,POCO,twf_12,Wind,Wind,45.969
2020-01-08,LTN,LTN0331,POCO,twf_12,Wind,Wind,42.809
2020-01-08,TWC,TWC2201,TRPG,twf_3,Wind,Wind,339.332
2020-01-08,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2020-01-08,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,327.681
2020-01-08,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,525.67
2020-01-08,BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1.792
2020-01-08,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,228.717
2020-01-08,WRK,WRK2201,CTCT,wairakei,Geo,Geo,2872.526
2020-01-08,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,955.98
2020-01-08,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2020-01-08,WWD,WWD1102,MERI,west_wind,Wind,Wind,94.71
2020-01-08,WWD,WWD1103,MERI,west_wind,Wind,Wind,125.024
2020-01-08,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1051.45
2020-01-08,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,182.204
2020-01-08,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,192.784
2020-01-08,ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,301.137
2020-01-08,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2020-01-08,NMA,NMA0331,TPCO,white_hill,Wind,Wind,222.798
2020-01-09,MKE,MKE1101,TGTL,McKee,Gas,Thrml,1541.694
2020-01-09,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,1547.009
2020-01-09,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2020-01-09,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,341.222
2020-01-09,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1407.896
2020-01-09,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,260.062
2020-01-09,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,846.778
2020-01-09,ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,96.855
2020-01-09,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,643.21
2020-01-09,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,1815.065
2020-01-09,BEN,BEN2202,MERI,benmore,Hydro,Hydro,8947.446
2020-01-09,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,6101.268
2020-01-09,STK,STK0661,TASM,cobb,Hydro,Hydro,99.455
2020-01-09,COL,COL0661,TRUS,coleridge,Hydro,Hydro,848.422
2020-01-09,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1361.959
2020-01-09,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2020-01-09,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,6193.9
2020-01-09,HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,6741.571
2020-01-09,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,14.445
2020-01-09,JRD,JRD1101,TGTL,junctionroad,Gas,Thrml,0.0
2020-01-09,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,320.586
2020-01-09,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,995.54
2020-01-09,KAW,KAW0111,HEDL,kawerau,Geo,Geo,380.381
2020-01-09,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2574.787
2020-01-09,KIN,KIN0112,POCO,kinleith,Wood,Cogen,633.604
2020-01-09,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,14705.062
2020-01-09,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,0.0
2020-01-09,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1980.01
2020-01-09,MAT,MAT1101,TRUS,matahina,Hydro,Hydro,769.891
2020-01-09,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,396.609
2020-01-09,WKM,WKM2201,TUAR,mokai,Geo,Geo,2180.09
2020-01-09,NAP,NAP2201,NAPJ,nap,Geo,Geo,3359.803
2020-01-09,KOE,KOE1101,TOPE,ngawha,Geo,Geo,568.829
2020-01-09,KAW,KAW0112,SKOG,norskeskog,Geo,Geo,493.555
2020-01-09,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,890.958
2020-01-09,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,940.137
2020-01-09,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,3603.129
2020-01-09,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2948.153
2020-01-09,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2926.086
2020-01-09,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,274.146
2020-01-09,HWA,HWA1101,TRUS,patea,Hydro,Hydro,40.031
2020-01-09,PPI,PPI2201,CTCT,poihipi,Geo,Geo,1015.504
2020-01-09,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1520.405
2020-01-09,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,621.236
2020-01-09,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,1702.502
2020-01-09,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,4247.721
2020-01-09,SWN,SWN2201,MRPL,southdown,Gas,Thrml,5.618
2020-01-09,SFD,SFD2201,CTCT,stratford,Gas,Thrml,514.386
2020-01-09,WDV,WDV1101,MERI,te_apiti,Wind,Wind,535.722
2020-01-09,THI,THI2201,CTCT,te_mihi,Geo,Geo,3910.492
2020-01-09,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,708.61
2020-01-09,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,161.812
2020-01-09,TWH,TWH0331,WAIK,te_uku,Wind,Wind,876.182
2020-01-09,WRK,WRK0331,HAWK,tehuka,Geo,Geo,600.948
2020-01-09,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,542.936
2020-01-09,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,2757.205
2020-01-09,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,99.796
2020-01-09,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,1118.66
2020-01-09,BPE,BPE0331,POCO,twf_12,Wind,Wind,252.746
2020-01-09,LTN,LTN0331,POCO,twf_12,Wind,Wind,212.558
2020-01-09,TWC,TWC2201,TRPG,twf_3,Wind,Wind,570.163
2020-01-09,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2020-01-09,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,322.644
2020-01-09,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,545.64
2020-01-09,BWK,BWK1101,TRUS,waipori,Hydro,Hydro,1.652
2020-01-09,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,381.26
2020-01-09,WRK,WRK2201,CTCT,wairakei,Geo,Geo,2879.124
2020-01-09,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,950.691
2020-01-09,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2020-01-09,WWD,WWD1102,MERI,west_wind,Wind,Wind,365.021
2020-01-09,WWD,WWD1103,MERI,west_wind,Wind,Wind,619.861
2020-01-09,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1484.21
2020-01-09,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,196.47
2020-01-09,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,202.206
2020-01-09,ROT,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,298.477
2020-01-09,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2020-01-09,NMA,NMA0331,TPCO,white_hill,Wind,Wind,277.299
2020-01-10,MKE,MKE1101,TGTL,McKee,Gas,Thrml,1448.21
2020-01-10,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,1540.807
2020-01-10,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,9.605
2020-01-10,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,328.407
2020-01-10,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1340.117
2020-01-10,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,476.581
2020-01-10,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,534.154
2020-01-10,ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,82.661
2020-01-10,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,747.723
2020-01-10,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,50.428
2020-01-10,BEN,BEN2202,MERI,benmore,Hydro,Hydro,7158.171
