Date,Time,Flow (m³/s),QualityCode
1990-02-09,23:59:59,8.981,325
1990-03-12,23:59:59,15.286,325
1990-06-02,23:59:59,6.510,325
1991-04-23,23:59:59,17.821,325
1991-06-18,23:59:59,32.563,325
1991-09-14,23:59:59,16.083,325
1992-01-24,23:59:59,4.048,325
1992-06-30,23:59:59,17.524,325
1992-10-19,23:59:59,36.800,325
1993-12-13,23:59:59,4.280,325
1994-02-24,23:59:59,0.954,325
1995-08-13,23:59:59,25.357,325
1995-09-12,23:59:59,14.118,325
1995-11-27,23:59:59,17.874,325
1995-12-04,23:59:59,6.255,325
1996-05-22,23:59:59,68.080,325
1996-11-19,23:59:59,18.969,325
1997-07-15,23:59:59,36.844,325
1997-09-02,23:59:59,17.351,325
1998-05-06,23:59:59,2.543,325
1998-10-21,23:59:59,22.820,325
2000-01-12,23:59:59,17.568,325
2002-09-28,23:59:59,5.658,325
2003-08-07,23:59:59,14.256,325
2005-06-07,23:59:59,15.728,325
2006-04-22,23:59:59,6.525,325
2006-05-11,23:59:59,20.867,325
2006-09-14,23:59:59,22.746,325
2006-10-10,23:59:59,8.395,325
2006-10-24,23:59:59,5.884,325
2006-11-18,23:59:59,44.465,325
2007-05-18,23:59:59,0.141,325
2008-04-02,23:59:59,0.000,325
2009-05-22,23:59:59,2.122,325
2010-03-01,23:59:59,0.621,325
2010-07-12,23:59:59,24.263,325
2010-10-30,23:59:59,26.264,325
2011-05-13,23:59:59,32.095,325
2011-07-11,23:59:59,38.371,325
2011-07-19,23:59:59,16.457,325
2012-04-11,23:59:59,19.433,325
2012-09-14,23:59:59,11.035,325
2013-04-21,23:59:59,12.663,325
2013-09-24,23:59:59,65.598,325
2014-07-01,23:59:59,39.733,325
2015-02-28,23:59:59,5.419,325
2015-06-01,23:59:59,7.177,325
2015-08-27,23:59:59,16.378,325
2015-10-16,23:59:59,16.058,325
2016-01-16,23:59:59,0.000,325
2016-06-22,23:59:59,22.561,325
2016-07-08,23:59:59,76.402,325
2016-08-21,23:59:59,16.896,325
2017-02-25,23:59:59,7.003,325
2017-11-08,23:59:59,25.237,325
2017-11-27,23:59:59,20.637,325
2018-01-03,23:59:59,11.067,325
2019-09-21,23:59:59,8.174,325
2020-03-11,23:59:59,2.449,325
2020-10-03,23:59:59,9.362,325
2021-08-09,23:59:59,24.670,325
2022-08-25,23:59:59,16.245,325
2022-12-29,23:59:59,14.556,325
2023-03-24,23:59:59,15.084,325
2023-04-29,23:59:59,6.957,325
2023-08-08,23:59:59,7.243,325
2023-12-04,23:59:59,28.341,325
2024-02-19,23:59:59,7.585,325
2024-06-28,23:59:59,118.145,325
2024-12-08,23:59:59,6.158,325
1933-03-02,23:59:59,42.856,325
1934-02-16,23:59:59,24.415,325
1935-04-09,23:59:59,0.702,325
1936-10-25,23:59:59,20.003,325
1936-12-10,23:59:59,6.898,325
1937-02-08,23:59:59,2.371,325
1937-03-11,23:59:59,0.339,325
1937-03-25,23:59:59,2.345,325
1939-06-15,23:59:59,14.287,325
1940-04-26,23:59:59,15.870,325
1942-05-24,23:59:59,6.233,325
1943-02-15,23:59:59,3.632,325
1943-08-18,23:59:59,27.022,325
1944-02-22,23:59:59,43.448,325
1944-06-14,23:59:59,14.508,325
1945-09-19,23:59:59,20.299,325
1946-01-01,23:59:59,10.090,325
1946-07-16,23:59:59,22.836,325
1947-06-26,23:59:59,40.330,325
1947-07-07,23:59:59,46.739,325
1948-07-25,23:59:59,11.164,325
1948-09-23,23:59:59,12.043,325
1948-10-10,23:59:59,23.333,325
1949-04-28,23:59:59,21.750,325
1949-09-22,23:59:59,17.838,325
1949-11-13,23:59:59,5.459,325
1949-12-28,23:59:59,5.241,325
1950-03-23,23:59:59,0.001,325
1951-01-14,23:59:59,8.217,325
1951-02-17,23:59:59,13.620,325
1951-03-03,23:59:59,27.548,325
1951-11-08,23:59:59,8.905,325
1951-12-03,23:59:59,4.665,325
1952-04-04,23:59:59,7.977,325
1953-03-22,23:59:59,0.009,325
1953-06-28,23:59:59,31.972,325
1954-01-19,23:59:59,0.001,325
1954-06-22,23:59:59,21.276,325
1954-11-06,23:59:59,9.569,325
1954-12-18,23:59:59,19.643,325
1955-05-06,23:59:59,15.016,325
1955-08-11,23:59:59,23.021,325
1956-08-11,23:59:59,19.992,325
1957-01-21,23:59:59,2.140,325
1957-01-30,23:59:59,3.030,325
1957-03-07,23:59:59,6.447,325
1957-08-16,23:59:59,22.479,325
1959-07-27,23:59:59,14.370,325
1959-09-01,23:59:59,11.451,325
1960-04-05,23:59:59,7.602,325
1960-04-15,23:59:59,80.685,325
1960-04-21,23:59:59,14.342,325
1960-05-01,23:59:59,39.501,325
1960-05-18,23:59:59,10.672,325
1960-08-09,23:59:59,20.076,325
1962-03-15,23:59:59,5.983,325
1962-08-02,23:59:59,23.413,325
1964-02-11,23:59:59,0.021,325
1964-06-18,23:59:59,13.743,325
1964-10-29,23:59:59,6.951,325
1965-05-29,23:59:59,0.124,325
1965-11-04,23:59:59,52.114,325
1966-02-28,23:59:59,3.862,325
1966-06-18,23:59:59,19.560,325
1966-07-12,23:59:59,36.597,325
1966-08-10,23:59:59,36.092,325
1966-11-24,23:59:59,15.231,325
1967-03-29,23:59:59,8.719,325
1967-10-19,23:59:59,2.372,325
1967-12-15,23:59:59,0.001,325
1969-01-11,23:59:59,21.750,325
1969-07-30,23:59:59,23.188,325
1970-03-06,23:59:59,4.785,325
1970-09-24,23:59:59,21.119,325
1970-12-16,23:59:59,7.736,325
1973-01-19,23:59:59,4.538,325
1973-04-11,23:59:59,19.069,325
1973-07-14,23:59:59,30.814,325
1973-12-18,23:59:59,5.652,325
1974-03-11,23:59:59,1.738,325
1974-03-23,23:59:59,19.383,325
1975-07-10,23:59:59,13.304,325
1975-11-12,23:59:59,9.613,325
1976-05-06,23:59:59,14.011,325
1976-12-31,23:59:59,17.050,325
1977-06-08,23:59:59,44.968,325
1977-09-01,23:59:59,62.924,325
1977-10-17,23:59:59,21.333,325
1977-11-25,23:59:59,11.573,325
1978-08-11,23:59:59,1.694,325
1980-02-27,23:59:59,4.345,325
1980-04-27,23:59:59,3.161,325
1980-08-06,23:59:59,14.896,325
1981-02-16,23:59:59,4.306,325
1981-07-05,23:59:59,8.675,325
1981-08-22,23:59:59,11.647,325
1982-03-04,23:59:59,35.739,325
1982-07-29,23:59:59,0.000,325
1983-09-14,23:59:59,15.701,325
1984-11-30,23:59:59,3.329,325
1985-10-24,23:59:59,8.009,325
1986-11-01,23:59:59,9.994,325
1987-02-24,23:59:59,2.210,325
1987-03-26,23:59:59,21.686,325
1987-11-09,23:59:59,20.663,325
1987-11-16,23:59:59,45.410,325
1988-02-19,23:59:59,136.355,325
1988-02-22,23:59:59,24.375,325
1988-07-02,23:59:59,12.493,325
1989-01-11,23:59:59,31.547,325
1990-05-05,23:59:59,3.005,325
1990-11-27,23:59:59,14.106,325
1992-11-24,23:59:59,117.725,325
1993-08-08,23:59:59,8.574,325
1994-05-16,23:59:59,7.925,325
1996-08-15,23:59:59,11.334,325
1996-12-02,23:59:59,10.413,325
1997-01-14,23:59:59,3.282,325
1997-04-25,23:59:59,6.792,325
1998-04-18,23:59:59,0.001,325
1998-09-08,23:59:59,9.382,325
1999-02-07,23:59:59,2.816,325
1999-03-08,23:59:59,7.945,325
1999-03-20,23:59:59,1.886,325
2000-09-04,23:59:59,6.112,325
2002-08-28,23:59:59,8.541,325
2002-09-15,23:59:59,9.275,325
2002-10-10,23:59:59,9.174,325
2003-04-06,23:59:59,22.096,325
2004-04-02,23:59:59,4.856,325
2004-10-31,23:59:59,15.054,325
2006-01-06,23:59:59,0.881,325
2006-02-13,23:59:59,8.578,325
2006-03-05,23:59:59,8.370,325
2007-01-25,23:59:59,0.256,325
2007-08-16,23:59:59,10.561,325
2009-09-05,23:59:59,22.180,325
2010-03-16,23:59:59,9.714,325
2010-09-28,23:59:59,25.140,325
2011-04-30,23:59:59,37.235,325
2012-01-12,23:59:59,15.202,325
2012-05-19,23:59:59,9.200,325
2014-03-22,23:59:59,6.732,325
2015-01-25,23:59:59,0.000,325
2015-04-13,23:59:59,21.291,325
2015-06-27,23:59:59,26.828,325
2015-11-29,23:59:59,11.879,325
2016-05-24,23:59:59,13.726,325
2017-01-01,23:59:59,12.911,325
2017-01-16,23:59:59,0.000,325
2017-03-28,23:59:59,34.632,325
2018-04-30,23:59:59,15.914,325
2019-05-09,23:59:59,10.550,325
2019-06-12,23:59:59,9.789,325
2019-07-21,23:59:59,16.904,325
2020-03-10,23:59:59,0.149,325
2022-02-11,23:59:59,6.679,325
2023-07-03,23:59:59,29.011,325
2024-12-23,23:59:59,17.817,325
1932-02-09,23:59:59,52.581,325
1932-03-24,23:59:59,16.809,325
1932-04-17,23:59:59,17.248,325
1932-12-02,23:59:59,1.780,325
1932-12-04,23:59:59,0.484,325
1933-01-29,23:59:59,1.051,325
1933-10-12,23:59:59,19.627,325
1934-01-25,23:59:59,0.221,325
1934-03-07,23:59:59,3.521,325
1934-06-12,23:59:59,4.992,325
1934-07-06,23:59:59,18.857,325
1934-07-13,23:59:59,19.193,325
1935-12-31,23:59:59,14.284,325
1936-01-19,23:59:59,13.418,325
1936-05-08,23:59:59,16.962,325
