Date,Time,Flow (m³/s),QualityCode
1989-07-15,23:59:59,47.952,301
1990-02-08,23:59:59,310.162,301
1990-09-27,23:59:59,32.906,301
1990-10-27,23:59:59,102.432,301
1991-02-01,23:59:59,368.415,301
1991-10-29,23:59:59,138.616,301
1992-02-14,23:59:59,167.681,301
1993-04-11,23:59:59,137.152,301
1993-04-14,23:59:59,77.205,301
1993-11-18,23:59:59,56.941,301
1994-04-01,23:59:59,99.871,301
1994-05-20,23:59:59,75.336,301
1995-07-15,23:59:59,39.938,301
1995-10-25,23:59:59,94.554,301
1995-12-06,23:59:59,317.503,301
1997-02-11,23:59:59,387.474,301
1997-05-22,23:59:59,193.651,301
1997-07-30,23:59:59,26.227,301
1997-09-21,23:59:59,31.082,301
1998-02-23,23:59:59,365.467,301
1998-09-17,23:59:59,138.735,301
2000-09-26,23:59:59,71.942,301
2002-01-13,23:59:59,238.903,301
2003-01-27,23:59:59,119.242,301
2003-02-02,23:59:59,198.095,301
2003-02-10,23:59:59,147.352,301
2004-02-21,23:59:59,187.967,301
2004-03-06,23:59:59,161.244,301
2004-04-13,23:59:59,42.587,301
2004-06-10,23:59:59,40.804,301
2006-05-14,23:59:59,59.667,301
2007-05-05,23:59:59,49.222,301
2008-05-03,23:59:59,128.529,301
2008-06-15,23:59:59,95.189,301
2009-09-16,23:59:59,72.983,301
2010-05-03,23:59:59,165.486,301
2010-08-30,23:59:59,72.579,301
2010-09-20,23:59:59,101.561,301
2010-12-06,23:59:59,148.640,301
2012-03-10,23:59:59,105.888,301
2012-04-02,23:59:59,77.038,301
2013-05-09,23:59:59,77.192,301
2013-12-16,23:59:59,163.838,301
2014-01-05,23:59:59,357.467,301
2016-06-17,23:59:59,80.875,301
2016-11-13,23:59:59,150.412,301
2017-02-18,23:59:59,142.400,301
2018-11-29,23:59:59,137.172,301
2018-12-09,23:59:59,135.433,301
2019-01-16,23:59:59,126.313,301
2019-10-06,23:59:59,59.269,301
2020-12-12,23:59:59,111.866,301
2021-09-26,23:59:59,169.870,301
2021-11-06,23:59:59,76.976,301
2022-09-06,23:59:59,118.905,301
2023-05-28,23:59:59,156.760,301
2024-05-03,23:59:59,58.819,301
1932-12-21,23:59:59,156.027,301
1933-05-19,23:59:59,164.868,301
1933-08-24,23:59:59,49.059,301
1933-09-07,23:59:59,42.866,301
1935-01-14,23:59:59,193.794,301
1935-11-12,23:59:59,66.991,301
1936-05-07,23:59:59,141.107,301
1937-12-06,23:59:59,116.017,301
1938-10-12,23:59:59,77.831,301
1939-09-25,23:59:59,74.995,301
1939-10-21,23:59:59,62.896,301
1940-02-26,23:59:59,398.681,301
1940-04-30,23:59:59,72.609,301
1940-07-06,23:59:59,34.233,301
1940-11-16,23:59:59,215.949,301
1940-12-15,23:59:59,136.807,301
1941-12-28,23:59:59,94.215,301
1942-06-10,23:59:59,33.833,301
1942-10-18,23:59:59,90.547,301
1942-12-21,23:59:59,217.303,301
1943-07-29,23:59:59,32.602,301
1943-09-15,23:59:59,70.567,301
1943-10-10,23:59:59,85.918,301
1943-12-20,23:59:59,227.770,301
1944-07-07,23:59:59,57.174,301
1944-10-25,23:59:59,91.121,301
1944-11-11,23:59:59,116.048,301
1945-04-18,23:59:59,89.372,301
1945-11-30,23:59:59,186.283,301
1946-01-14,23:59:59,250.389,301
1946-05-22,23:59:59,43.455,301
1946-11-25,23:59:59,71.068,301
1947-01-02,23:59:59,166.142,301
1947-01-05,23:59:59,181.391,301
1947-04-13,23:59:59,77.172,301
1947-09-23,23:59:59,64.926,301
1948-02-22,23:59:59,219.180,301
1949-02-13,23:59:59,1247.783,301
1949-02-25,23:59:59,550.344,301
1949-09-03,23:59:59,47.886,301
1950-03-20,23:59:59,136.735,301
1951-01-20,23:59:59,183.025,301
1951-05-07,23:59:59,35.381,301
1951-10-18,23:59:59,178.007,301
1952-11-25,23:59:59,135.345,301
1953-10-20,23:59:59,49.014,301
1954-02-12,23:59:59,154.275,301
1954-05-21,23:59:59,75.875,301
1955-04-25,23:59:59,30.578,301
1955-08-30,23:59:59,107.542,301
1955-10-15,23:59:59,114.794,301
1956-02-07,23:59:59,114.700,301
1956-03-28,23:59:59,69.164,301
1956-04-27,23:59:59,314.522,301
1956-05-02,23:59:59,146.560,301
1956-10-15,23:59:59,48.935,301
1957-02-08,23:59:59,168.552,301
1957-05-25,23:59:59,128.902,301
1958-09-14,23:59:59,67.171,301
1958-09-20,23:59:59,42.208,301
1958-12-20,23:59:59,196.645,301
1960-03-27,23:59:59,110.290,301
1960-04-22,23:59:59,68.986,301
1961-06-12,23:59:59,58.491,301
1961-12-07,23:59:59,187.808,301
1961-12-24,23:59:59,116.063,301
1962-11-19,23:59:59,87.065,301
1964-02-17,23:59:59,135.866,301
1964-05-12,23:59:59,133.569,301
1964-08-31,23:59:59,2.544,301
1965-01-02,23:59:59,175.121,301
1965-08-19,23:59:59,59.772,301
1965-09-18,23:59:59,59.360,301
1966-01-12,23:59:59,231.258,301
1966-03-29,23:59:59,207.449,301
1966-06-05,23:59:59,48.409,301
1967-07-24,23:59:59,47.722,301
1969-09-07,23:59:59,260.677,301
1970-07-23,23:59:59,74.795,301
1970-12-12,23:59:59,121.690,301
1971-05-10,23:59:59,76.133,301
1971-08-16,23:59:59,9.539,301
1972-01-30,23:59:59,330.730,301
1973-05-14,23:59:59,112.396,301
1973-06-24,23:59:59,47.307,301
1974-05-05,23:59:59,67.114,301
1975-01-25,23:59:59,167.217,301
1975-07-26,23:59:59,63.455,301
1975-09-02,23:59:59,60.165,301
1975-09-05,23:59:59,35.292,301
1976-08-14,23:59:59,11.684,301
1977-03-06,23:59:59,146.158,301
1977-03-13,23:59:59,164.896,301
1977-10-04,23:59:59,78.359,301
1977-12-28,23:59:59,111.319,301
1978-05-09,23:59:59,59.835,301
1978-05-17,23:59:59,179.210,301
1978-05-24,23:59:59,100.446,301
1978-08-22,23:59:59,62.101,301
1978-10-16,23:59:59,161.170,301
1979-02-28,23:59:59,143.157,301
1979-07-12,23:59:59,49.114,301
1980-05-17,23:59:59,55.922,301
1980-06-18,23:59:59,68.152,301
1980-07-10,23:59:59,76.584,301
1982-04-05,23:59:59,91.245,301
1982-07-23,23:59:59,41.305,301
1982-12-05,23:59:59,122.610,301
1983-03-03,23:59:59,95.723,301
1983-07-17,23:59:59,40.108,301
1983-12-10,23:59:59,586.766,301
1983-12-22,23:59:59,125.334,301
1983-12-30,23:59:59,94.790,301
1984-04-16,23:59:59,76.968,301
1984-05-29,23:59:59,1.523,301
1985-03-31,23:59:59,76.647,301
1985-08-13,23:59:59,71.037,301
1986-01-03,23:59:59,299.469,301
1986-02-10,23:59:59,124.101,301
1986-02-27,23:59:59,263.148,301
1986-04-17,23:59:59,77.398,301
1986-06-03,23:59:59,61.520,301
1987-03-01,23:59:59,168.031,301
1988-08-13,23:59:59,64.353,301
1989-02-08,23:59:59,150.540,301
1989-05-10,23:59:59,58.019,301
1990-05-16,23:59:59,109.838,301
1991-06-04,23:59:59,46.343,301
1992-07-07,23:59:59,51.007,301
1992-07-09,23:59:59,48.880,301
1992-08-16,23:59:59,68.804,301
1994-08-05,23:59:59,69.679,301
1995-01-07,23:59:59,157.151,301
