date,series_type,plant_group,site_code,site,island_code,flow_type,flow_m3s,volume_mm3_day,quality_code,source_file
1980-01-21,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,367.10648148148147,31.718,200,SI_PKI_Spill_LakePukaki.csv
1980-01-21,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,526.2384259259259,45.467,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-21,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,158.05555555555554,13.656,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-21,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,29.94212962962963,2.587,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-21,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,130.59027777777777,11.283,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-22,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,43.64583333333333,3.771,200,SI_HWE_Spill_LakeHawea.csv
1980-01-22,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,272.3958333333333,23.535,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-22,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-01-22,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,263.7615740740741,22.789,200,SI_PKI_Spill_LakePukaki.csv
1980-01-22,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,520.0925925925926,44.936,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-22,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,157.96296296296296,13.648,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-22,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,28.86574074074074,2.494,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-22,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,183.7037037037037,15.872,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-23,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,68.98148148148148,5.96,200,SI_HWE_Spill_LakeHawea.csv
1980-01-23,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,267.41898148148147,23.105,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-23,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-01-23,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,243.7847222222222,21.063,200,SI_PKI_Spill_LakePukaki.csv
1980-01-23,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,506.9328703703703,43.799,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-23,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,163.0787037037037,14.09,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-23,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,24.594907407407405,2.125,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-23,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,244.98842592592592,21.167,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-24,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,70.54398148148148,6.095,200,SI_HWE_Spill_LakeHawea.csv
1980-01-24,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,268.4953703703704,23.198,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-24,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-01-24,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,243.5648148148148,21.044,200,SI_PKI_Spill_LakePukaki.csv
1980-01-24,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,499.7916666666667,43.182,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-24,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,156.72453703703704,13.541,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-24,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,30.358796296296298,2.623,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-24,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,278.2638888888889,24.042,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-25,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-01-25,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,284.3171296296296,24.565,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-25,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-01-25,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,243.1712962962963,21.01,200,SI_PKI_Spill_LakePukaki.csv
1980-01-25,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,497.59259259259255,42.992,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-25,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,150.77546296296293,13.027,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-25,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,25.48611111111111,2.202,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-25,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,277.77777777777777,24.0,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-26,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-01-26,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,300.0694444444444,25.926,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-26,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-01-26,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,242.61574074074073,20.962,200,SI_PKI_Spill_LakePukaki.csv
1980-01-26,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,495.6828703703703,42.827,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-26,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,161.53935185185185,13.957,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-26,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.2546296296296296,0.022,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-26,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,263.4375,22.761,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-27,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-01-27,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,441.3773148148148,38.135,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-27,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.23148148148148148,0.02,200,SI_OHA_Spill_LakeOhau.csv
1980-01-27,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,317.4884259259259,27.431,200,SI_PKI_Spill_LakePukaki.csv
1980-01-27,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,588.8194444444445,50.874,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-27,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,179.31712962962962,15.493,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-27,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-27,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,228.55324074074073,19.747,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-28,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-01-28,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,495.55555555555554,42.816,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-28,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,4.675925925925926,0.404,200,SI_OHA_Spill_LakeOhau.csv
1980-01-28,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,418.9583333333333,36.198,200,SI_PKI_Spill_LakePukaki.csv
1980-01-28,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,621.2384259259259,53.675,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-28,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,207.53472222222223,17.931,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-28,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,6.296296296296297,0.544,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-28,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,248.02083333333331,21.429,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-29,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-01-29,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,493.09027777777777,42.603,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-29,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,4.328703703703703,0.374,200,SI_OHA_Spill_LakeOhau.csv
1980-01-29,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,419.61805555555554,36.255,200,SI_PKI_Spill_LakePukaki.csv
1980-01-29,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,611.0300925925925,52.793,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-29,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,195.162037037037,16.862,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-29,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,28.159722222222218,2.433,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-29,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,245.7060185185185,21.229,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-30,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-01-30,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,475.7060185185185,41.101,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-30,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.7638888888888888,0.066,200,SI_OHA_Spill_LakeOhau.csv
1980-01-30,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,419.7685185185185,36.268,200,SI_PKI_Spill_LakePukaki.csv
1980-01-30,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,599.0046296296296,51.754,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-30,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,159.21296296296296,13.756,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-30,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,36.157407407407405,3.124,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-30,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,254.40972222222223,21.981,200,NI_TPO_Spill_LakeTaupo.csv
1980-01-31,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-01-31,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,459.525462962963,39.703,200,SI_MAN_Spill_LakeManapouri.csv
1980-01-31,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-01-31,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,422.29166666666663,36.486,200,SI_PKI_Spill_LakePukaki.csv
1980-01-31,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,583.5069444444445,50.415,200,SI_TAU_Spill_LakeTeAnau.csv
1980-01-31,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,172.32638888888889,14.889,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-01-31,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,22.893518518518515,1.978,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-01-31,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,246.42361111111111,21.291,200,NI_TPO_Spill_LakeTaupo.csv
1980-02-01,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-02-01,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,469.8032407407407,40.591,200,SI_MAN_Spill_LakeManapouri.csv
1980-02-01,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-02-01,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,420.23148148148147,36.308,200,SI_PKI_Spill_LakePukaki.csv
1980-02-01,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,575.4861111111111,49.722,200,SI_TAU_Spill_LakeTeAnau.csv
1980-02-01,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,195.92592592592592,16.928,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-02-01,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-02-01,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,231.9675925925926,20.042,200,NI_TPO_Spill_LakeTaupo.csv
1980-02-02,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-02-02,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,476.12268518518516,41.137,200,SI_MAN_Spill_LakeManapouri.csv
1980-02-02,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-02-02,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,263.00925925925924,22.724,200,SI_PKI_Spill_LakePukaki.csv
1980-02-02,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,567.1875,49.005,200,SI_TAU_Spill_LakeTeAnau.csv
1980-02-02,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,186.31944444444443,16.098,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-02-02,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,8.009259259259258,0.692,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-02-02,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,184.7685185185185,15.964,200,NI_TPO_Spill_LakeTaupo.csv
1980-02-03,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-02-03,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,478.73842592592587,41.363,200,SI_MAN_Spill_LakeManapouri.csv
1980-02-03,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-02-03,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,253.4722222222222,21.9,200,SI_PKI_Spill_LakePukaki.csv
1980-02-03,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,559.7685185185185,48.364,200,SI_TAU_Spill_LakeTeAnau.csv
1980-02-03,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,194.35185185185185,16.792,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-02-03,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-02-03,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,150.1851851851852,12.976,200,NI_TPO_Spill_LakeTaupo.csv
1980-02-04,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-02-04,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,531.5972222222222,45.93,200,SI_MAN_Spill_LakeManapouri.csv
1980-02-04,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-02-04,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,253.90046296296296,21.937,200,SI_PKI_Spill_LakePukaki.csv
1980-02-04,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,583.2175925925926,50.39,200,SI_TAU_Spill_LakeTeAnau.csv
1980-02-04,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,194.97685185185185,16.846,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-02-04,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-02-04,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,233.72685185185182,20.194,200,NI_TPO_Spill_LakeTaupo.csv
1980-02-05,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-02-05,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,529.2476851851851,45.727,200,SI_MAN_Spill_LakeManapouri.csv
1980-02-05,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-02-05,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,357.69675925925924,30.905,200,SI_PKI_Spill_LakePukaki.csv
1980-02-05,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,578.7847222222222,50.007,200,SI_TAU_Spill_LakeTeAnau.csv
1980-02-05,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,194.02777777777777,16.764,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-02-05,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-02-05,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,211.46990740740742,18.271,200,NI_TPO_Spill_LakeTaupo.csv
1980-02-06,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-02-06,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,516.9444444444445,44.664,200,SI_MAN_Spill_LakeManapouri.csv
1980-02-06,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-02-06,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,316.8865740740741,27.379,200,SI_PKI_Spill_LakePukaki.csv
1980-02-06,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,563.7268518518518,48.706,200,SI_TAU_Spill_LakeTeAnau.csv
1980-02-06,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,172.38425925925924,14.894,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-02-06,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,36.63194444444444,3.165,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-02-06,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,182.36111111111111,15.756,200,NI_TPO_Spill_LakeTaupo.csv
1980-02-07,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-02-07,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,517.5925925925925,44.72,200,SI_MAN_Spill_LakeManapouri.csv
1980-02-07,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-02-07,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,242.15277777777777,20.922,200,SI_PKI_Spill_LakePukaki.csv
1980-02-07,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,552.0023148148148,47.693,200,SI_TAU_Spill_LakeTeAnau.csv
1980-02-07,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,125.35879629629629,10.831,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-02-07,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,45.79861111111111,3.957,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-02-07,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,213.2060185185185,18.421,200,NI_TPO_Spill_LakeTaupo.csv
1980-02-08,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-02-08,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,521.0995370370371,45.023,200,SI_MAN_Spill_LakeManapouri.csv
1980-02-08,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-02-08,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,294.52546296296293,25.447,200,SI_PKI_Spill_LakePukaki.csv
1980-02-08,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,548.6574074074074,47.404,200,SI_TAU_Spill_LakeTeAnau.csv
1980-02-08,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,160.28935185185185,13.849,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1980-02-08,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeTekapoGate17.csv
1980-02-08,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,249.75694444444443,21.579,200,NI_TPO_Spill_LakeTaupo.csv
1980-02-09,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,64.35185185185185,5.56,200,SI_HWE_Spill_LakeHawea.csv
1980-02-09,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,501.86342592592587,43.361,200,SI_MAN_Spill_LakeManapouri.csv
1980-02-09,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1980-02-09,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,252.38425925925927,21.806,200,SI_PKI_Spill_LakePukaki.csv
1980-02-09,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,542.0601851851852,46.834,200,SI_TAU_Spill_LakeTeAnau.csv
1980-02-09,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,150.13888888888889,12.972,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
