date,plant_group,site_code,reservoir,island_code,lake_level_m,active_storage_mm3,contingent_storage_mm3,total_storage_mm3,quality_code,source_file
2009-11-01,Waikaremoana,WKA,Lake Waikaremoana,NI,582.791,131.329,,131.329,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-01,Clutha,WPU,Lake Wakatipu,SI,309.681,245.711,,245.711,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-02,Clutha,HWE,Lake Hawea,SI,342.288,594.052,,594.052,320,SI_HWE_Storage_LakeHawea.csv
2009-11-02,Manapouri,MAN,Lake Manapouri,SI,177.49,225.43,,225.43,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-02,Waitaki river,OHA,Lake Ohau,SI,519.826,23.32,,23.32,320,SI_OHA_Storage_LakeOhau.csv
2009-11-02,Waitaki river,PKI,Lake Pukaki,SI,527.27,1509.488,,1509.488,320,SI_PKI_Storage_LakePukaki.csv
2009-11-02,Manapouri,TAU,Lake Te Anau,SI,201.924,374.268,,374.268,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-02,Waitaki river,TKA,Lake Tekapo,SI,706.661,226.875,0.0,226.875,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-02,Waikato river,TPO,Lake Taupo,NI,356.927,658.172,,658.172,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-02,Clutha,WAN,Lake Wanaka,SI,276.801,270.515,,270.515,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-02,Waikaremoana,WKA,Lake Waikaremoana,NI,582.774,130.436,,130.436,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-02,Clutha,WPU,Lake Wakatipu,SI,309.694,249.671,,249.671,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-03,Clutha,HWE,Lake Hawea,SI,342.29,594.374,,594.374,320,SI_HWE_Storage_LakeHawea.csv
2009-11-03,Manapouri,MAN,Lake Manapouri,SI,177.479,223.863,,223.863,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-03,Waitaki river,OHA,Lake Ohau,SI,519.837,23.998,,23.998,320,SI_OHA_Storage_LakeOhau.csv
2009-11-03,Waitaki river,PKI,Lake Pukaki,SI,527.242,1504.42,,1504.42,320,SI_PKI_Storage_LakePukaki.csv
2009-11-03,Manapouri,TAU,Lake Te Anau,SI,201.912,370.111,,370.111,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-03,Waitaki river,TKA,Lake Tekapo,SI,706.659,226.64,0.0,226.64,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-03,Waikato river,TPO,Lake Taupo,NI,356.923,655.951,,655.951,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-03,Clutha,WAN,Lake Wanaka,SI,276.815,273.237,,273.237,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-03,Waikaremoana,WKA,Lake Waikaremoana,NI,582.754,129.39,,129.39,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-03,Clutha,WPU,Lake Wakatipu,SI,309.711,254.357,,254.357,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-04,Clutha,HWE,Lake Hawea,SI,342.321,598.774,,598.774,320,SI_HWE_Storage_LakeHawea.csv
2009-11-04,Manapouri,MAN,Lake Manapouri,SI,177.487,225.091,,225.091,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-04,Waitaki river,OHA,Lake Ohau,SI,519.878,26.534,,26.534,320,SI_OHA_Storage_LakeOhau.csv
2009-11-04,Waitaki river,PKI,Lake Pukaki,SI,527.223,1501.348,,1501.348,320,SI_PKI_Storage_LakePukaki.csv
2009-11-04,Manapouri,TAU,Lake Te Anau,SI,201.917,371.958,,371.958,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-04,Waitaki river,TKA,Lake Tekapo,SI,706.654,226.234,0.0,226.234,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-04,Waikato river,TPO,Lake Taupo,NI,356.912,649.077,,649.077,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-04,Clutha,WAN,Lake Wanaka,SI,276.843,278.679,,278.679,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-04,Waikaremoana,WKA,Lake Waikaremoana,NI,582.741,128.709,,128.709,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-04,Clutha,WPU,Lake Wakatipu,SI,309.726,258.937,,258.937,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-05,Clutha,HWE,Lake Hawea,SI,342.326,599.47,,599.47,320,SI_HWE_Storage_LakeHawea.csv
2009-11-05,Manapouri,MAN,Lake Manapouri,SI,177.55,233.808,,233.808,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-05,Waitaki river,OHA,Lake Ohau,SI,519.841,24.21,,24.21,320,SI_OHA_Storage_LakeOhau.csv
2009-11-05,Waitaki river,PKI,Lake Pukaki,SI,527.193,1496.228,,1496.228,320,SI_PKI_Storage_LakePukaki.csv
2009-11-05,Manapouri,TAU,Lake Te Anau,SI,201.926,375.015,,375.015,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-05,Waitaki river,TKA,Lake Tekapo,SI,706.644,225.344,0.0,225.344,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-05,Waikato river,TPO,Lake Taupo,NI,356.898,640.526,,640.526,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-05,Clutha,WAN,Lake Wanaka,SI,276.862,282.289,,282.289,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-05,Waikaremoana,WKA,Lake Waikaremoana,NI,582.702,126.665,,126.665,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-05,Clutha,WPU,Lake Wakatipu,SI,309.743,263.725,,263.725,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-06,Clutha,HWE,Lake Hawea,SI,342.328,599.81,,599.81,320,SI_HWE_Storage_LakeHawea.csv
2009-11-06,Manapouri,MAN,Lake Manapouri,SI,177.627,244.477,,244.477,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-06,Waitaki river,OHA,Lake Ohau,SI,519.787,20.878,,20.878,320,SI_OHA_Storage_LakeOhau.csv
2009-11-06,Waitaki river,PKI,Lake Pukaki,SI,527.177,1493.275,,1493.275,320,SI_PKI_Storage_LakePukaki.csv
2009-11-06,Manapouri,TAU,Lake Te Anau,SI,201.93,376.384,,376.384,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-06,Waitaki river,TKA,Lake Tekapo,SI,706.637,224.636,0.0,224.636,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-06,Waikato river,TPO,Lake Taupo,NI,356.893,637.857,,637.857,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-06,Clutha,WAN,Lake Wanaka,SI,276.865,282.884,,282.884,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-06,Waikaremoana,WKA,Lake Waikaremoana,NI,582.656,124.253,,124.253,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-06,Clutha,WPU,Lake Wakatipu,SI,309.749,265.484,,265.484,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-07,Clutha,HWE,Lake Hawea,SI,342.336,600.924,,600.924,320,SI_HWE_Storage_LakeHawea.csv
2009-11-07,Manapouri,MAN,Lake Manapouri,SI,177.707,255.694,,255.694,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-07,Waitaki river,OHA,Lake Ohau,SI,519.773,20.002,,20.002,320,SI_OHA_Storage_LakeOhau.csv
2009-11-07,Waitaki river,PKI,Lake Pukaki,SI,527.151,1488.963,,1488.963,320,SI_PKI_Storage_LakePukaki.csv
2009-11-07,Manapouri,TAU,Lake Te Anau,SI,201.926,374.972,,374.972,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-07,Waitaki river,TKA,Lake Tekapo,SI,706.615,222.642,0.0,222.642,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-07,Waikato river,TPO,Lake Taupo,NI,356.887,634.188,,634.188,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-07,Clutha,WAN,Lake Wanaka,SI,276.862,282.46,,282.46,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-07,Waikaremoana,WKA,Lake Waikaremoana,NI,582.623,122.523,,122.523,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-07,Clutha,WPU,Lake Wakatipu,SI,309.746,264.669,,264.669,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-08,Clutha,HWE,Lake Hawea,SI,342.33,600.123,,600.123,320,SI_HWE_Storage_LakeHawea.csv
2009-11-08,Manapouri,MAN,Lake Manapouri,SI,177.794,267.79,,267.79,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-08,Waitaki river,OHA,Lake Ohau,SI,519.764,19.423,,19.423,320,SI_OHA_Storage_LakeOhau.csv
2009-11-08,Waitaki river,PKI,Lake Pukaki,SI,527.129,1485.357,,1485.357,320,SI_PKI_Storage_LakePukaki.csv
2009-11-08,Manapouri,TAU,Lake Te Anau,SI,201.912,370.046,,370.046,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-08,Waitaki river,TKA,Lake Tekapo,SI,706.594,220.701,0.0,220.701,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-08,Waikato river,TPO,Lake Taupo,NI,356.883,631.356,,631.356,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-08,Clutha,WAN,Lake Wanaka,SI,276.852,280.399,,280.399,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-08,Waikaremoana,WKA,Lake Waikaremoana,NI,582.588,120.69,,120.69,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-08,Clutha,WPU,Lake Wakatipu,SI,309.74,262.734,,262.734,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-09,Clutha,HWE,Lake Hawea,SI,342.33,600.123,,600.123,320,SI_HWE_Storage_LakeHawea.csv
2009-11-09,Manapouri,MAN,Lake Manapouri,SI,177.846,275.07,,275.07,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-09,Waitaki river,OHA,Lake Ohau,SI,519.762,19.349,,19.349,320,SI_OHA_Storage_LakeOhau.csv
2009-11-09,Waitaki river,PKI,Lake Pukaki,SI,527.108,1481.695,,1481.695,320,SI_PKI_Storage_LakePukaki.csv
2009-11-09,Manapouri,TAU,Lake Te Anau,SI,201.884,360.126,,360.126,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-09,Waitaki river,TKA,Lake Tekapo,SI,706.56,217.635,0.0,217.635,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-09,Waikato river,TPO,Lake Taupo,NI,356.876,627.159,,627.159,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-09,Clutha,WAN,Lake Wanaka,SI,276.847,279.45,,279.45,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-09,Waikaremoana,WKA,Lake Waikaremoana,NI,582.562,119.327,,119.327,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-09,Clutha,WPU,Lake Wakatipu,SI,309.731,260.221,,260.221,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-10,Clutha,HWE,Lake Hawea,SI,342.33,600.106,,600.106,320,SI_HWE_Storage_LakeHawea.csv
2009-11-10,Manapouri,MAN,Lake Manapouri,SI,177.858,276.786,,276.786,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-10,Waitaki river,OHA,Lake Ohau,SI,519.772,19.958,,19.958,320,SI_OHA_Storage_LakeOhau.csv
2009-11-10,Waitaki river,PKI,Lake Pukaki,SI,527.074,1475.821,,1475.821,320,SI_PKI_Storage_LakePukaki.csv
2009-11-10,Manapouri,TAU,Lake Te Anau,SI,201.867,354.051,,354.051,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-10,Waitaki river,TKA,Lake Tekapo,SI,706.532,215.07,0.0,215.07,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-10,Waikato river,TPO,Lake Taupo,NI,356.864,620.131,,620.131,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-10,Clutha,WAN,Lake Wanaka,SI,276.852,280.458,,280.458,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-10,Waikaremoana,WKA,Lake Waikaremoana,NI,582.533,117.808,,117.808,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-10,Clutha,WPU,Lake Wakatipu,SI,309.738,262.28,,262.28,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-11,Clutha,HWE,Lake Hawea,SI,342.294,594.918,,594.918,320,SI_HWE_Storage_LakeHawea.csv
2009-11-11,Manapouri,MAN,Lake Manapouri,SI,177.844,274.844,,274.844,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-11,Waitaki river,OHA,Lake Ohau,SI,519.816,22.696,,22.696,320,SI_OHA_Storage_LakeOhau.csv
2009-11-11,Waitaki river,PKI,Lake Pukaki,SI,527.072,1475.981,,1475.981,320,SI_PKI_Storage_LakePukaki.csv
2009-11-11,Manapouri,TAU,Lake Te Anau,SI,201.829,340.72,,340.72,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-11,Waitaki river,TKA,Lake Tekapo,SI,706.502,212.351,0.0,212.351,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-11,Waikato river,TPO,Lake Taupo,NI,356.856,614.712,,614.712,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-11,Clutha,WAN,Lake Wanaka,SI,276.846,279.339,,279.339,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-11,Waikaremoana,WKA,Lake Waikaremoana,NI,582.506,116.391,,116.391,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-11,Clutha,WPU,Lake Wakatipu,SI,309.732,260.619,,260.619,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-12,Clutha,HWE,Lake Hawea,SI,342.233,586.284,,586.284,320,SI_HWE_Storage_LakeHawea.csv
2009-11-12,Manapouri,MAN,Lake Manapouri,SI,177.769,264.376,,264.376,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-12,Waitaki river,OHA,Lake Ohau,SI,519.88,26.688,,26.688,320,SI_OHA_Storage_LakeOhau.csv
2009-11-12,Waitaki river,PKI,Lake Pukaki,SI,527.113,1483.252,,1483.252,320,SI_PKI_Storage_LakePukaki.csv
2009-11-12,Manapouri,TAU,Lake Te Anau,SI,201.805,332.492,,332.492,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-12,Waitaki river,TKA,Lake Tekapo,SI,706.472,209.596,0.0,209.596,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-12,Waikato river,TPO,Lake Taupo,NI,356.844,607.834,,607.834,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-12,Clutha,WAN,Lake Wanaka,SI,276.843,278.679,,278.679,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-12,Waikaremoana,WKA,Lake Waikaremoana,NI,582.48,115.028,,115.028,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-12,Clutha,WPU,Lake Wakatipu,SI,309.733,260.87,,260.87,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-13,Clutha,HWE,Lake Hawea,SI,342.167,576.814,,576.814,320,SI_HWE_Storage_LakeHawea.csv
2009-11-13,Manapouri,MAN,Lake Manapouri,SI,177.689,253.22,,253.22,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-13,Waitaki river,OHA,Lake Ohau,SI,519.937,30.221,,30.221,320,SI_OHA_Storage_LakeOhau.csv
2009-11-13,Waitaki river,PKI,Lake Pukaki,SI,527.156,1490.56,,1490.56,320,SI_PKI_Storage_LakePukaki.csv
2009-11-13,Manapouri,TAU,Lake Te Anau,SI,201.769,319.757,,319.757,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-13,Waitaki river,TKA,Lake Tekapo,SI,706.439,206.619,0.0,206.619,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-13,Waikato river,TPO,Lake Taupo,NI,356.837,603.56,,603.56,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-13,Clutha,WAN,Lake Wanaka,SI,276.831,276.399,,276.399,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-13,Waikaremoana,WKA,Lake Waikaremoana,NI,582.453,113.615,,113.615,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-13,Clutha,WPU,Lake Wakatipu,SI,309.722,257.697,,257.697,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-14,Clutha,HWE,Lake Hawea,SI,342.094,566.428,,566.428,320,SI_HWE_Storage_LakeHawea.csv
2009-11-14,Manapouri,MAN,Lake Manapouri,SI,177.611,242.273,,242.273,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-14,Waitaki river,OHA,Lake Ohau,SI,519.991,33.571,,33.571,320,SI_OHA_Storage_LakeOhau.csv
2009-11-14,Waitaki river,PKI,Lake Pukaki,SI,527.21,1499.949,,1499.949,320,SI_PKI_Storage_LakePukaki.csv
2009-11-14,Manapouri,TAU,Lake Te Anau,SI,201.756,315.267,,315.267,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-14,Waitaki river,TKA,Lake Tekapo,SI,706.395,202.604,0.0,202.604,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-14,Waikato river,TPO,Lake Taupo,NI,356.832,600.122,,600.122,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-14,Clutha,WAN,Lake Wanaka,SI,276.831,276.364,,276.364,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-14,Waikaremoana,WKA,Lake Waikaremoana,NI,582.419,111.833,,111.833,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-14,Clutha,WPU,Lake Wakatipu,SI,309.718,256.552,,256.552,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-15,Clutha,HWE,Lake Hawea,SI,342.025,556.629,,556.629,320,SI_HWE_Storage_LakeHawea.csv
2009-11-15,Manapouri,MAN,Lake Manapouri,SI,177.683,252.358,,252.358,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-15,Waitaki river,OHA,Lake Ohau,SI,520.058,37.715,,37.715,320,SI_OHA_Storage_LakeOhau.csv
2009-11-15,Waitaki river,PKI,Lake Pukaki,SI,527.261,1508.395,,1508.395,320,SI_PKI_Storage_LakePukaki.csv
2009-11-15,Manapouri,TAU,Lake Te Anau,SI,201.816,336.364,,336.364,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-15,Waitaki river,TKA,Lake Tekapo,SI,706.352,198.691,0.0,198.691,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-15,Waikato river,TPO,Lake Taupo,NI,356.819,592.178,,592.178,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-15,Clutha,WAN,Lake Wanaka,SI,276.853,280.611,,280.611,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-15,Waikaremoana,WKA,Lake Waikaremoana,NI,582.397,110.678,,110.678,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-15,Clutha,WPU,Lake Wakatipu,SI,309.731,260.206,,260.206,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-16,Clutha,HWE,Lake Hawea,SI,341.948,545.747,,545.747,320,SI_HWE_Storage_LakeHawea.csv
2009-11-16,Manapouri,MAN,Lake Manapouri,SI,177.684,252.454,,252.454,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-16,Waitaki river,OHA,Lake Ohau,SI,520.136,42.593,,42.593,320,SI_OHA_Storage_LakeOhau.csv
2009-11-16,Waitaki river,PKI,Lake Pukaki,SI,527.287,1512.281,,1512.281,320,SI_PKI_Storage_LakePukaki.csv
2009-11-16,Manapouri,TAU,Lake Te Anau,SI,201.84,344.856,,344.856,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-16,Waitaki river,TKA,Lake Tekapo,SI,706.306,194.525,0.0,194.525,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-16,Waikato river,TPO,Lake Taupo,NI,356.811,587.219,,587.219,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-16,Clutha,WAN,Lake Wanaka,SI,276.88,285.764,,285.764,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-16,Waikaremoana,WKA,Lake Waikaremoana,NI,582.354,108.426,,108.426,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-16,Clutha,WPU,Lake Wakatipu,SI,309.737,262.028,,262.028,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-17,Clutha,HWE,Lake Hawea,SI,341.907,539.858,,539.858,320,SI_HWE_Storage_LakeHawea.csv
2009-11-17,Manapouri,MAN,Lake Manapouri,SI,177.63,244.895,,244.895,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-17,Waitaki river,OHA,Lake Ohau,SI,520.142,42.945,,42.945,320,SI_OHA_Storage_LakeOhau.csv
2009-11-17,Waitaki river,PKI,Lake Pukaki,SI,527.252,1505.892,,1505.892,320,SI_PKI_Storage_LakePukaki.csv
2009-11-17,Manapouri,TAU,Lake Te Anau,SI,201.824,338.937,,338.937,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-17,Waitaki river,TKA,Lake Tekapo,SI,706.266,190.931,0.0,190.931,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-17,Waikato river,TPO,Lake Taupo,NI,356.8,580.718,,580.718,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-17,Clutha,WAN,Lake Wanaka,SI,276.868,283.485,,283.485,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-17,Waikaremoana,WKA,Lake Waikaremoana,NI,582.313,106.277,,106.277,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-17,Clutha,WPU,Lake Wakatipu,SI,309.73,259.948,,259.948,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-18,Clutha,HWE,Lake Hawea,SI,341.91,540.265,,540.265,320,SI_HWE_Storage_LakeHawea.csv
2009-11-18,Manapouri,MAN,Lake Manapouri,SI,177.59,239.382,,239.382,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-18,Waitaki river,OHA,Lake Ohau,SI,520.062,37.95,,37.95,320,SI_OHA_Storage_LakeOhau.csv
2009-11-18,Waitaki river,PKI,Lake Pukaki,SI,527.198,1496.599,,1496.599,320,SI_PKI_Storage_LakePukaki.csv
2009-11-18,Manapouri,TAU,Lake Te Anau,SI,201.802,331.219,,331.219,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-18,Waitaki river,TKA,Lake Tekapo,SI,706.261,190.474,0.0,190.474,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-18,Waikato river,TPO,Lake Taupo,NI,356.804,583.095,,583.095,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-18,Clutha,WAN,Lake Wanaka,SI,276.852,280.381,,280.381,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-18,Waikaremoana,WKA,Lake Waikaremoana,NI,582.292,105.176,,105.176,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-18,Clutha,WPU,Lake Wakatipu,SI,309.719,256.71,,256.71,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-19,Clutha,HWE,Lake Hawea,SI,341.923,542.235,,542.235,320,SI_HWE_Storage_LakeHawea.csv
2009-11-19,Manapouri,MAN,Lake Manapouri,SI,177.555,234.505,,234.505,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-19,Waitaki river,OHA,Lake Ohau,SI,520.019,35.32,,35.32,320,SI_OHA_Storage_LakeOhau.csv
2009-11-19,Waitaki river,PKI,Lake Pukaki,SI,527.129,1484.875,,1484.875,320,SI_PKI_Storage_LakePukaki.csv
2009-11-19,Manapouri,TAU,Lake Te Anau,SI,201.785,325.407,,325.407,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-19,Waitaki river,TKA,Lake Tekapo,SI,706.266,190.94,0.0,190.94,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-19,Waikato river,TPO,Lake Taupo,NI,356.812,588.284,,588.284,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-19,Clutha,WAN,Lake Wanaka,SI,276.843,278.779,,278.779,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-19,Waikaremoana,WKA,Lake Waikaremoana,NI,582.29,105.071,,105.071,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-19,Clutha,WPU,Lake Wakatipu,SI,309.712,254.791,,254.791,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-20,Clutha,HWE,Lake Hawea,SI,341.956,546.804,,546.804,320,SI_HWE_Storage_LakeHawea.csv
2009-11-20,Manapouri,MAN,Lake Manapouri,SI,177.544,232.973,,232.973,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-20,Waitaki river,OHA,Lake Ohau,SI,519.992,33.592,,33.592,320,SI_OHA_Storage_LakeOhau.csv
2009-11-20,Waitaki river,PKI,Lake Pukaki,SI,527.084,1477.607,,1477.607,320,SI_PKI_Storage_LakePukaki.csv
2009-11-20,Manapouri,TAU,Lake Te Anau,SI,201.789,326.793,,326.793,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-20,Waitaki river,TKA,Lake Tekapo,SI,706.275,191.782,0.0,191.782,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-20,Waikato river,TPO,Lake Taupo,NI,356.811,587.596,,587.596,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-20,Clutha,WAN,Lake Wanaka,SI,276.85,280.034,,280.034,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-20,Waikaremoana,WKA,Lake Waikaremoana,NI,582.271,104.076,,104.076,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-20,Clutha,WPU,Lake Wakatipu,SI,309.71,254.17,,254.17,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-21,Clutha,HWE,Lake Hawea,SI,341.983,550.638,,550.638,320,SI_HWE_Storage_LakeHawea.csv
2009-11-21,Manapouri,MAN,Lake Manapouri,SI,177.597,240.357,,240.357,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-21,Waitaki river,OHA,Lake Ohau,SI,520.019,35.271,,35.271,320,SI_OHA_Storage_LakeOhau.csv
2009-11-21,Waitaki river,PKI,Lake Pukaki,SI,527.075,1476.014,,1476.014,320,SI_PKI_Storage_LakePukaki.csv
2009-11-21,Manapouri,TAU,Lake Te Anau,SI,201.836,343.406,,343.406,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-21,Waitaki river,TKA,Lake Tekapo,SI,706.292,193.266,0.0,193.266,320,SI_TKA_Storage_LakeTekapo.csv
2009-11-21,Waikato river,TPO,Lake Taupo,NI,356.81,587.212,,587.212,320,NI_TPO_Storage_LakeTaupo.csv
2009-11-21,Clutha,WAN,Lake Wanaka,SI,276.888,287.478,,287.478,320,SI_WAN_Storage_LakeWanaka.csv
2009-11-21,Waikaremoana,WKA,Lake Waikaremoana,NI,582.251,103.027,,103.027,320,NI_WKA_Storage_LakeWaikaremoana.csv
2009-11-21,Clutha,WPU,Lake Wakatipu,SI,309.737,261.995,,261.995,320,SI_WPU_Storage_LakeWakatipu.csv
2009-11-22,Clutha,HWE,Lake Hawea,SI,342.023,556.382,,556.382,320,SI_HWE_Storage_LakeHawea.csv
2009-11-22,Manapouri,MAN,Lake Manapouri,SI,177.647,247.333,,247.333,320,SI_MAN_Storage_LakeManapouri.csv
2009-11-22,Waitaki river,OHA,Lake Ohau,SI,520.089,39.635,,39.635,320,SI_OHA_Storage_LakeOhau.csv
2009-11-22,Waitaki river,PKI,Lake Pukaki,SI,527.061,1473.964,,1473.964,320,SI_PKI_Storage_LakePukaki.csv
2009-11-22,Manapouri,TAU,Lake Te Anau,SI,201.879,358.343,,358.343,320,SI_TAU_Storage_LakeTeAnau.csv
2009-11-22,Waitaki river,TKA,Lake Tekapo,SI,706.316,195.475,0.0,195.475,320,SI_TKA_Storage_LakeTekapo.csv
