date,fuel,generation_mwh
2025-05-23,Wood,0.0
2025-05-24,Coal,4479.392
2025-05-24,ELE,0.0
2025-05-24,Gas,12211.247
2025-05-24,Geothermal,27181.184
2025-05-24,HYD,0.0
2025-05-24,Hydro,61055.857
2025-05-24,Liquid fuel,0.0
2025-05-24,Solar,319.549
2025-05-24,Wind,3470.986
2025-05-24,Wood,0.0
2025-05-25,Coal,3261.717
2025-05-25,ELE,0.0
2025-05-25,Gas,10032.958
2025-05-25,Geothermal,27056.449
2025-05-25,HYD,0.0
2025-05-25,Hydro,47269.63
2025-05-25,Liquid fuel,0.0
2025-05-25,Solar,281.743
2025-05-25,Wind,18429.7
2025-05-25,Wood,0.0
2025-05-26,Coal,3064.062
2025-05-26,ELE,0.0
2025-05-26,Gas,11019.445
2025-05-26,Geothermal,26710.873
2025-05-26,HYD,0.0
2025-05-26,Hydro,56132.173
2025-05-26,Liquid fuel,0.0
2025-05-26,Solar,106.87
2025-05-26,Wind,16722.442
2025-05-26,Wood,0.0
2025-05-27,Coal,6597.334
2025-05-27,ELE,139.885
2025-05-27,Gas,11853.154
2025-05-27,Geothermal,26675.321
2025-05-27,HYD,0.0
2025-05-27,Hydro,64589.717
2025-05-27,Liquid fuel,0.0
2025-05-27,Solar,118.48
2025-05-27,Wind,5345.192
2025-05-27,Wood,0.0
2025-05-28,Coal,4097.682
2025-05-28,ELE,99.729
2025-05-28,Gas,12853.472
2025-05-28,Geothermal,26497.923
2025-05-28,HYD,0.0
2025-05-28,Hydro,67439.874
2025-05-28,Liquid fuel,0.0
2025-05-28,Solar,32.419
2025-05-28,Wind,9004.346
2025-05-28,Wood,0.0
2025-05-29,Coal,2139.471
2025-05-29,ELE,0.0
2025-05-29,Gas,11235.962
2025-05-29,Geothermal,26636.599
2025-05-29,HYD,0.0
2025-05-29,Hydro,67388.339
2025-05-29,Liquid fuel,0.0
2025-05-29,Solar,196.315
2025-05-29,Wind,9387.722
2025-05-29,Wood,0.0
2025-05-30,ELE,0.0
2025-05-30,Gas,11252.66
2025-05-30,Geothermal,26768.36
2025-05-30,HYD,0.0
2025-05-30,Hydro,60027.667
2025-05-30,Liquid fuel,0.0
2025-05-30,Solar,270.748
2025-05-30,Wind,16171.731
2025-05-30,Wood,0.0
2025-05-31,ELE,0.0
2025-05-31,Gas,8703.88
2025-05-31,Geothermal,26901.105
2025-05-31,HYD,0.0
2025-05-31,Hydro,48241.487
2025-05-31,Liquid fuel,0.0
2025-05-31,Solar,278.879
2025-05-31,Wind,20376.541
2025-05-31,Wood,0.0
2025-06-01,ELE,0.0
2025-06-01,Gas,9879.004
2025-06-01,Geothermal,26881.349
2025-06-01,HYD,0.0
2025-06-01,Hydro,52377.702
2025-06-01,Liquid fuel,0.0
2025-06-01,Solar,275.834
2025-06-01,Wind,13872.25
2025-06-01,Wood,0.0
2025-06-02,ELE,0.0
2025-06-02,Gas,9489.068
2025-06-02,Geothermal,26982.497
2025-06-02,HYD,0.0
2025-06-02,Hydro,53541.878
2025-06-02,Liquid fuel,0.0
2025-06-02,Solar,312.551
2025-06-02,Wind,15488.763
2025-06-02,Wood,0.0
2025-06-03,Coal,2475.785
2025-06-03,ELE,5.541
2025-06-03,Gas,9605.05
2025-06-03,Geothermal,26979.986
2025-06-03,HYD,0.0
2025-06-03,Hydro,59772.171
2025-06-03,Liquid fuel,0.0
2025-06-03,Solar,232.613
2025-06-03,Wind,18041.918
2025-06-03,Wood,0.0
2025-06-04,Coal,2726.053
2025-06-04,ELE,0.408
2025-06-04,Gas,10849.013
2025-06-04,Geothermal,26469.915
2025-06-04,HYD,0.0
2025-06-04,Hydro,63882.126
2025-06-04,Liquid fuel,0.0
2025-06-04,Solar,18.761
2025-06-04,Wind,14890.937
2025-06-04,Wood,0.0
2025-06-05,Coal,1619.617
2025-06-05,ELE,0.088
2025-06-05,Gas,8659.978
2025-06-05,Geothermal,26308.369
2025-06-05,HYD,0.0
2025-06-05,Hydro,60840.703
2025-06-05,Liquid fuel,0.0
2025-06-05,Solar,187.503
2025-06-05,Wind,17704.177
2025-06-05,Wood,0.0
2025-06-06,Coal,2621.174
2025-06-06,ELE,0.063
2025-06-06,Gas,13893.277
2025-06-06,Geothermal,26864.363
2025-06-06,HYD,0.0
2025-06-06,Hydro,76639.745
2025-06-06,Liquid fuel,0.0
2025-06-06,Solar,174.061
2025-06-06,Wind,4536.765
2025-06-06,Wood,0.0
2025-06-07,Coal,2257.194
2025-06-07,ELE,0.028
2025-06-07,Gas,13901.148
2025-06-07,Geothermal,27138.712
2025-06-07,HYD,0.0
2025-06-07,Hydro,65643.99
2025-06-07,Liquid fuel,0.0
2025-06-07,Solar,300.518
2025-06-07,Wind,9998.405
2025-06-07,Wood,0.0
2025-06-08,Coal,3643.813
2025-06-08,ELE,0.006
2025-06-08,Gas,15270.969
2025-06-08,Geothermal,27367.336
2025-06-08,HYD,0.0
2025-06-08,Hydro,71150.377
2025-06-08,Liquid fuel,0.0
2025-06-08,Solar,321.94
2025-06-08,Wind,2950.913
2025-06-08,Wood,0.0
2025-06-09,Coal,6085.225
2025-06-09,ELE,0.12
2025-06-09,Gas,15359.646
2025-06-09,Geothermal,27189.756
2025-06-09,HYD,0.0
2025-06-09,Hydro,75561.866
2025-06-09,Liquid fuel,0.0
2025-06-09,Solar,278.527
2025-06-09,Wind,3867.191
2025-06-09,Wood,0.0
2025-06-10,Coal,6781.299
2025-06-10,ELE,0.252
2025-06-10,Gas,15446.332
2025-06-10,Geothermal,27085.73
2025-06-10,HYD,0.0
2025-06-10,Hydro,71994.139
2025-06-10,Liquid fuel,0.0
2025-06-10,Solar,160.846
2025-06-10,Wind,8346.8
2025-06-10,Wood,0.0
2025-06-11,Coal,1762.952
2025-06-11,ELE,0.0
2025-06-11,Gas,13852.922
2025-06-11,Geothermal,26592.698
2025-06-11,HYD,0.0
2025-06-11,Hydro,62398.171
2025-06-11,Liquid fuel,0.0
2025-06-11,Solar,238.36
2025-06-11,Wind,17074.88
2025-06-11,Wood,0.0
2025-06-12,Coal,1363.994
2025-06-12,ELE,0.0
2025-06-12,Gas,13107.64
2025-06-12,Geothermal,27117.255
2025-06-12,HYD,0.0
2025-06-12,Hydro,69530.334
2025-06-12,Liquid fuel,0.0
2025-06-12,Solar,194.433
2025-06-12,Wind,9049.008
2025-06-12,Wood,0.0
2025-06-13,ELE,0.0
2025-06-13,Gas,15684.597
2025-06-13,Geothermal,27632.817
2025-06-13,HYD,0.0
2025-06-13,Hydro,69498.353
2025-06-13,Liquid fuel,0.0
2025-06-13,Solar,277.463
2025-06-13,Wind,4713.789
2025-06-13,Wood,0.0
2025-06-14,ELE,0.0
2025-06-14,Gas,14175.406
2025-06-14,Geothermal,27418.374
2025-06-14,HYD,0.0
2025-06-14,Hydro,57989.597
2025-06-14,Liquid fuel,0.0
2025-06-14,Solar,306.092
2025-06-14,Wind,9127.216
2025-06-14,Wood,0.0
2025-06-15,Coal,1152.808
2025-06-15,ELE,0.0
2025-06-15,Gas,16375.733
2025-06-15,Geothermal,27407.734
2025-06-15,HYD,0.0
2025-06-15,Hydro,64475.143
2025-06-15,Liquid fuel,0.0
2025-06-15,Solar,234.442
2025-06-15,Wind,5341.523
2025-06-15,Wood,0.0
2025-06-16,Coal,2671.624
2025-06-16,ELE,0.0
2025-06-16,Gas,17157.032
2025-06-16,Geothermal,25303.402
2025-06-16,HYD,0.0
2025-06-16,Hydro,69986.502
2025-06-16,Liquid fuel,0.0
2025-06-16,Solar,298.328
2025-06-16,Wind,11783.638
2025-06-16,Wood,0.0
2025-06-17,Coal,5546.307
2025-06-17,ELE,0.0
2025-06-17,Gas,17795.014
2025-06-17,Geothermal,24100.367
2025-06-17,HYD,0.0
2025-06-17,Hydro,74837.023
2025-06-17,Liquid fuel,0.0
2025-06-17,Solar,289.41
2025-06-17,Wind,5792.617
2025-06-17,Wood,0.0
2025-06-18,Coal,6844.775
2025-06-18,ELE,0.0
2025-06-18,Gas,18366.809
2025-06-18,Geothermal,24975.633
2025-06-18,HYD,0.0
2025-06-18,Hydro,78617.66
2025-06-18,Liquid fuel,0.0
2025-06-18,Solar,321.334
2025-06-18,Wind,1668.964
2025-06-18,Wood,0.0
2025-06-19,Coal,3402.708
2025-06-19,ELE,0.0
2025-06-19,Gas,16187.946
2025-06-19,Geothermal,25243.134
2025-06-19,HYD,0.0
2025-06-19,Hydro,63230.791
2025-06-19,Liquid fuel,0.0
2025-06-19,Solar,277.043
2025-06-19,Wind,17486.831
2025-06-19,Wood,0.0
2025-06-20,Coal,6.091
2025-06-20,ELE,0.0
2025-06-20,Gas,13702.933
2025-06-20,Geothermal,25768.977
2025-06-20,HYD,0.0
2025-06-20,Hydro,51235.567
2025-06-20,Liquid fuel,0.0
2025-06-20,Solar,222.686
2025-06-20,Wind,18987.752
2025-06-20,Wood,0.0
2025-06-21,ELE,0.0
2025-06-21,Gas,13120.169
2025-06-21,Geothermal,27767.28
2025-06-21,HYD,0.0
2025-06-21,Hydro,62467.233
2025-06-21,Liquid fuel,0.0
2025-06-21,Solar,299.817
2025-06-21,Wind,7064.903
2025-06-21,Wood,0.0
2025-06-22,ELE,0.0
2025-06-22,Gas,14073.414
2025-06-22,Geothermal,27427.697
2025-06-22,HYD,0.0
2025-06-22,Hydro,62754.96
2025-06-22,Liquid fuel,0.0
2025-06-22,Solar,345.597
2025-06-22,Wind,10592.471
2025-06-22,Wood,0.0
2025-06-23,Coal,1964.308
2025-06-23,ELE,0.0
2025-06-23,Gas,14599.155
2025-06-23,Geothermal,27381.635
2025-06-23,HYD,0.0
2025-06-23,Hydro,69768.777
2025-06-23,Liquid fuel,0.0
2025-06-23,Solar,278.067
2025-06-23,Wind,7452.894
2025-06-23,Wood,0.0
2025-06-24,Coal,2208.404
2025-06-24,ELE,0.0
2025-06-24,Gas,13251.421
2025-06-24,Geothermal,27599.013
2025-06-24,HYD,0.0
2025-06-24,Hydro,72622.356
2025-06-24,Liquid fuel,0.0
2025-06-24,Solar,325.256
2025-06-24,Wind,10019.02
2025-06-24,Wood,0.0
2025-06-25,ELE,0.0
2025-06-25,Gas,13643.217
2025-06-25,Geothermal,27661.282
2025-06-25,HYD,0.0
2025-06-25,Hydro,67050.291
2025-06-25,Liquid fuel,0.0
2025-06-25,Solar,206.68
2025-06-25,Wind,15627.355
2025-06-25,Wood,0.0
2025-06-26,ELE,0.0
2025-06-26,Gas,12713.379
2025-06-26,Geothermal,27258.797
2025-06-26,HYD,0.0
2025-06-26,Hydro,59319.111
2025-06-26,Liquid fuel,0.0
2025-06-26,Solar,117.219
2025-06-26,Wind,17311.446
2025-06-26,Wood,0.0
2025-06-27,ELE,0.0
2025-06-27,Gas,13052.42
2025-06-27,Geothermal,27303.296
2025-06-27,HYD,0.0
2025-06-27,Hydro,68149.931
2025-06-27,Liquid fuel,0.0
2025-06-27,Solar,93.184
2025-06-27,Wind,9766.943
2025-06-27,Wood,0.0
2025-06-28,ELE,0.0
2025-06-28,Gas,10312.227
2025-06-28,Geothermal,27614.884
2025-06-28,HYD,0.0
2025-06-28,Hydro,61833.787
2025-06-28,Liquid fuel,0.0
2025-06-28,Solar,246.275
2025-06-28,Wind,10535.707
2025-06-28,Wood,0.0
2025-06-29,ELE,0.0
2025-06-29,Gas,9908.29
2025-06-29,Geothermal,27681.721
2025-06-29,HYD,0.0
2025-06-29,Hydro,64882.614
2025-06-29,Liquid fuel,0.0
2025-06-29,Solar,229.381
2025-06-29,Wind,6213.276
2025-06-29,Wood,0.0
2025-06-30,Coal,204.726
2025-06-30,ELE,0.0
2025-06-30,Gas,7465.319
2025-06-30,Geothermal,27633.02
2025-06-30,HYD,0.0
2025-06-30,Hydro,73863.053
2025-06-30,Liquid fuel,0.0
2025-06-30,Solar,320.198
2025-06-30,Wind,11589.748
2025-06-30,Wood,0.0
2025-07-01,Coal,2696.66
2025-07-01,ELE,0.0
2025-07-01,Gas,7636.124
2025-07-01,Geothermal,27813.799
2025-07-01,HYD,0.0
2025-07-01,Hydro,84966.492
2025-07-01,Liquid fuel,0.0
2025-07-01,Solar,493.306
2025-07-01,Wind,2047.944
2025-07-01,Wood,0.0
2025-07-02,Coal,2850.035
2025-07-02,ELE,0.0
2025-07-02,Gas,9582.173
2025-07-02,Geothermal,27300.438
2025-07-02,HYD,0.0
2025-07-02,Hydro,82790.007
2025-07-02,Liquid fuel,0.0
2025-07-02,Solar,197.788
2025-07-02,Wind,6392.218
2025-07-02,Wood,0.0
2025-07-03,Coal,595.734
2025-07-03,ELE,0.0
2025-07-03,Gas,9431.194
2025-07-03,Geothermal,26775.639
2025-07-03,HYD,0.0
2025-07-03,Hydro,82086.269
2025-07-03,Liquid fuel,0.0
2025-07-03,Solar,39.865
2025-07-03,Wind,8541.65
2025-07-03,Wood,0.0
2025-07-04,Coal,83.982
2025-07-04,ELE,0.0
2025-07-04,Gas,7904.171
2025-07-04,Geothermal,27456.918
2025-07-04,HYD,0.0
2025-07-04,Hydro,73177.818
2025-07-04,Liquid fuel,0.0
2025-07-04,Solar,250.113
2025-07-04,Wind,9007.369
2025-07-04,Wood,0.0
2025-07-05,ELE,0.0
2025-07-05,Gas,7708.789
2025-07-05,Geothermal,27662.043
2025-07-05,HYD,0.0
2025-07-05,Hydro,61269.081
2025-07-05,Liquid fuel,0.0
2025-07-05,Solar,247.242
2025-07-05,Wind,12058.208
2025-07-05,Wood,0.0
2025-07-06,ELE,0.0
2025-07-06,Gas,7496.919
2025-07-06,Geothermal,28072.298
2025-07-06,HYD,0.0
2025-07-06,Hydro,66236.483
2025-07-06,Liquid fuel,0.0
2025-07-06,Solar,411.009
2025-07-06,Wind,9173.575
2025-07-06,Wood,0.0
2025-07-07,Coal,2665.377
2025-07-07,ELE,0.0
2025-07-07,Gas,8394.142
2025-07-07,Geothermal,28063.199
2025-07-07,HYD,0.0
2025-07-07,Hydro,77757.902
2025-07-07,Liquid fuel,0.0
2025-07-07,Solar,475.629
2025-07-07,Wind,10286.741
2025-07-07,Wood,0.0
2025-07-08,Coal,1702.788
2025-07-08,ELE,0.0
2025-07-08,Gas,9027.632
2025-07-08,Geothermal,28002.025
2025-07-08,HYD,0.0
2025-07-08,Hydro,82479.694
2025-07-08,Liquid fuel,0.0
2025-07-08,Solar,364.466
2025-07-08,Wind,7145.991
2025-07-08,Wood,0.0
2025-07-09,Coal,1067.239
2025-07-09,ELE,0.0
2025-07-09,Gas,10211.364
2025-07-09,Geothermal,26452.734
2025-07-09,HYD,0.0
2025-07-09,Hydro,82398.294
2025-07-09,Liquid fuel,0.0
2025-07-09,Solar,156.19
2025-07-09,Wind,6749.821
2025-07-09,Wood,0.0
2025-07-10,ELE,0.0
2025-07-10,Gas,9992.232
2025-07-10,Geothermal,23715.379
2025-07-10,HYD,0.0
2025-07-10,Hydro,80587.934
2025-07-10,Liquid fuel,0.0
2025-07-10,Solar,356.995
2025-07-10,Wind,5965.139
2025-07-10,Wood,0.0
2025-07-11,ELE,0.0
2025-07-11,Gas,8934.503
2025-07-11,Geothermal,23544.354
2025-07-11,HYD,0.0
2025-07-11,Hydro,75488.921
2025-07-11,Liquid fuel,0.0
2025-07-11,Solar,74.95
2025-07-11,Wind,13804.624
2025-07-11,Wood,0.0
2025-07-12,ELE,0.0
2025-07-12,Gas,8414.386
2025-07-12,Geothermal,23799.869
2025-07-12,HYD,0.0
2025-07-12,Hydro,63449.231
2025-07-12,Liquid fuel,0.0
2025-07-12,Solar,414.858
2025-07-12,Wind,11522.618
2025-07-12,Wood,0.0
2025-07-13,ELE,0.0
2025-07-13,Gas,9016.68
2025-07-13,Geothermal,23825.42
2025-07-13,HYD,0.0
2025-07-13,Hydro,71641.059
2025-07-13,Liquid fuel,0.0
2025-07-13,Solar,284.29
2025-07-13,Wind,8147.272
2025-07-13,Wood,0.0
2025-07-14,Coal,1630.401
2025-07-14,ELE,0.014
2025-07-14,Gas,8187.274
2025-07-14,Geothermal,24795.395
2025-07-14,HYD,0.0
2025-07-14,Hydro,79335.732
2025-07-14,Liquid fuel,0.0
2025-07-14,Solar,413.109
2025-07-14,Wind,7348.301
2025-07-14,Wood,0.0
2025-07-15,ELE,0.058
2025-07-15,Gas,8739.21
2025-07-15,Geothermal,27503.993
2025-07-15,HYD,0.0
2025-07-15,Hydro,79236.781
2025-07-15,Liquid fuel,150.446
2025-07-15,Solar,402.241
2025-07-15,Wind,10552.49
2025-07-15,Wood,0.0
2025-07-16,ELE,0.014
2025-07-16,Gas,8597.274
2025-07-16,Geothermal,27379.108
2025-07-16,HYD,0.0
2025-07-16,Hydro,75511.937
2025-07-16,Liquid fuel,67.556
2025-07-16,Solar,473.545
2025-07-16,Wind,12865.938
2025-07-16,Wood,0.0
2025-07-17,Coal,1801.621
2025-07-17,ELE,0.063
2025-07-17,Gas,9259.916
2025-07-17,Geothermal,26813.298
2025-07-17,HYD,0.0
2025-07-17,Hydro,86359.464
2025-07-17,Liquid fuel,0.0
2025-07-17,Solar,296.773
2025-07-17,Wind,6897.176
2025-07-17,Wood,0.0
2025-07-18,Coal,638.56
2025-07-18,ELE,0.106
2025-07-18,Gas,10349.155
2025-07-18,Geothermal,26888.74
2025-07-18,HYD,0.0
2025-07-18,Hydro,81391.78
2025-07-18,Liquid fuel,0.0
2025-07-18,Solar,414.87
2025-07-18,Wind,8101.951
2025-07-18,Wood,0.0
2025-07-19,ELE,0.0
2025-07-19,Gas,9145.265
2025-07-19,Geothermal,27257.865
2025-07-19,HYD,0.0
2025-07-19,Hydro,76827.789
2025-07-19,Liquid fuel,0.0
2025-07-19,Solar,411.145
2025-07-19,Wind,6446.82
2025-07-19,Wood,0.0
2025-07-20,Coal,948.925
2025-07-20,ELE,0.0
2025-07-20,Gas,9219.943
2025-07-20,Geothermal,27220.246
2025-07-20,HYD,0.0
2025-07-20,Hydro,76905.462
2025-07-20,Liquid fuel,0.0
2025-07-20,Solar,529.642
2025-07-20,Wind,2812.673
2025-07-20,Wood,0.0
2025-07-21,Coal,3867.779
2025-07-21,ELE,0.003
2025-07-21,Gas,12670.935
2025-07-21,Geothermal,26732.68
2025-07-21,HYD,0.0
2025-07-21,Hydro,85145.456
2025-07-21,Liquid fuel,26.68
2025-07-21,Solar,546.117
2025-07-21,Wind,4682.881
2025-07-21,Wood,0.0
2025-07-22,Coal,5870.942
2025-07-22,ELE,0.001
2025-07-22,Gas,15667.199
2025-07-22,Geothermal,23971.0
2025-07-22,HYD,0.0
2025-07-22,Hydro,82157.447
2025-07-22,Liquid fuel,0.0
2025-07-22,Solar,553.438
2025-07-22,Wind,6919.048
2025-07-22,Wood,0.0
2025-07-23,Coal,5777.164
2025-07-23,ELE,0.0
2025-07-23,Gas,16081.198
2025-07-23,Geothermal,22938.86
2025-07-23,HYD,0.0
2025-07-23,Hydro,85935.472
2025-07-23,Liquid fuel,0.0
2025-07-23,Solar,523.49
2025-07-23,Wind,4594.3
2025-07-23,Wood,0.0
2025-07-24,Coal,5759.363
2025-07-24,ELE,0.028
2025-07-24,Gas,15825.059
2025-07-24,Geothermal,25257.442
2025-07-24,HYD,0.0
2025-07-24,Hydro,85810.98
2025-07-24,Liquid fuel,14.945
2025-07-24,Solar,575.392
2025-07-24,Wind,1442.164
2025-07-24,Wood,0.0
2025-07-25,Coal,4697.537
2025-07-25,ELE,0.67
2025-07-25,Gas,15681.707
2025-07-25,Geothermal,27351.891
2025-07-25,HYD,0.0
2025-07-25,Hydro,83012.839
2025-07-25,Liquid fuel,16.252
2025-07-25,Solar,597.139
2025-07-25,Wind,2579.771
2025-07-25,Wood,0.0
2025-07-26,Coal,2602.837
2025-07-26,ELE,0.132
2025-07-26,Gas,11749.108
2025-07-26,Geothermal,27014.192
2025-07-26,HYD,0.0
2025-07-26,Hydro,72664.596
2025-07-26,Liquid fuel,0.0
2025-07-26,Solar,537.895
2025-07-26,Wind,4400.567
2025-07-26,Wood,0.0
2025-07-27,ELE,0.425
2025-07-27,Gas,11429.592
2025-07-27,Geothermal,27057.897
2025-07-27,HYD,0.0
2025-07-27,Hydro,66810.925
2025-07-27,Liquid fuel,0.0
2025-07-27,Solar,523.225
2025-07-27,Wind,10001.518
2025-07-27,Wood,0.0
2025-07-28,ELE,26.909
2025-07-28,Gas,11674.865
2025-07-28,Geothermal,26961.689
2025-07-28,HYD,0.0
2025-07-28,Hydro,74555.408
2025-07-28,Liquid fuel,0.0
2025-07-28,Solar,271.072
2025-07-28,Wind,10698.942
2025-07-28,Wood,0.0
2025-07-29,ELE,79.426
2025-07-29,Gas,10563.246
2025-07-29,Geothermal,26707.874
2025-07-29,HYD,0.0
2025-07-29,Hydro,75111.748
2025-07-29,Liquid fuel,0.0
2025-07-29,Solar,156.967
2025-07-29,Wind,13268.892
2025-07-29,Wood,0.0
2025-07-30,ELE,1.119
2025-07-30,Gas,9314.913
2025-07-30,Geothermal,26912.044
2025-07-30,HYD,0.0
2025-07-30,Hydro,73111.999
2025-07-30,Liquid fuel,0.0
2025-07-30,Solar,236.856
2025-07-30,Wind,10509.239
2025-07-30,Wood,0.0
2025-07-31,ELE,27.105
2025-07-31,Gas,9034.815
2025-07-31,Geothermal,27171.323
2025-07-31,HYD,0.0
2025-07-31,Hydro,80733.674
2025-07-31,Liquid fuel,0.0
2025-07-31,Solar,207.278
2025-07-31,Wind,8393.424
2025-07-31,Wood,0.0
2025-08-01,ELE,22.246
2025-08-01,Gas,9892.331
2025-08-01,Geothermal,27462.893
2025-08-01,HYD,0.0
2025-08-01,Hydro,79305.117
2025-08-01,Liquid fuel,0.0
2025-08-01,Solar,324.991
2025-08-01,Wind,10276.682
2025-08-01,Wood,0.0
2025-08-02,ELE,19.969
2025-08-02,Gas,9261.702
2025-08-02,Geothermal,27618.601
2025-08-02,HYD,0.0
2025-08-02,Hydro,75765.421
2025-08-02,Liquid fuel,0.0
2025-08-02,Solar,503.555
2025-08-02,Wind,6353.852
2025-08-02,Wood,0.0
2025-08-03,ELE,26.962
2025-08-03,Gas,9098.476
2025-08-03,Geothermal,27496.309
2025-08-03,HYD,0.0
2025-08-03,Hydro,70626.273
2025-08-03,Liquid fuel,0.0
2025-08-03,Solar,480.758
2025-08-03,Wind,10869.678
2025-08-03,Wood,0.0
2025-08-04,Coal,2724.897
2025-08-04,ELE,60.273
2025-08-04,Gas,12811.271
2025-08-04,Geothermal,27300.933
2025-08-04,HYD,0.0
2025-08-04,Hydro,80734.0
2025-08-04,Liquid fuel,0.0
2025-08-04,Solar,331.901
2025-08-04,Wind,12340.6
2025-08-04,Wood,0.0
2025-08-05,Coal,3061.531
2025-08-05,ELE,16.926
2025-08-05,Gas,13108.257
2025-08-05,Geothermal,26703.545
2025-08-05,HYD,0.0
2025-08-05,Hydro,80589.128
2025-08-05,Liquid fuel,0.0
2025-08-05,Solar,324.345
2025-08-05,Wind,9711.977
2025-08-05,Wood,0.0
2025-08-06,Coal,5647.396
2025-08-06,ELE,55.995
2025-08-06,Gas,12993.466
2025-08-06,Geothermal,23167.749
2025-08-06,HYD,0.0
2025-08-06,Hydro,83625.702
2025-08-06,Liquid fuel,0.0
2025-08-06,Solar,328.136
2025-08-06,Wind,5824.075
2025-08-06,Wood,0.0
2025-08-07,Coal,3215.339
2025-08-07,ELE,0.868
2025-08-07,Gas,12748.195
2025-08-07,Geothermal,24858.64
2025-08-07,HYD,0.0
2025-08-07,Hydro,76110.506
2025-08-07,Liquid fuel,0.0
2025-08-07,Solar,433.63
2025-08-07,Wind,10080.054
2025-08-07,Wood,0.0
2025-08-08,Coal,3.631
2025-08-08,ELE,27.151
2025-08-08,Gas,11886.103
2025-08-08,Geothermal,27566.1
2025-08-08,HYD,0.0
2025-08-08,Hydro,71920.315
2025-08-08,Liquid fuel,0.0
2025-08-08,Solar,249.635
2025-08-08,Wind,13993.45
2025-08-08,Wood,0.0
2025-08-09,ELE,22.366
2025-08-09,Gas,10502.959
2025-08-09,Geothermal,28032.862
2025-08-09,HYD,0.0
2025-08-09,Hydro,70591.08
2025-08-09,Liquid fuel,0.0
2025-08-09,Solar,467.731
2025-08-09,Wind,13856.302
2025-08-09,Wood,0.0
2025-08-10,ELE,27.489
2025-08-10,Gas,11396.332
2025-08-10,Geothermal,27920.591
2025-08-10,HYD,0.0
2025-08-10,Hydro,71982.195
2025-08-10,Liquid fuel,0.0
2025-08-10,Solar,581.909
2025-08-10,Wind,15586.446
2025-08-10,Wood,0.0
2025-08-11,Coal,3177.263
2025-08-11,ELE,33.141
2025-08-11,Gas,15588.06
2025-08-11,Geothermal,27633.27
2025-08-11,HYD,0.0
2025-08-11,Hydro,81096.606
2025-08-11,Liquid fuel,0.0
2025-08-11,Solar,558.973
2025-08-11,Wind,6906.786
2025-08-11,Wood,0.0
2025-08-12,Coal,3619.929
2025-08-12,ELE,33.32
2025-08-12,Gas,15152.763
2025-08-12,Geothermal,27840.224
2025-08-12,HYD,0.0
2025-08-12,Hydro,78685.315
2025-08-12,Liquid fuel,0.0
2025-08-12,Solar,481.265
2025-08-12,Wind,8250.362
2025-08-12,Wood,0.0
2025-08-13,Coal,3617.665
2025-08-13,ELE,38.528
2025-08-13,Gas,14460.697
2025-08-13,Geothermal,27770.356
2025-08-13,HYD,0.0
2025-08-13,Hydro,80630.488
2025-08-13,Liquid fuel,0.0
2025-08-13,Solar,703.562
2025-08-13,Wind,4909.238
2025-08-13,Wood,0.0
2025-08-14,Coal,4892.212
2025-08-14,ELE,56.97
2025-08-14,Gas,13652.58
2025-08-14,Geothermal,28087.274
2025-08-14,HYD,0.0
2025-08-14,Hydro,81046.015
2025-08-14,Liquid fuel,0.0
2025-08-14,Solar,757.77
2025-08-14,Wind,3653.746
2025-08-14,Wood,0.0
2025-08-15,Coal,3546.966
2025-08-15,ELE,48.377
2025-08-15,Gas,13973.765
2025-08-15,Geothermal,28093.713
2025-08-15,HYD,0.0
2025-08-15,Hydro,75435.02
2025-08-15,Liquid fuel,0.0
2025-08-15,Solar,685.854
2025-08-15,Wind,4747.934
2025-08-15,Wood,0.0
2025-08-16,Coal,30.793
2025-08-16,ELE,22.96
2025-08-16,Gas,15530.284
2025-08-16,Geothermal,28147.417
2025-08-16,HYD,0.0
2025-08-16,Hydro,71566.633
2025-08-16,Liquid fuel,0.0
2025-08-16,Solar,494.614
2025-08-16,Wind,4637.013
2025-08-16,Wood,0.0
2025-08-17,ELE,0.295
2025-08-17,Gas,14538.98
2025-08-17,Geothermal,27938.495
2025-08-17,HYD,0.0
2025-08-17,Hydro,70907.44
2025-08-17,Liquid fuel,0.0
2025-08-17,Solar,513.019
2025-08-17,Wind,2503.765
2025-08-17,Wood,0.0
2025-08-18,Coal,1353.507
2025-08-18,ELE,3.163
2025-08-18,Gas,13522.273
2025-08-18,Geothermal,27485.446
2025-08-18,HYD,0.0
2025-08-18,Hydro,71811.37
2025-08-18,Liquid fuel,0.0
2025-08-18,Solar,434.301
2025-08-18,Wind,12447.651
2025-08-18,Wood,0.0
2025-08-19,Coal,3053.822
2025-08-19,ELE,38.857
2025-08-19,Gas,15926.837
2025-08-19,Geothermal,27481.513
2025-08-19,HYD,0.0
2025-08-19,Hydro,75522.671
2025-08-19,Liquid fuel,0.0
2025-08-19,Solar,509.935
2025-08-19,Wind,13230.589
2025-08-19,Wood,0.0
2025-08-20,Coal,4392.27
2025-08-20,ELE,41.681
2025-08-20,Gas,15565.379
2025-08-20,Geothermal,27473.844
2025-08-20,HYD,0.0
2025-08-20,Hydro,74817.736
2025-08-20,Liquid fuel,0.0
2025-08-20,Solar,760.713
2025-08-20,Wind,13606.473
2025-08-20,Wood,0.0
2025-08-21,Coal,4604.977
2025-08-21,ELE,24.204
2025-08-21,Gas,14456.366
2025-08-21,Geothermal,27876.232
2025-08-21,HYD,0.0
