date,active_storage_mm3,contingent_storage_mm3,total_usable_storage_mm3
2015-10-21,4271.009,0.0,0.0
2015-10-22,4505.916,0.0,0.0
2015-10-23,4566.585,0.0,0.0
2015-10-24,4573.746,0.0,0.0
2015-10-25,4578.169,0.0,0.0
2015-10-26,4564.057,0.0,0.0
2015-10-27,4579.07,0.0,0.0
2015-10-28,4575.802,0.0,0.0
2015-10-29,4541.014,0.0,0.0
2015-10-30,4504.718,0.0,0.0
2015-10-31,4456.577,0.0,0.0
2015-11-01,4417.166,0.0,0.0
2015-11-02,4386.565,0.0,0.0
2015-11-03,4341.488,0.0,0.0
2015-11-04,4331.382,0.0,0.0
2015-11-05,4299.407,0.0,0.0
2015-11-06,4248.852,0.0,0.0
2015-11-07,4217.054,0.0,0.0
2015-11-08,4191.595,0.0,0.0
2015-11-09,4160.07,0.0,0.0
2015-11-10,4114.997,0.0,0.0
2015-11-11,4061.935,0.0,0.0
2015-11-12,4009.964,0.0,0.0
2015-11-13,3957.402,0.0,0.0
2015-11-14,3921.402,0.0,0.0
2015-11-15,3902.744,0.0,0.0
2015-11-16,3882.25,0.0,0.0
2015-11-17,3846.515,0.0,0.0
2015-11-18,3797.413,0.0,0.0
2015-11-19,3748.782,0.0,0.0
2015-11-20,3730.381,0.0,0.0
2015-11-21,3758.428,0.0,0.0
2015-11-22,3812.312,0.0,0.0
2015-11-23,3855.376,0.0,0.0
2015-11-24,4002.002,0.0,0.0
2015-11-25,4108.785,0.0,0.0
2015-11-26,4142.828,0.0,0.0
2015-11-27,4366.779,0.0,0.0
2015-11-28,4658.715,0.0,0.0
2015-11-29,4778.144,0.0,0.0
2015-11-30,4811.344,0.0,0.0
2015-12-01,4811.773,0.0,0.0
2015-12-02,4825.409,0.0,0.0
2015-12-03,4977.273,0.0,0.0
2015-12-04,5210.89,0.0,0.0
2015-12-05,5274.057,0.0,0.0
2015-12-06,5284.993,0.0,0.0
2015-12-07,5266.711,0.0,0.0
2015-12-08,5221.582,0.0,0.0
2015-12-09,5168.895,0.0,0.0
2015-12-10,5131.615,0.0,0.0
2015-12-11,5071.771,0.0,0.0
2015-12-12,5027.802,0.0,0.0
2015-12-13,5074.908,0.0,0.0
2015-12-14,5085.135,0.0,0.0
2015-12-15,5065.817,0.0,0.0
2015-12-16,5024.72,0.0,0.0
2015-12-17,4973.094,0.0,0.0
2015-12-18,4930.574,0.0,0.0
2015-12-19,4883.31,0.0,0.0
2015-12-20,4842.18,0.0,0.0
2015-12-21,4822.305,0.0,0.0
2015-12-22,4835.745,0.0,0.0
2015-12-23,4814.407,0.0,0.0
2015-12-24,4784.078,0.0,0.0
2015-12-25,4760.148,0.0,0.0
2015-12-26,4731.857,0.0,0.0
2015-12-27,4703.716,0.0,0.0
2015-12-28,4672.199,0.0,0.0
2015-12-29,4631.789,0.0,0.0
2015-12-30,4585.436,0.0,0.0
2015-12-31,4547.959,0.0,0.0
2016-01-01,4518.064,0.0,0.0
2016-01-02,4488.07,0.0,0.0
2016-01-03,4473.679,0.0,0.0
2016-01-04,4458.639,0.0,0.0
2016-01-05,4427.762,0.0,0.0
2016-01-06,4397.454,0.0,0.0
2016-01-07,4361.501,0.0,0.0
2016-01-08,4326.741,0.0,0.0
2016-01-09,4328.779,0.0,0.0
2016-01-10,4319.46,0.0,0.0
2016-01-11,4287.113,0.0,0.0
2016-01-12,4260.871,0.0,0.0
2016-01-13,4236.815,0.0,0.0
2016-01-14,4215.304,0.0,0.0
2016-01-15,4225.46,0.0,0.0
2016-01-16,4281.419,0.0,0.0
2016-01-17,4282.403,0.0,0.0
2016-01-18,4274.46,0.0,0.0
2016-01-19,4281.937,0.0,0.0
2016-01-20,4291.443,0.0,0.0
2016-01-21,4286.517,0.0,0.0
2016-01-22,4265.952,0.0,0.0
2016-01-23,4293.423,0.0,0.0
2016-01-24,4448.251,0.0,0.0
2016-01-25,4687.965,0.0,0.0
2016-01-26,4968.53,0.0,0.0
2016-01-27,5077.5,0.0,0.0
2016-01-28,5117.472,0.0,0.0
2016-01-29,5110.567,0.0,0.0
2016-01-30,5077.502,0.0,0.0
2016-01-31,5044.3,0.0,0.0
2016-02-01,5010.118,0.0,0.0
2016-02-02,4974.855,0.0,0.0
2016-02-03,4923.842,0.0,0.0
2016-02-04,4883.482,0.0,0.0
2016-02-05,4834.481,0.0,0.0
2016-02-06,4788.499,0.0,0.0
2016-02-07,4755.143,0.0,0.0
2016-02-08,4722.432,0.0,0.0
2016-02-09,4684.245,0.0,0.0
2016-02-10,4639.671,0.0,0.0
2016-02-11,4586.493,0.0,0.0
2016-02-12,4531.214,0.0,0.0
2016-02-13,4468.88,0.0,0.0
2016-02-14,4420.761,0.0,0.0
2016-02-15,4368.287,0.0,0.0
2016-02-16,4345.507,0.0,0.0
2016-02-17,4372.325,0.0,0.0
2016-02-18,4621.906,0.0,0.0
2016-02-19,4965.443,0.0,0.0
2016-02-20,5122.21,0.0,0.0
2016-02-21,5178.532,0.0,0.0
2016-02-22,5170.093,0.0,0.0
2016-02-23,5136.902,0.0,0.0
2016-02-24,5107.51,0.0,0.0
2016-02-25,5221.067,0.0,0.0
2016-02-26,5552.221,0.0,0.0
2016-02-27,5857.117,0.0,0.0
2016-02-28,5896.637,0.0,0.0
2016-02-29,5869.303,0.0,0.0
2016-03-01,5811.821,0.0,0.0
2016-03-02,5741.072,0.0,0.0
2016-03-03,5664.411,0.0,0.0
2016-03-04,5592.292,0.0,0.0
2016-03-05,5533.128,0.0,0.0
2016-03-06,5551.515,0.0,0.0
2016-03-07,5520.192,0.0,0.0
2016-03-08,5508.992,0.0,0.0
2016-03-09,5462.182,0.0,0.0
2016-03-10,5457.926,0.0,0.0
2016-03-11,5441.985,0.0,0.0
2016-03-12,5390.477,0.0,0.0
2016-03-13,5341.125,0.0,0.0
2016-03-14,5281.122,0.0,0.0
2016-03-15,5237.46,0.0,0.0
2016-03-16,5206.489,0.0,0.0
2016-03-17,5169.934,0.0,0.0
2016-03-18,5111.751,0.0,0.0
2016-03-19,5154.267,0.0,0.0
2016-03-20,5420.757,0.0,0.0
2016-03-21,5668.596,0.0,0.0
2016-03-22,5775.412,0.0,0.0
2016-03-23,5783.253,0.0,0.0
2016-03-24,5842.903,0.0,0.0
2016-03-25,5907.014,0.0,0.0
2016-03-26,5912.504,0.0,0.0
2016-03-27,5893.182,0.0,0.0
2016-03-28,5857.702,0.0,0.0
2016-03-29,5821.774,0.0,0.0
2016-03-30,5772.026,0.0,0.0
2016-03-31,5894.207,0.0,0.0
2016-04-01,5836.285,0.0,0.0
2016-04-02,5786.931,0.0,0.0
2016-04-03,5763.929,0.0,0.0
2016-04-04,5729.511,0.0,0.0
2016-04-05,5666.579,0.0,0.0
2016-04-06,5599.673,0.0,0.0
2016-04-07,5548.348,0.0,0.0
2016-04-08,5612.036,0.0,0.0
2016-04-09,5596.103,0.0,0.0
2016-04-10,5550.518,0.0,0.0
2016-04-11,5548.138,0.0,0.0
2016-04-12,5662.917,0.0,0.0
2016-04-13,5677.309,0.0,0.0
2016-04-14,5646.179,0.0,0.0
2016-04-15,5592.77,0.0,0.0
2016-04-16,5534.753,0.0,0.0
2016-04-17,5507.946,0.0,0.0
2016-04-18,5472.879,0.0,0.0
2016-04-19,5412.695,0.0,0.0
2016-04-20,5351.023,0.0,0.0
2016-04-21,5274.899,0.0,0.0
2016-04-22,5201.753,0.0,0.0
2016-04-23,5166.346,0.0,0.0
2016-04-24,5152.695,0.0,0.0
2016-04-25,5109.161,0.0,0.0
2016-04-26,5045.078,0.0,0.0
2016-04-27,4965.251,0.0,0.0
2016-04-28,4882.737,0.0,0.0
2016-04-29,4814.951,0.0,0.0
2016-04-30,4758.159,0.0,0.0
2016-05-01,4701.984,0.0,0.0
2016-05-02,4681.367,0.0,0.0
2016-05-03,4718.795,0.0,0.0
2016-05-04,4707.965,0.0,0.0
2016-05-05,4839.268,0.0,0.0
2016-05-06,4856.537,0.0,0.0
2016-05-07,4856.851,0.0,0.0
2016-05-08,4882.576,0.0,0.0
2016-05-09,4905.281,0.0,0.0
2016-05-10,4915.916,0.0,0.0
2016-05-11,5094.576,0.0,0.0
2016-05-12,5425.084,0.0,0.0
2016-05-13,5851.49,0.0,0.0
2016-05-14,6099.299,0.0,0.0
2016-05-15,6279.257,0.0,0.0
2016-05-16,6539.959,0.0,0.0
2016-05-17,6715.034,0.0,0.0
2016-05-18,6727.695,0.0,0.0
2016-05-19,6714.347,0.0,0.0
2016-05-20,6643.297,0.0,0.0
2016-05-21,6592.148,0.0,0.0
2016-05-22,6512.628,0.0,0.0
2016-05-23,6431.794,0.0,0.0
2016-05-24,6346.465,0.0,0.0
2016-05-25,6269.043,0.0,0.0
2016-05-26,6208.831,0.0,0.0
2016-05-27,6137.041,0.0,0.0
2016-05-28,6073.008,0.0,0.0
2016-05-29,6033.676,0.0,0.0
2016-05-30,5972.378,0.0,0.0
2016-05-31,5898.1,0.0,0.0
2016-06-01,5826.161,0.0,0.0
2016-06-02,5749.445,0.0,0.0
2016-06-03,5676.472,0.0,0.0
2016-06-04,5602.183,0.0,0.0
2016-06-05,5529.124,0.0,0.0
2016-06-06,5456.461,0.0,0.0
2016-06-07,5379.015,0.0,0.0
2016-06-08,5298.657,0.0,0.0
2016-06-09,5270.181,0.0,0.0
2016-06-10,5406.339,0.0,0.0
2016-06-11,5603.12,0.0,0.0
2016-06-12,5718.241,0.0,0.0
2016-06-13,5755.893,0.0,0.0
2016-06-14,5747.906,0.0,0.0
2016-06-15,5763.033,0.0,0.0
2016-06-16,5751.735,0.0,0.0
2016-06-17,5715.429,0.0,0.0
2016-06-18,5697.084,0.0,0.0
2016-06-19,5716.865,0.0,0.0
2016-06-20,5689.555,0.0,0.0
2016-06-21,5703.447,0.0,0.0
2016-06-22,5741.025,0.0,0.0
2016-06-23,5863.921,0.0,0.0
2016-06-24,5938.968,0.0,0.0
2016-06-25,5941.327,0.0,0.0
2016-06-26,5924.751,0.0,0.0
2016-06-27,5898.308,0.0,0.0
2016-06-28,5851.18,0.0,0.0
2016-06-29,5801.022,0.0,0.0
2016-06-30,5756.639,0.0,0.0
2016-07-01,5696.771,0.0,0.0
2016-07-02,5627.184,0.0,0.0
2016-07-03,5576.317,0.0,0.0
2016-07-04,5540.158,0.0,0.0
2016-07-05,5496.44,0.0,0.0
2016-07-06,5426.509,0.0,0.0
2016-07-07,5346.955,0.0,0.0
2016-07-08,5278.191,0.0,0.0
2016-07-09,5218.06,0.0,0.0
2016-07-10,5147.811,0.0,0.0
2016-07-11,5076.772,0.0,0.0
2016-07-12,5009.781,0.0,0.0
2016-07-13,5071.447,0.0,0.0
2016-07-14,5370.567,0.0,0.0
2016-07-15,5562.33,0.0,0.0
2016-07-16,5635.189,0.0,0.0
2016-07-17,5646.113,0.0,0.0
2016-07-18,5633.981,0.0,0.0
2016-07-19,5632.477,0.0,0.0
2016-07-20,5654.094,0.0,0.0
2016-07-21,5625.556,0.0,0.0
2016-07-22,5577.094,0.0,0.0
2016-07-23,5565.39,0.0,0.0
2016-07-24,5674.652,0.0,0.0
2016-07-25,5730.113,0.0,0.0
2016-07-26,5716.747,0.0,0.0
2016-07-27,5716.183,0.0,0.0
2016-07-28,5798.693,0.0,0.0
2016-07-29,5831.832,0.0,0.0
2016-07-30,5833.486,0.0,0.0
2016-07-31,5850.302,0.0,0.0
2016-08-01,5822.452,0.0,0.0
2016-08-02,5776.313,0.0,0.0
2016-08-03,5737.424,0.0,0.0
2016-08-04,5704.21,0.0,0.0
2016-08-05,5657.518,0.0,0.0
2016-08-06,5636.811,0.0,0.0
2016-08-07,5623.988,0.0,0.0
2016-08-08,5563.993,0.0,0.0
2016-08-09,5490.947,0.0,0.0
2016-08-10,5418.322,0.0,0.0
2016-08-11,5348.213,0.0,0.0
2016-08-12,5274.062,0.0,0.0
2016-08-13,5216.761,0.0,0.0
2016-08-14,5176.607,0.0,0.0
2016-08-15,5135.232,0.0,0.0
2016-08-16,5076.077,0.0,0.0
2016-08-17,5009.043,0.0,0.0
2016-08-18,4943.508,0.0,0.0
2016-08-19,4882.062,0.0,0.0
2016-08-20,4823.423,0.0,0.0
2016-08-21,4788.863,0.0,0.0
2016-08-22,4782.044,0.0,0.0
2016-08-23,4746.011,0.0,0.0
2016-08-24,4691.635,0.0,0.0
2016-08-25,4652.635,0.0,0.0
2016-08-26,4632.338,0.0,0.0
2016-08-27,4607.76,0.0,0.0
2016-08-28,4582.883,0.0,0.0
2016-08-29,4569.647,0.0,0.0
2016-08-30,4529.926,0.0,0.0
2016-08-31,4480.843,0.0,0.0
2016-09-01,4444.919,0.0,0.0
2016-09-02,4444.222,0.0,0.0
2016-09-03,4468.646,0.0,0.0
2016-09-04,4482.912,0.0,0.0
2016-09-05,4578.46,0.0,0.0
2016-09-06,4615.146,0.0,0.0
2016-09-07,4632.573,0.0,0.0
2016-09-08,4638.002,0.0,0.0
2016-09-09,4606.44,0.0,0.0
2016-09-10,4567.85,0.0,0.0
2016-09-11,4535.865,0.0,0.0
2016-09-12,4498.026,0.0,0.0
2016-09-13,4451.78,0.0,0.0
2016-09-14,4407.244,0.0,0.0
2016-09-15,4355.106,0.0,0.0
2016-09-16,4328.964,0.0,0.0
2016-09-17,4380.998,0.0,0.0
2016-09-18,4412.717,0.0,0.0
2016-09-19,4406.074,0.0,0.0
2016-09-20,4374.396,0.0,0.0
2016-09-21,4340.082,0.0,0.0
2016-09-22,4307.319,0.0,0.0
2016-09-23,4268.204,0.0,0.0
2016-09-24,4226.569,0.0,0.0
2016-09-25,4191.699,0.0,0.0
2016-09-26,4162.059,0.0,0.0
2016-09-27,4118.917,0.0,0.0
2016-09-28,4075.03,0.0,0.0
2016-09-29,4038.315,0.0,0.0
2016-09-30,3809.545,0.0,0.0
2016-10-01,3773.652,0.0,0.0
2016-10-02,3756.308,0.0,0.0
2016-10-03,3742.937,0.0,0.0
2016-10-04,3713.681,0.0,0.0
2016-10-05,3697.449,0.0,0.0
2016-10-06,3683.668,0.0,0.0
2016-10-07,3669.202,0.0,0.0
2016-10-08,3652.08,0.0,0.0
2016-10-09,3623.209,0.0,0.0
2016-10-10,3594.061,0.0,0.0
2016-10-11,3632.692,0.0,0.0
2016-10-12,3815.511,0.0,0.0
2016-10-13,3878.046,0.0,0.0
2016-10-14,3929.516,0.0,0.0
2016-10-15,3954.997,0.0,0.0
2016-10-16,3973.474,0.0,0.0
2016-10-17,3986.578,0.0,0.0
2016-10-18,4076.719,0.0,0.0
2016-10-19,4296.712,0.0,0.0
2016-10-20,4447.84,0.0,0.0
2016-10-21,4499.025,0.0,0.0
2016-10-22,4504.939,0.0,0.0
2016-10-23,4484.57,0.0,0.0
2016-10-24,4456.75,0.0,0.0
2016-10-25,4422.198,0.0,0.0
2016-10-26,4382.145,0.0,0.0
2016-10-27,4346.043,0.0,0.0
2016-10-28,4354.358,0.0,0.0
2016-10-29,4396.693,0.0,0.0
2016-10-30,4376.853,0.0,0.0
2016-10-31,4337.076,0.0,0.0
2016-11-01,4289.063,0.0,0.0
2016-11-02,4248.297,0.0,0.0
2016-11-03,4215.079,0.0,0.0
2016-11-04,4174.003,0.0,0.0
2016-11-05,4129.171,0.0,0.0
2016-11-06,4113.868,0.0,0.0
2016-11-07,4135.691,0.0,0.0
2016-11-08,4135.01,0.0,0.0
2016-11-09,4225.865,0.0,0.0
2016-11-10,4296.776,0.0,0.0
2016-11-11,4292.086,0.0,0.0
2016-11-12,4289.809,0.0,0.0
2016-11-13,4290.265,0.0,0.0
2016-11-14,4278.047,0.0,0.0
2016-11-15,4369.142,0.0,0.0
2016-11-16,4499.527,0.0,0.0
2016-11-17,4568.011,0.0,0.0
2016-11-18,4604.62,0.0,0.0
2016-11-19,4617.671,0.0,0.0
2016-11-20,4616.146,0.0,0.0
2016-11-21,4610.329,0.0,0.0
2016-11-22,4602.585,0.0,0.0
2016-11-23,4616.797,0.0,0.0
2016-11-24,4685.907,0.0,0.0
2016-11-25,4748.271,0.0,0.0
2016-11-26,4890.329,0.0,0.0
2016-11-27,5046.685,0.0,0.0
2016-11-28,5115.237,0.0,0.0
2016-11-29,5169.474,0.0,0.0
2016-11-30,5200.294,0.0,0.0
2016-12-01,5186.737,0.0,0.0
2016-12-02,5159.19,0.0,0.0
2016-12-03,5141.38,0.0,0.0
2016-12-04,5114.189,0.0,0.0
2016-12-05,5075.987,0.0,0.0
2016-12-06,5034.975,0.0,0.0
2016-12-07,5008.154,0.0,0.0
2016-12-08,5025.675,0.0,0.0
2016-12-09,5029.536,0.0,0.0
2016-12-10,5062.317,0.0,0.0
2016-12-11,5103.006,0.0,0.0
2016-12-12,5093.728,0.0,0.0
2016-12-13,5064.645,0.0,0.0
2016-12-14,5045.741,0.0,0.0
2016-12-15,5160.365,0.0,0.0
2016-12-16,5237.872,0.0,0.0
2016-12-17,5257.152,0.0,0.0
2016-12-18,5292.366,0.0,0.0
2016-12-19,5365.546,0.0,0.0
2016-12-20,5362.859,0.0,0.0
2016-12-21,5343.005,0.0,0.0
2016-12-22,5519.968,0.0,0.0
2016-12-23,5601.067,0.0,0.0
2016-12-24,5614.181,0.0,0.0
2016-12-25,5596.803,0.0,0.0
2016-12-26,5571.057,0.0,0.0
2016-12-27,5577.626,0.0,0.0
2016-12-28,5568.094,0.0,0.0
2016-12-29,5523.084,0.0,0.0
2016-12-30,5474.248,0.0,0.0
2016-12-31,5445.265,0.0,0.0
2017-01-01,5492.123,0.0,0.0
2017-01-02,5518.223,0.0,0.0
2017-01-03,5525.289,0.0,0.0
2017-01-04,5534.559,0.0,0.0
2017-01-05,5510.023,0.0,0.0
2017-01-06,5483.455,0.0,0.0
2017-01-07,5437.276,0.0,0.0
2017-01-08,5402.341,0.0,0.0
2017-01-09,5352.265,0.0,0.0
2017-01-10,5307.351,0.0,0.0
2017-01-11,5263.758,0.0,0.0
2017-01-12,5326.233,0.0,0.0
2017-01-13,5372.504,0.0,0.0
2017-01-14,5373.042,0.0,0.0
2017-01-15,5399.759,0.0,0.0
2017-01-16,5433.76,0.0,0.0
2017-01-17,5560.777,0.0,0.0
2017-01-18,5675.92,0.0,0.0
2017-01-19,5931.007,0.0,0.0
2017-01-20,6044.858,0.0,0.0
2017-01-21,6059.902,0.0,0.0
2017-01-22,6104.87,0.0,0.0
2017-01-23,6148.868,0.0,0.0
2017-01-24,6161.455,0.0,0.0
2017-01-25,6259.206,0.0,0.0
2017-01-26,6364.578,0.0,0.0
2017-01-27,6501.46,0.0,0.0
2017-01-28,6552.393,0.0,0.0
2017-01-29,6560.317,0.0,0.0
2017-01-30,6545.443,0.0,0.0
2017-01-31,6601.465,0.0,0.0
2017-02-01,6939.139,0.0,0.0
2017-02-02,6985.979,0.0,0.0
2017-02-03,6961.311,0.0,0.0
2017-02-04,6915.023,0.0,0.0
2017-02-05,6849.63,0.0,0.0
2017-02-06,6803.834,0.0,0.0
2017-02-07,6831.336,0.0,0.0
2017-02-08,6770.893,0.0,0.0
2017-02-09,6690.725,0.0,0.0
2017-02-10,6610.871,0.0,0.0
2017-02-11,6525.284,0.0,0.0
2017-02-12,6459.014,0.0,0.0
2017-02-13,6450.341,0.0,0.0
2017-02-14,6507.099,0.0,0.0
2017-02-15,6497.647,0.0,0.0
2017-02-16,6442.112,0.0,0.0
2017-02-17,6427.982,0.0,0.0
2017-02-18,6411.055,0.0,0.0
2017-02-19,6375.081,0.0,0.0
2017-02-20,6331.723,0.0,0.0
2017-02-21,6274.927,0.0,0.0
2017-02-22,6247.798,0.0,0.0
2017-02-23,6215.859,0.0,0.0
2017-02-24,6157.404,0.0,0.0
2017-02-25,6102.359,0.0,0.0
2017-02-26,6042.145,0.0,0.0
2017-02-27,5975.132,0.0,0.0
2017-02-28,5904.396,0.0,0.0
2017-03-01,5830.476,0.0,0.0
2017-03-02,5755.56,0.0,0.0
2017-03-03,5686.821,0.0,0.0
2017-03-04,5633.398,0.0,0.0
2017-03-05,5589.956,0.0,0.0
2017-03-06,5539.857,0.0,0.0
2017-03-07,5471.754,0.0,0.0
2017-03-08,5425.224,0.0,0.0
2017-03-09,5377.724,0.0,0.0
2017-03-10,5309.054,0.0,0.0
2017-03-11,5283.265,0.0,0.0
2017-03-12,5278.865,0.0,0.0
2017-03-13,5266.462,0.0,0.0
2017-03-14,5223.128,0.0,0.0
2017-03-15,5172.841,0.0,0.0
2017-03-16,5123.536,0.0,0.0
2017-03-17,5073.427,0.0,0.0
2017-03-18,5039.967,0.0,0.0
2017-03-19,5008.72,0.0,0.0
2017-03-20,4995.43,0.0,0.0
2017-03-21,4935.578,0.0,0.0
2017-03-22,4883.394,0.0,0.0
2017-03-23,4831.934,0.0,0.0
2017-03-24,4770.238,0.0,0.0
2017-03-25,4712.842,0.0,0.0
2017-03-26,4671.264,0.0,0.0
2017-03-27,4672.526,0.0,0.0
2017-03-28,4654.717,0.0,0.0
2017-03-29,4625.608,0.0,0.0
2017-03-30,4615.432,0.0,0.0
2017-03-31,4785.806,0.0,0.0
2017-04-01,4761.888,0.0,0.0
2017-04-02,4758.478,0.0,0.0
2017-04-03,4718.19,0.0,0.0
2017-04-04,4681.202,0.0,0.0
2017-04-05,4706.927,0.0,0.0
2017-04-06,4740.193,0.0,0.0
2017-04-07,4714.263,0.0,0.0
2017-04-08,4663.897,0.0,0.0
2017-04-09,4609.766,0.0,0.0
2017-04-10,4546.354,0.0,0.0
2017-04-11,4478.741,0.0,0.0
2017-04-12,4467.132,0.0,0.0
2017-04-13,4505.139,0.0,0.0
2017-04-14,4567.939,0.0,0.0
2017-04-15,4605.731,0.0,0.0
2017-04-16,4624.389,0.0,0.0
2017-04-17,4623.411,0.0,0.0
2017-04-18,4599.661,0.0,0.0
2017-04-19,4550.466,0.0,0.0
2017-04-20,4496.509,0.0,0.0
2017-04-21,4438.255,0.0,0.0
2017-04-22,4385.905,0.0,0.0
2017-04-23,4338.471,0.0,0.0
2017-04-24,4282.73,0.0,0.0
2017-04-25,4222.407,0.0,0.0
2017-04-26,4168.801,0.0,0.0
2017-04-27,4114.56,0.0,0.0
2017-04-28,4092.286,0.0,0.0
2017-04-29,4091.199,0.0,0.0
2017-04-30,4101.169,0.0,0.0
2017-05-01,4104.933,0.0,0.0
2017-05-02,4074.314,0.0,0.0
2017-05-03,4180.246,0.0,0.0
2017-05-04,4307.59,0.0,0.0
2017-05-05,4310.638,0.0,0.0
2017-05-06,4286.721,0.0,0.0
2017-05-07,4260.889,0.0,0.0
2017-05-08,4224.613,0.0,0.0
2017-05-09,4179.481,0.0,0.0
2017-05-10,4135.763,0.0,0.0
2017-05-11,4097.24,0.0,0.0
2017-05-12,4115.245,0.0,0.0
2017-05-13,4148.374,0.0,0.0
2017-05-14,4131.107,0.0,0.0
2017-05-15,4089.961,0.0,0.0
2017-05-16,4042.093,0.0,0.0
2017-05-17,4003.244,0.0,0.0
2017-05-18,3991.969,0.0,0.0
2017-05-19,3982.429,0.0,0.0
2017-05-20,3953.893,0.0,0.0
2017-05-21,3914.88,0.0,0.0
2017-05-22,3862.771,0.0,0.0
2017-05-23,3836.205,0.0,0.0
2017-05-24,3820.34,0.0,0.0
2017-05-25,3785.051,0.0,0.0
2017-05-26,3741.334,0.0,0.0
2017-05-27,3712.131,0.0,0.0
2017-05-28,3688.115,0.0,0.0
2017-05-29,3650.916,0.0,0.0
2017-05-30,3605.998,0.0,0.0
2017-05-31,3566.902,0.0,0.0
2017-06-01,3525.665,0.0,0.0
2017-06-02,3483.983,0.0,0.0
2017-06-03,3450.392,0.0,0.0
2017-06-04,3408.046,0.0,0.0
2017-06-05,3364.114,0.0,0.0
2017-06-06,3317.93,0.0,0.0
2017-06-07,3256.011,0.0,0.0
2017-06-08,3185.071,0.0,0.0
2017-06-09,3125.374,0.0,0.0
2017-06-10,3082.913,0.0,0.0
2017-06-11,3041.331,0.0,0.0
2017-06-12,3024.644,0.0,0.0
2017-06-13,3067.603,0.0,0.0
2017-06-14,3073.466,0.0,0.0
2017-06-15,3050.34,0.0,0.0
2017-06-16,3023.055,0.0,0.0
2017-06-17,2998.656,0.0,0.0
2017-06-18,2980.171,0.0,0.0
2017-06-19,2990.967,0.0,0.0
2017-06-20,2976.85,0.0,0.0
2017-06-21,2949.314,0.0,0.0
2017-06-22,2924.611,0.0,0.0
2017-06-23,2917.997,0.0,0.0
2017-06-24,2912.849,0.0,0.0
2017-06-25,2901.771,0.0,0.0
2017-06-26,2875.457,0.0,0.0
2017-06-27,2860.926,0.0,0.0
2017-06-28,2833.111,0.0,0.0
2017-06-29,2792.172,0.0,0.0
2017-06-30,2768.894,0.0,0.0
2017-07-01,2803.564,0.0,0.0
2017-07-02,2852.374,0.0,0.0
2017-07-03,2878.823,0.0,0.0
2017-07-04,2881.251,0.0,0.0
2017-07-05,2858.933,0.0,0.0
2017-07-06,2824.674,0.0,0.0
2017-07-07,2791.652,0.0,0.0
2017-07-08,2754.314,0.0,0.0
2017-07-09,2729.982,0.0,0.0
2017-07-10,2706.818,0.0,0.0
2017-07-11,2670.799,0.0,0.0
2017-07-12,2635.131,0.0,0.0
2017-07-13,2586.43,0.0,0.0
2017-07-14,2547.927,0.0,0.0
2017-07-15,2522.968,0.0,0.0
2017-07-16,2492.801,0.0,0.0
2017-07-17,2487.956,0.0,0.0
2017-07-18,2478.962,0.0,0.0
2017-07-19,2461.281,0.0,0.0
2017-07-20,2450.883,0.0,0.0
2017-07-21,2487.176,0.0,0.0
2017-07-22,2563.907,0.0,0.0
2017-07-23,2607.348,0.0,0.0
2017-07-24,2646.87,0.0,0.0
2017-07-25,2688.964,0.0,0.0
2017-07-26,2705.521,0.0,0.0
2017-07-27,2720.047,0.0,0.0
2017-07-28,2722.941,0.0,0.0
2017-07-29,2705.627,0.0,0.0
2017-07-30,2680.602,0.0,0.0
2017-07-31,2681.276,0.0,0.0
2017-08-01,2719.414,0.0,0.0
2017-08-02,2718.841,0.0,0.0
2017-08-03,2701.957,0.0,0.0
2017-08-04,2676.921,0.0,0.0
2017-08-05,2644.749,0.0,0.0
2017-08-06,2632.989,0.0,0.0
2017-08-07,2684.426,0.0,0.0
2017-08-08,2736.292,0.0,0.0
2017-08-09,2806.57,0.0,0.0
2017-08-10,2883.193,0.0,0.0
2017-08-11,2913.603,0.0,0.0
2017-08-12,2956.77,0.0,0.0
2017-08-13,3045.324,0.0,0.0
2017-08-14,3094.194,0.0,0.0
2017-08-15,3104.904,0.0,0.0
2017-08-16,3104.725,0.0,0.0
2017-08-17,3214.564,0.0,0.0
2017-08-18,3446.771,0.0,0.0
2017-08-19,3553.419,0.0,0.0
2017-08-20,3597.856,0.0,0.0
2017-08-21,3617.646,0.0,0.0
2017-08-22,3606.215,0.0,0.0
2017-08-23,3575.3,0.0,0.0
2017-08-24,3534.88,0.0,0.0
2017-08-25,3497.053,0.0,0.0
2017-08-26,3469.313,0.0,0.0
2017-08-27,3523.394,0.0,0.0
2017-08-28,3558.692,0.0,0.0
2017-08-29,3587.915,0.0,0.0
2017-08-30,3583.108,0.0,0.0
2017-08-31,3555.552,0.0,0.0
2017-09-01,3523.066,0.0,0.0
2017-09-02,3491.923,0.0,0.0
2017-09-03,3475.883,0.0,0.0
2017-09-04,3442.702,0.0,0.0
2017-09-05,3396.727,0.0,0.0
2017-09-06,3420.692,0.0,0.0
2017-09-07,3488.793,0.0,0.0
2017-09-08,3533.03,0.0,0.0
2017-09-09,3587.049,0.0,0.0
2017-09-10,3628.19,0.0,0.0
2017-09-11,3633.151,0.0,0.0
2017-09-12,3600.406,0.0,0.0
2017-09-13,3574.268,0.0,0.0
2017-09-14,3590.703,0.0,0.0
2017-09-15,3819.421,0.0,0.0
2017-09-16,4148.125,0.0,0.0
2017-09-17,4268.425,0.0,0.0
