date,national_energy_equivalent_gwh,ni_energy_equivalent_gwh,si_energy_equivalent_gwh,HWE_storage_mm3,HWE_energy_equivalent_gwh,MAN_storage_mm3,MAN_energy_equivalent_gwh,OHA_storage_mm3,OHA_energy_equivalent_gwh,PKI_storage_mm3,PKI_energy_equivalent_gwh,TAU_storage_mm3,TAU_energy_equivalent_gwh,TKA_storage_mm3,TKA_energy_equivalent_gwh,TPO_storage_mm3,TPO_energy_equivalent_gwh,WAN_storage_mm3,WAN_energy_equivalent_gwh,WKA_storage_mm3,WKA_energy_equivalent_gwh,WPU_storage_mm3,WPU_energy_equivalent_gwh,month_day,p05_gwh,p25_gwh,median_gwh,p75_gwh,p95_gwh,watch_gwh,alert_gwh,emergency_gwh,low_10pct_incremental_solar_gwh_day,low_10pct_preserved_hydro_gwh,low_10pct_counterfactual_storage_gwh,high_30pct_incremental_solar_gwh_day,high_30pct_preserved_hydro_gwh,high_30pct_counterfactual_storage_gwh
2024-09-15,2578.948639,399.331854,2179.616785,403.072,102.978447,575.791,244.934006,25.423,18.528969,829.578,604.618845,1070.544,455.395501,410.825,472.52845,421.579,289.340629,566.247,144.667049,112.015,109.991225,532.188,135.965519,09-15,1508.22387465,1868.3318955,2313.71259,2794.0393209999997,3291.9739795,1032.0,1032.0,264.0,6.861754790476769,607.3355086071351,3186.2841476071353,10.337518558862879,914.9761662127935,3493.9248052127937
2024-09-16,2582.603692,404.859948,2177.743744,412.008,105.261452,572.896,243.702511,23.635,17.225826,845.723,616.385757,1045.8,444.869725,411.866,473.725802,430.462,295.437263,557.312,142.384299,111.436,109.422686,525.232,134.188372,09-16,1499.7325227,1860.008039,2386.144889,2780.4887785,3285.6090560999996,1032.0,1032.0,264.0,6.861754790476769,612.4818246999927,3195.0855166999927,10.337518558862879,922.7293051319407,3505.332997131941
2024-09-17,2571.028892,408.138359,2162.890533,419.799,107.251928,567.449,241.385428,21.981,16.020346,855.295,623.362089,1011.328,430.205784,412.429,474.373361,436.359,299.484527,545.02,139.24389,110.653,108.653832,512.939,131.047707,09-17,1482.5060383500002,1872.1674337499999,2417.9284070000003,2785.653155,3269.70485125,1032.0,1032.0,264.0,6.861754790476769,617.6281407928502,3188.6570327928503,10.337518558862879,930.4824440510879,3501.5113360510877
2024-09-18,2549.808763,406.76487,2143.043894,426.376,108.932246,561.324,238.779932,21.279,15.50871,862.543,628.644627,979.891,416.832893,410.025,471.608295,434.601,298.277966,530.966,135.653318,110.483,108.486904,497.424,127.083873,09-18,1461.19939495,1894.5058385,2426.6024795000003,2769.38997575,3257.9523449,1032.0,1032.0,264.0,6.861754790476769,622.7744568857078,3172.583219885708,10.337518558862879,938.2355829702351,3488.044345970235
2024-09-19,2556.742736,409.587668,2147.155069,432.802,110.573986,568.728,241.929498,21.468,15.646458,875.317,637.954663,974.128,414.381388,409.016,470.447749,439.538,301.666357,518.291,132.415058,109.907,107.92131,484.595,123.806269,09-19,1441.9240859,1883.03438925,2417.46572,2834.21521125,3254.5701628,1032.0,1032.0,264.0,6.861754790476769,627.9207729785653,3184.6635089785655,10.337518558862879,945.9887218893823,3502.7314578893825
2024-09-20,2569.575676,417.00968,2152.565995,439.151,112.196054,570.483,242.676052,22.841,16.647138,888.473,647.543111,969.509,412.416525,407.991,469.2688,451.418,309.81991,509.545,130.180595,109.162,107.18977,476.107,121.637721,09-20,1423.3794438,1874.8005242499999,2407.8333025,2818.96588075,3247.3751524,1032.0,1032.0,264.0,6.861754790476769,633.0670890714229,3202.6427650714227,10.337518558862879,953.7418608085295,3523.3175368085294
2024-09-21,2576.425758,426.305685,2150.120073,445.358,113.781843,562.993,239.489903,24.845,18.107707,900.245,656.122863,954.765,406.144619,408.609,469.97962,466.193,319.960377,499.261,127.553197,108.302,106.345308,465.549,118.940321,09-21,1404.1014523499998,1868.548256,2403.1212495,2829.2225092500003,3254.3236562,1032.0,1032.0,264.0,6.861754790476769,638.2134051642804,3214.63916316428,10.337518558862879,961.4949997276767,3537.9207577276766
2024-09-22,2590.206887,432.535472,2157.671415,452.582,115.62746,555.92,236.481141,23.491,17.120875,910.656,663.710681,955.254,406.352633,413.235,475.300418,475.838,326.579991,493.625,126.113289,107.905,105.95548,457.817,116.964918,09-22,1384.9291871,1881.21058325,2383.481241,2820.260258,3308.5345833,1032.0,1032.0,264.0,6.861754790476769,643.359721257138,3233.566608257138,10.337518558862879,969.2481386468239,3559.4550256468237
2024-09-23,2610.93124,438.854936,2172.076304,461.336,117.863967,553.565,235.479355,24.06,17.535578,918.657,669.542025,960.287,408.493606,417.894,480.659171,486.03,333.575026,494.278,126.280121,107.217,105.27991,454.911,116.222482,09-23,1372.1754852,1891.0013492500002,2356.861653,2818.54773375,3373.9733185000005,1032.0,1032.0,264.0,6.861754790476769,648.5060373499955,3259.4372773499954,10.337518558862879,977.0012775659711,3587.932517565971
2024-09-24,2643.035856,444.781453,2198.254403,470.442,120.190404,562.737,239.381004,23.285,16.970737,929.445,677.404611,981.003,417.305923,420.42,483.564561,496.01,340.424559,495.421,126.572139,106.277,104.356893,457.426,116.865024,09-24,1354.8433399,1942.61709525,2337.1830185,2845.03362375,3429.4643799,1032.0,1032.0,264.0,6.861754790476769,653.652353442853,3296.688209442853,10.337518558862879,984.7544164851183,3627.7902724851183
2024-09-25,2649.256392,446.002696,2203.253696,478.324,122.204129,562.659,239.347824,21.22,15.465709,939.038,684.396248,976.518,415.398062,421.201,484.462863,499.821,343.040148,493.66,126.122231,104.857,102.962549,453.479,115.856629,09-25,1342.36604165,1956.82558075,2319.132087,2860.7787117499997,3503.4641573000004,1032.0,1032.0,264.0,6.861754790476769,658.7986695357106,3308.0550615357106,10.337518558862879,992.5075554042655,3641.7639474042653
2024-09-26,2670.68281,446.984259,2223.698551,488.129,124.709149,569.433,242.229396,19.735,14.383401,950.087,692.449058,993.969,422.821491,421.345,484.628491,501.998,344.534279,494.431,126.31921,104.335,102.44998,454.66,116.158355,09-26,1327.5005883,1954.78627225,2304.6097394999997,2865.292178,3511.3574051,1032.0,1032.0,264.0,6.861754790476769,663.9449856285681,3334.627795628568,10.337518558862879,1000.2606943234127,3670.9435043234125
2024-09-27,2724.937288,446.601574,2278.335714,506.977,129.524512,580.155,246.790395,26.086,19.012181,965.552,703.720368,1025.395,436.189703,424.749,488.543751,503.266,345.404541,519.623,132.755363,103.059,101.197033,476.74,121.799442,09-27,1310.37958165,1971.28654925,2335.5526565,2854.310007,3508.28144635,1032.0,1032.0,264.0,6.861754790476769,669.0913017214257,3394.0285897214258,10.337518558862879,1008.0138332425599,3732.95112124256
2024-09-28,2724.690116,447.100071,2277.590045,516.376,131.925806,570.234,242.570131,25.841,18.833619,980.887,714.89693,1002.305,426.367517,426.854,490.96491,504.825,346.474523,515.028,131.581414,102.477,100.625548,471.457,120.44972,09-28,1286.22393495,1945.8237892500001,2340.6686250000002,2846.0688490000002,3514.9521289,1032.0,1032.0,264.0,6.861754790476769,674.2376178142832,3398.9277338142833,10.337518558862879,1015.7669721617071,3740.4570881617074
2024-09-29,2711.861291,446.013176,2265.848115,522.91,133.595138,556.724,236.823152,23.984,17.480187,996.703,726.424057,969.455,412.393554,428.19,492.501569,504.436,346.207542,504.798,128.967812,101.642,99.805634,460.548,117.662645,09-29,1282.1615739000001,1948.2856585,2333.1159925,2854.9765655,3505.16955615,1032.0,1032.0,264.0,6.861754790476769,679.3839339071408,3391.245224907141,10.337518558862879,1023.5201110808543,3735.3814020808545
2024-09-30,2468.493559,441.063618,2027.42994,529.157,135.191147,541.711,230.436817,21.735,15.841055,1011.737,737.381242,935.574,397.981017,234.619,269.857366,498.821,342.353822,493.854,126.171795,100.526,98.709797,448.441,114.5695,09-30,1101.8930822999998,1747.3937325,2121.5287865,2647.9125115,3294.97728895,1032.0,1032.0,264.0,6.861754790476769,684.5302499999983,3153.0238089999984,10.337518558862879,1031.2732500000016,3499.7668090000016
2024-10-01,2440.695637,436.948579,2003.747058,534.335,136.514043,526.16,223.821624,19.949,14.53937,1023.231,745.75838,900.458,383.043127,230.837,265.507332,493.997,339.042985,482.239,123.204349,99.707,97.905594,435.874,111.358833,10-01,1086.3712471,1747.90643925,2128.677526,2656.13923225,3315.1603678500005,1032.0,1032.0,264.0,0.0,684.5302499999983,3125.2258869999982,0.0,1031.2732500000016,3471.9688870000014
2024-10-02,2428.782081,433.742317,1995.039764,541.919,138.451634,513.925,218.617014,19.884,14.491996,1036.5,755.429186,881.165,374.836136,226.56,260.587953,490.799,336.848114,481.097,122.912586,98.677,96.894203,429.433,109.713261,10-02,1077.6932652,1745.14599825,2137.8074145,2653.014799,3338.633067,1032.0,1032.0,264.0,0.0,684.5302499999983,3113.3123309999983,0.0,1031.2732500000016,3460.0553310000014
2024-10-03,2475.944206,444.682324,2031.261883,562.254,143.646901,508.834,216.451369,24.609,17.935704,1058.808,771.687858,877.905,373.449374,230.112,264.673442,505.334,346.823863,516.613,131.986356,99.659,97.858461,436.156,111.43088,10-03,1073.92681765,1746.56087875,2134.462004,2643.49210525,3354.6370973,1032.0,1032.0,264.0,0.0,684.5302499999983,3160.4744559999986,0.0,1031.2732500000016,3507.2174560000017
2024-10-04,2511.40454,461.708295,2049.696245,577.179,147.46,501.07,213.148664,26.007,18.954604,1079.751,786.951682,862.184,366.761865,235.263,270.598091,527.094,361.758317,524.853,134.091544,101.789,99.949978,437.326,111.729796,10-04,1067.0451970499998,1732.4729685,2141.279211,2651.20229175,3355.1826601000002,1032.0,1032.0,264.0,0.0,684.5302499999983,3195.9347899999984,0.0,1031.2732500000016,3542.6777900000016
2024-10-05,2534.344778,468.263255,2066.081523,591.729,151.177292,492.612,209.550741,31.798,23.175241,1098.378,800.527543,846.06,359.902925,238.932,274.818153,535.825,367.750629,526.355,134.475281,102.362,100.512626,440.162,112.454348,10-05,1191.98157335,1730.8284804999998,2147.8665295,2678.0766812499996,3353.53568755,1032.0,1032.0,264.0,0.0,684.5302499999983,3218.8750279999986,0.0,1031.2732500000016,3565.6180280000017
2024-10-06,2555.68484,479.941327,2075.743513,602.862,154.021595,483.682,205.752035,40.583,29.577986,1116.791,813.947434,822.427,349.849754,241.649,277.94323,551.464,378.484081,521.395,133.20808,103.324,101.457245,436.205,111.443398,10-06,1205.51926015,1757.83281175,2179.1504185,2693.98823925,3365.61386595,1032.0,1032.0,264.0,0.0,684.5302499999983,3240.2150899999983,0.0,1031.2732500000016,3586.9580900000014
2024-10-07,2573.448267,496.190068,2077.258198,612.115,156.385589,471.947,200.760118,45.033,32.821266,1130.566,823.987026,798.95,339.862944,245.859,282.785547,572.392,392.847512,513.097,131.088074,105.244,103.342557,428.863,109.567635,10-07,1184.1584472499999,1782.7870895,2188.8300375,2701.7373184999997,3409.61857095,1032.0,1032.0,264.0,0.0,684.5302499999983,3257.9785169999986,0.0,1031.2732500000016,3604.7215170000018
2024-10-08,2614.988766,513.907729,2101.081037,623.278,159.237557,472.2,200.867741,46.109,33.605484,1142.445,832.644762,807.125,343.340482,253.516,291.592582,594.423,407.96796,510.028,130.303994,107.889,105.939769,428.553,109.488435,10-08,1164.53642425,1815.2108045,2184.500714,2705.85851525,3487.08189335,1032.0,1032.0,264.0,0.0,684.5302499999983,3299.5190159999984,0.0,1031.2732500000016,3646.2620160000015
2024-10-09,2667.795818,525.695885,2142.099933,636.728,162.673816,482.62,205.300274,46.836,34.135341,1154.678,841.560503,825.993,351.366684,263.452,303.02091,609.384,418.236083,517.632,132.246694,109.437,107.459802,437.584,111.795711,10-09,1153.28205065,1837.7876457500001,2182.049654,2726.1824305,3546.02670785,1032.0,1032.0,264.0,0.0,684.5302499999983,3352.3260679999985,0.0,1031.2732500000016,3699.0690680000016
2024-10-10,2677.008148,531.513556,2145.494592,644.816,164.740171,477.899,203.292022,42.885,31.255746,1165.549,849.483581,813.355,345.990643,268.861,309.242309,617.211,423.607957,511.901,130.782515,109.891,107.905599,433.325,110.707604,10-10,1148.76249815,1873.54105075,2189.6485654999997,2719.1723012499997,3545.4902933000003,1032.0,1032.0,264.0,0.0,684.5302499999983,3361.5383979999983,0.0,1031.2732500000016,3708.2813980000014
2024-10-11,2674.365751,536.113752,2138.251999,653.234,166.890835,466.39,198.396243,39.36,28.686631,1174.655,856.12028,793.874,337.703679,272.073,312.936732,623.772,428.110942,503.313,128.588418,109.99,108.002811,426.364,108.92918,10-11,1143.89707125,1876.40258075,2185.875027,2707.935062,3535.40618345,1032.0,1032.0,264.0,0.0,684.5302499999983,3358.8960009999983,0.0,1031.2732500000016,3705.6390010000014
2024-10-12,2674.383203,543.092922,2131.290281,658.581,168.256908,457.838,194.758333,36.265,26.430911,1180.915,860.682737,773.829,329.176797,278.345,320.150749,634.114,435.208925,491.54,125.580605,109.869,107.883997,415.89,106.253241,10-12,1154.3333922,1875.945208,2182.357021,2697.096998,3546.1320143499997,1032.0,1032.0,264.0,0.0,684.5302499999983,3358.9134529999983,0.0,1031.2732500000016,3705.6564530000014
2024-10-13,2674.514458,546.537548,2127.97691,662.963,169.376439,450.406,191.596857,37.059,27.0096,1187.431,865.431773,756.185,321.671269,284.378,327.089869,638.698,438.355044,479.3,122.453481,110.173,108.182504,404.517,103.347621,10-13,1127.0497610500001,1881.306153,2186.0321945,2703.182891,3547.38678265,1032.0,1032.0,264.0,0.0,684.5302499999983,3359.0447079999985,0.0,1031.2732500000016,3705.7877080000017
2024-10-14,2662.824578,547.366142,2115.458436,667.877,170.631887,433.877,184.565635,33.027,24.070969,1192.98,869.476034,735.743,312.975508,289.804,333.330822,640.19,439.379042,467.78,119.510306,109.974,107.9871,394.926,100.897274,10-14,1116.42519615,1872.14138775,2183.0085295,2720.73476775,3542.1249508,1032.0,1032.0,264.0,0.0,684.5302499999983,3347.3548279999986,0.0,1031.2732500000016,3694.0978280000018
2024-10-15,2634.801694,543.310097,2091.491597,671.465,171.548564,416.271,177.076272,27.75,20.224949,1195.379,871.22449,709.838,301.955857,291.275,335.022757,634.811,435.687294,455.429,116.354823,109.603,107.622803,383.914,98.083884,10-15,1121.4882591,1884.647766,2172.113424,2710.982574,3562.8514305,1032.0,1032.0,264.0,0.0,684.5302499999983,3319.3319439999987,0.0,1031.2732500000016,3666.074944000002
2024-10-16,2605.604532,539.173762,2066.43077,675.73,172.638203,395.095,168.068277,25.44,18.541359,1194.945,870.90818,686.656,292.094536,291.501,335.282701,629.305,431.908383,443.943,113.420333,109.239,107.265379,373.711,95.477181,10-16,1116.5612024,1883.76393325,2185.63755,2699.639976,3610.92907455,1032.0,1032.0,264.0,0.0,684.5302499999983,3290.1347819999983,0.0,1031.2732500000016,3636.8777820000014
2024-10-17,2574.765928,538.088731,2036.677197,679.803,173.67879,375.555,159.756215,23.176,16.891295,1187.525,865.500283,663.802,282.372741,291.123,334.847928,628.727,431.511687,433.177,110.669793,108.538,106.577044,363.859,92.960153,10-17,1113.0623160999999,1873.05624675,2246.301183,2695.71416225,3639.2900141500004,1032.0,1032.0,264.0,0.0,684.5302499999983,3259.2961779999982,0.0,1031.2732500000016,3606.0391780000014
2024-10-18,2545.508826,536.466272,2009.042553,683.251,174.559698,360.775,153.468995,22.011,16.042211,1181.009,860.751246,640.271,272.36296,289.742,333.25951,626.921,430.272182,422.351,107.903923,108.148,106.19409,354.989,90.69401,10-18,1110.7992729,1845.7869185,2274.3593874999997,2710.28478825,3626.7185283500003,1032.0,1032.0,264.0,0.0,684.5302499999983,3230.0390759999987,0.0,1031.2732500000016,3576.782076000002
2024-10-19,2521.798579,534.902234,1986.896345,686.927,175.498858,347.448,147.799862,22.227,16.199638,1182.915,862.140391,619.877,263.687617,284.51,327.241695,625.502,429.298286,413.104,105.541462,107.547,105.603948,347.524,88.786822,10-19,1099.1173532,1821.16291175,2277.7160245,2733.8015182500003,3612.24098155,1032.0,1032.0,264.0,0.0,684.5302499999983,3206.328828999998,0.0,1031.2732500000016,3553.0718290000013
2024-10-20,2505.340238,532.513497,1972.826741,691.466,176.6585,342.791,145.818835,22.02,16.048771,1190.62,867.756003,600.251,255.338972,278.625,320.472803,622.91,427.519329,405.247,103.534125,106.926,104.994168,341.308,87.198733,10-20,1105.2300824499998,1796.96294625,2280.190442,2770.97726825,3603.5189826,1032.0,1032.0,264.0,0.0,684.5302499999983,3189.8704879999987,0.0,1031.2732500000016,3536.613488000002
2024-10-21,2493.81587,532.325734,1961.490136,695.553,177.702663,342.361,145.635919,21.192,15.445302,1198.437,873.453243,582.479,247.778994,272.922,313.913247,623.213,427.727285,397.566,101.571752,106.523,104.598449,336.573,85.989016,10-21,1141.06753985,1789.49762525,2268.7617545,2814.5333657499996,3606.09284325,1032.0,1032.0,264.0,0.0,684.5302499999983,3178.3461199999983,0.0,1031.2732500000016,3525.0891200000015
2024-10-22,2484.209109,533.828555,1950.380554,700.214,178.893474,345.94,147.158379,19.611,14.293026,1201.959,876.020172,565.581,240.590805,267.402,307.564176,626.108,429.714199,392.395,100.250644,106.03,104.114356,335.089,85.609878,10-22,1199.22368045,1810.6676607499999,2251.779164,2853.92754075,3601.6310114000003,1032.0,1032.0,264.0,0.0,684.5302499999983,3168.7393589999983,0.0,1031.2732500000016,3515.4823590000015
2024-10-23,2489.103013,536.104831,1952.998182,707.98,180.877562,357.829,152.215805,13.108,9.553464,1208.693,880.928093,564.641,240.190941,262.417,301.830459,629.685,432.169187,393.284,100.477769,105.848,103.935644,340.233,86.924088,10-23,1247.58177125,1816.1844942500002,2293.1347195,2854.80211075,3594.9501627500003,1032.0,1032.0,264.0,0.0,684.5302499999983,3173.6332629999984,0.0,1031.2732500000016,3520.3762630000015
2024-10-24,2613.460363,539.820624,2073.639739,727.972,185.985198,419.185,178.31585,12.315,8.975505,1226.399,893.832704,698.849,297.28128,260.875,300.05686,635.172,435.935058,432.523,110.502706,105.797,103.885566,386.285,98.689637,10-24,1258.8123012,1810.57282825,2345.3766795,2850.7119905,3628.34184255,1032.0,1032.0,264.0,0.0,684.5302499999983,3297.9906129999986,0.0,1031.2732500000016,3644.7336130000017
2024-10-25,2806.388445,541.372757,2265.015688,772.374,197.329199,456.993,194.398881,41.876,30.520359,1257.044,916.167607,826.815,351.716352,276.205,317.689334,638.239,438.04002,532.781,136.117021,105.234,103.332737,473.912,121.076933,10-25,1255.0262930000001,1800.6977265,2360.2411309999998,2871.13948125,3736.4998466,1032.0,1032.0,264.0,0.0,684.5302499999983,3490.9186949999985,0.0,1031.2732500000016,3837.6616950000016
2024-10-26,2905.876727,543.885197,2361.99153,792.752,202.535452,451.137,191.907815,55.087,40.148893,1302.822,949.53185,844.942,359.427343,305.536,351.425674,642.668,441.079758,556.022,142.054725,104.697,102.805439,489.11,124.959779,10-26,1246.2991691,1841.9568032500001,2363.1153059999997,2864.66358125,3822.4617752500003,1032.0,1032.0,264.0,0.0,684.5302499999983,3590.4069769999983,0.0,1031.2732500000016,3937.1499770000014
2024-10-27,2977.785168,555.648652,2422.136516,811.072,207.215919,438.343,186.465414,57.108,41.621852,1336.896,974.365901,854.9,363.663346,328.094,377.37175,659.689,452.761713,568.314,145.195134,104.78,102.88694,494.11,126.237199,10-27,1239.8603816500001,1845.6364365,2355.2980559999996,2858.6735234999996,3895.7432142500006,1032.0,1032.0,264.0,0.0,684.5302499999983,3662.3154179999983,0.0,1031.2732500000016,4009.0584180000014
2024-10-28,3007.476793,562.168875,2445.307918,823.757,210.456733,426.206,181.302492,52.981,38.613983,1359.526,990.859256,845.802,359.793175,342.854,394.348614,669.162,459.263279,565.558,144.49102,104.799,102.905596,491.0,125.442644,10-28,1239.4180157,1845.44484775,2335.232341,2862.4954374999998,3920.87018875,1032.0,1032.0,264.0,0.0,684.5302499999983,3692.0070429999982,0.0,1031.2732500000016,4038.7500430000014
2024-10-29,3022.941206,567.202799,2455.738407,833.401,212.920621,415.693,176.830398,47.294,34.469144,1378.79,1004.899379,827.712,352.097925,355.257,408.61447,676.767,464.482788,558.084,142.581533,104.61,102.720011,482.711,123.324937,10-29,1245.30719035,1849.3633722499999,2322.3420075000004,2866.06525525,3913.4826076500003,1032.0,1032.0,264.0,0.0,684.5302499999983,3707.4714559999984,0.0,1031.2732500000016,4054.2144560000015
2024-10-30,3031.451979,573.484214,2457.967765,841.763,215.056978,406.327,172.846224,43.451,31.668262,1397.611,1018.616632,803.279,341.704444,362.916,417.423806,685.955,470.788751,547.835,139.963077,104.585,102.695463,472.391,120.688342,10-30,1247.3696427,1859.95871175,2318.1258795,2857.6387597499997,3896.2754167000003,1032.0,1032.0,264.0,0.0,684.5302499999983,3715.9822289999984,0.0,1031.2732500000016,4062.7252290000015
2024-10-31,3036.128988,576.191994,2459.936994,851.307,217.495318,400.146,170.216907,38.417,27.999347,1417.936,1033.430041,779.855,331.740179,367.754,422.988444,689.969,473.543664,539.578,137.853546,104.537,102.64833,462.703,118.213213,10-31,1256.7253303999998,1859.0402427499998,2341.5211790000003,2845.15358525,3914.9914894,1032.0,1032.0,264.0,0.0,684.5302499999983,3720.6592379999984,0.0,1031.2732500000016,4067.4022380000015
2024-11-01,3055.873851,579.811595,2476.062256,860.386,219.814857,402.804,171.347585,40.405,29.448255,1438.627,1048.510201,771.611,328.233288,370.364,425.990451,695.705,477.48043,536.603,137.093481,104.214,102.331166,452.569,115.624138,11-01,1288.05330325,1864.92856575,2356.003646,2854.155279,3930.4335369,882.0,882.0,264.0,0.0,684.5302499999983,3740.4041009999983,0.0,1031.2732500000016,4087.1471010000014
2024-11-02,3075.667799,581.575623,2494.092175,869.513,222.146659,403.156,171.497321,44.189,32.206136,1458.221,1062.790837,761.229,323.816921,373.917,430.07709,698.683,479.524309,536.992,137.192864,103.929,102.051315,447.638,114.364347,11-02,1312.11816215,1977.8146187500001,2351.749438,2916.87841075,3908.5960943000005,882.0,882.0,264.0,0.0,684.5302499999983,3760.1980489999983,0.0,1031.2732500000016,4106.941049000001
2024-11-03,3079.355748,583.286782,2496.068966,875.429,223.658103,398.15,169.367834,45.21,32.950269,1479.424,1078.244156,740.722,315.093509,374.22,430.425599,702.275,481.989592,527.957,134.884566,103.161,101.29719,436.211,111.444931,11-03,1322.24647995,2022.1272515,2341.2061715,2906.11229975,3919.89946915,882.0,882.0,264.0,0.0,684.5302499999983,3763.8859979999984,0.0,1031.2732500000016,4110.628998000002
2024-11-04,3070.672515,578.375203,2492.297312,882.759,225.5308,391.233,166.425432,41.606,30.323576,1499.04,1092.540826,723.636,307.825347,372.67,428.642798,696.299,477.888107,517.614,132.242095,102.336,100.487095,425.727,108.766437,11-04,1323.67090975,2018.9858355,2331.1509134999997,2885.6077315,3931.6353958500004,882.0,882.0,264.0,0.0,684.5302499999983,3755.2027649999986,0.0,1031.2732500000016,4101.945765000002
2024-11-05,3079.415678,578.523672,2500.892006,890.009,227.383059,392.093,166.791265,36.107,26.315756,1517.998,1106.357928,723.561,307.793443,370.881,426.585101,697.637,478.806412,516.318,131.910988,101.552,99.71726,421.766,107.754465,11-05,1333.28216075,2033.2879012500002,2342.217369,2863.37880175,3925.6561666500006,882.0,882.0,264.0,0.0,684.5302499999983,3763.9459279999983,0.0,1031.2732500000016,4110.688928000001
2024-11-06,3079.456268,574.371676,2505.084592,899.987,229.932279,386.118,164.249578,32.207,23.473331,1536.167,1119.599986,709.612,301.85972,369.986,425.555677,693.134,475.715886,519.911,132.828942,100.471,98.65579,421.103,107.585079,11-06,1379.1339440499999,2068.7757144999996,2329.6816575000003,2872.61778225,3890.49243625,882.0,882.0,264.0,0.0,684.5302499999983,3763.9865179999983,0.0,1031.2732500000016,4110.729518000002
2024-11-07,3070.373794,570.362528,2500.011266,908.161,232.020605,375.02,159.528633,26.265,19.142641,1552.721,1131.664988,690.443,293.705476,369.937,425.499318,688.367,472.44417,516.648,131.995298,99.72,97.918359,416.677,106.454307,11-07,1416.66680655,2120.5707475,2358.0918135,2872.3694942499997,3851.2648867000003,882.0,882.0,264.0,0.0,684.5302499999983,3754.9040439999985,0.0,1031.2732500000016,4101.647044000001
2024-11-08,3089.940494,572.344562,2517.595932,921.416,235.407045,366.06,155.717165,23.391,17.047992,1574.783,1147.74437,683.783,290.872399,370.838,426.535643,692.285,475.133195,530.66,135.575139,99.0,97.211367,425.452,108.696179,11-08,1407.2052727,2110.58556275,2358.5822185,2861.2665515,3804.13502835,882.0,882.0,264.0,0.0,684.5302499999983,3774.4707439999984,0.0,1031.2732500000016,4121.2137440000015
2024-11-09,3263.450573,574.557067,2688.893506,985.408,251.755977,365.8,155.606565,63.211,46.069883,1621.883,1182.072121,715.569,304.39375,393.221,452.280435,696.287,477.879872,670.062,171.19012,98.456,96.677195,491.321,125.524654,11-09,1391.4986893999999,2118.9248064999997,2367.364082,2874.0606672500003,3781.5946178,882.0,882.0,264.0,0.0,684.5302499999983,3947.9808229999985,0.0,1031.2732500000016,4294.723823000002
2024-11-10,3423.502988,575.946819,2847.556169,1025.857,262.09005,362.603,154.246602,93.738,68.318785,1692.869,1233.808635,718.555,305.663956,436.978,502.609474,698.847,479.636866,725.569,185.37127,98.082,96.309953,530.16,135.447397,11-10,1378.55261475,2180.344447,2387.5597995,2879.9159717499997,3762.30297285,882.0,882.0,264.0,0.0,684.5302499999983,4108.033237999998,0.0,1031.2732500000016,4454.776238000002
2024-11-11,3483.350847,580.434757,2902.916091,1042.082,266.235278,357.088,151.900593,91.83,66.928183,1753.556,1278.038959,702.619,298.884989,454.424,522.675758,706.1,484.614789,715.09,182.694054,97.583,95.819968,530.594,135.558277,11-11,1449.9676396999998,2178.43673675,2408.8324605,2867.79764825,3749.60089285,882.0,882.0,264.0,0.0,684.5302499999983,4167.881096999999,0.0,1031.2732500000016,4514.624097000002
2024-11-12,3499.338144,580.857704,2918.480439,1052.858,268.988373,349.344,148.606396,83.878,61.132551,1795.813,1308.837001,679.695,289.133417,461.884,531.256205,707.888,485.841939,695.306,177.639558,96.764,95.015765,520.138,132.886937,11-12,1445.3304440499999,2168.4017485,2403.1517065,2854.2261095000003,3750.7339672,882.0,882.0,264.0,0.0,684.5302499999983,4183.868393999998,0.0,1031.2732500000016,4530.611394000001
2024-11-13,3493.197492,575.533695,2917.663797,1062.306,271.402186,339.11,144.252986,75.221,54.823096,1825.549,1330.509401,655.482,278.833522,466.055,536.053665,701.261,481.293657,673.637,172.103475,95.974,94.240038,507.607,129.685467,11-13,1437.4047284,2167.61470125,2407.7700715,2851.174554,3748.903237,882.0,882.0,264.0,0.0,684.5302499999983,4177.727741999998,0.0,1031.2732500000016,4524.470742000001
2024-11-14,3482.060194,569.797792,2912.262402,1070.954,273.611612,328.623,139.791952,67.071,48.883156,1851.288,1349.268679,631.839,268.776097,468.67,539.061422,693.938,476.267692,652.233,166.635096,95.251,93.5301,494.099,126.234389,11-14,1423.3283545,2177.4854785,2427.3862900000004,2887.699771,3726.17759105,882.0,882.0,264.0,0.0,684.5302499999983,4166.590443999999,0.0,1031.2732500000016,4513.333444000002
2024-11-15,3513.153739,576.934994,2936.218745,1083.896,276.918086,327.175,139.175992,62.833,45.794387,1879.415,1369.768396,621.924,264.558385,478.204,550.027372,704.433,483.470683,647.404,165.401364,95.184,93.464311,487.603,124.574765,11-15,1407.75346855,2186.9782415,2459.4375959999998,2895.2123075,3704.26833135,882.0,882.0,264.0,0.0,684.5302499999983,4197.683988999998,0.0,1031.2732500000016,4544.426989000001
2024-11-16,3564.972847,604.047669,2960.925178,1093.233,279.30354,335.557,142.741586,58.425,42.581717,1907.557,1390.279046,602.11,256.129767,490.469,564.134501,741.017,508.579234,637.043,162.754294,97.225,95.468436,481.442,123.000728,11-16,1387.3713329,2225.9054065,2444.196492,2963.2847890000003,3685.5853788000004,882.0,882.0,264.0,0.0,684.5302499999983,4249.503096999998,0.0,1031.2732500000016,4596.246097000001
