date,site_code,reservoir,storage_mm3,storage_change_mm3_day,headwater_inflow_mm3_day,implied_total_outflow_mm3_day,hmd_spill_release_mm3_day,residual_controlled_release_mm3_day
1986-05-02,TKA,Lake Tekapo,787.075,-1.691,8.017834,9.708834,7.469,2.239834
1986-05-02,TPO,Lake Taupo,621.588,-0.681,5.194541,5.875541,8.506,-2.630459
1986-05-02,WKA,Lake Waikaremoana,55.232,-0.631,0.007085,0.638085,0.0,0.638085
1986-05-03,HWE,Lake Hawea,1108.007,-1.12,7.475242,8.595242,5.352,3.243242
1986-05-03,MAN,Lake Manapouri,425.236,-0.539,20.43455,20.97355,25.57,-4.59645
1986-05-03,OHA,Lake Ohau,22.122,-0.438,5.7888,6.2268,0.0,6.2268
1986-05-03,PKI,Lake Pukaki,2394.243,2.475,9.59256,7.11756,0.0,7.11756
1986-05-03,TAU,Lake Te Anau,891.026,-19.385,35.322826,54.707826,47.839,6.868826
1986-05-03,TKA,Lake Tekapo,786.66,-0.415,5.95201,6.36701,5.062,1.30501
1986-05-03,TPO,Lake Taupo,620.285,-1.303,10.805875,12.108875,7.757,4.351875
1986-05-03,WKA,Lake Waikaremoana,54.813,-0.419,0.194659,0.613659,0.0,0.613659
1986-05-04,HWE,Lake Hawea,1107.597,-0.41,1.689293,2.099293,5.34,-3.240707
1986-05-04,MAN,Lake Manapouri,448.418,23.182,39.568781,16.386781,30.236,-13.849219
1986-05-04,OHA,Lake Ohau,21.752,-0.37,6.48,6.85,0.0,6.85
1986-05-04,PKI,Lake Pukaki,2395.614,1.371,6.123686,4.752686,0.0,4.752686
1986-05-04,TAU,Lake Te Anau,901.457,10.431,61.007904,50.576904,48.159,2.417904
1986-05-04,TKA,Lake Tekapo,787.664,1.004,4.948387,3.944387,4.415,-0.470613
1986-05-04,TPO,Lake Taupo,622.122,1.837,7.773581,5.936581,5.493,0.443581
1986-05-04,WKA,Lake Waikaremoana,54.813,0.0,0.194832,0.194832,0.0,0.194832
1986-05-05,HWE,Lake Hawea,1105.817,-1.78,4.222714,6.002714,4.076,1.926714
1986-05-05,MAN,Lake Manapouri,453.461,5.043,14.494032,9.451032,31.567,-22.115968
1986-05-05,OHA,Lake Ohau,21.395,-0.357,5.9616,6.3186,0.0,6.3186
1986-05-05,PKI,Lake Pukaki,2391.301,-4.313,7.752413,12.065413,0.0,12.065413
1986-05-05,TAU,Lake Te Anau,891.204,-10.253,26.220154,36.473154,47.885,-11.411846
1986-05-05,TKA,Lake Tekapo,787.848,0.184,5.976202,5.792202,6.0,-0.207798
1986-05-05,TPO,Lake Taupo,619.593,-2.529,5.489942,8.018942,9.744,-1.725058
1986-05-05,WKA,Lake Waikaremoana,53.975,-0.838,0.000432,0.838432,0.0,0.838432
1986-05-06,HWE,Lake Hawea,1106.086,0.269,3.195418,2.926418,2.842,0.084418
1986-05-06,MAN,Lake Manapouri,445.901,-7.56,14.138669,21.698669,30.031,-8.332331
1986-05-06,OHA,Lake Ohau,20.452,-0.943,4.8384,5.7814,0.0,5.7814
1986-05-06,PKI,Lake Pukaki,2383.15,-8.151,6.92375,15.07475,0.0,15.07475
1986-05-06,TAU,Lake Te Anau,865.814,-25.39,19.800029,45.190029,46.462,-1.271971
1986-05-06,TKA,Lake Tekapo,787.879,0.031,3.858365,3.827365,2.753,1.074365
1986-05-06,TPO,Lake Taupo,617.227,-2.366,3.905539,6.271539,8.703,-2.431461
1986-05-06,WKA,Lake Waikaremoana,53.451,-0.524,0.000346,0.524346,0.0,0.524346
1986-05-07,HWE,Lake Hawea,1106.496,0.41,3.255379,2.845379,2.833,0.012379
1986-05-07,MAN,Lake Manapouri,432.699,-13.202,12.113539,25.315539,26.665,-1.349461
1986-05-07,OHA,Lake Ohau,20.221,-0.231,4.2336,4.4646,0.0,4.4646
1986-05-07,PKI,Lake Pukaki,2367.074,-16.076,5.906131,21.982131,0.0,21.982131
1986-05-07,TAU,Lake Te Anau,842.52,-23.294,14.463187,37.757187,35.995,1.762187
1986-05-07,TKA,Lake Tekapo,790.283,2.404,5.538499,3.134499,3.825,-0.690501
1986-05-07,TPO,Lake Taupo,613.943,-3.284,10.076659,13.360659,13.369,-0.008341
1986-05-07,WKA,Lake Waikaremoana,52.824,-0.627,0.000346,0.627346,0.0,0.627346
1986-05-08,HWE,Lake Hawea,1106.805,0.309,2.84567,2.53667,2.821,-0.28433
1986-05-08,MAN,Lake Manapouri,411.519,-21.18,10.659082,31.839082,20.735,11.104082
1986-05-08,OHA,Lake Ohau,21.008,0.787,4.6656,3.8786,0.0,3.8786
1986-05-08,PKI,Lake Pukaki,2354.931,-12.143,5.574787,17.717787,0.0,17.717787
1986-05-08,TAU,Lake Te Anau,823.028,-19.492,11.045981,30.537981,25.418,5.119981
1986-05-08,TKA,Lake Tekapo,789.806,-0.477,5.410282,5.887282,7.231,-1.343718
1986-05-08,TPO,Lake Taupo,608.827,-5.116,7.110115,12.226115,13.537,-1.310885
1986-05-08,WKA,Lake Waikaremoana,52.35,-0.474,0.000259,0.474259,0.0,0.474259
1986-05-09,HWE,Lake Hawea,1107.474,0.669,4.298486,3.629486,2.812,0.817486
1986-05-09,MAN,Lake Manapouri,389.73,-21.789,8.29008,30.07908,9.216,20.86308
1986-05-09,OHA,Lake Ohau,22.58,1.572,4.32,2.748,0.0,2.748
1986-05-09,PKI,Lake Pukaki,2345.614,-9.317,4.454093,13.771093,0.0,13.771093
1986-05-09,TAU,Lake Te Anau,812.71,-10.318,11.546323,21.864323,21.402,0.462323
1986-05-09,TKA,Lake Tekapo,786.846,-2.96,4.772909,7.732909,6.626,1.106909
1986-05-09,TPO,Lake Taupo,603.634,-5.193,5.05656,10.24956,9.932,0.31756
1986-05-09,WKA,Lake Waikaremoana,52.245,-0.105,0.000173,0.105173,0.0,0.105173
1986-05-10,HWE,Lake Hawea,1107.137,-0.337,1.019866,1.356866,2.808,-1.451134
1986-05-10,MAN,Lake Manapouri,375.316,-14.414,8.50055,22.91455,0.908,22.00655
1986-05-10,OHA,Lake Ohau,22.769,0.189,3.456,3.267,0.0,3.267
1986-05-10,PKI,Lake Pukaki,2335.224,-10.39,5.294333,15.684333,0.0,15.684333
1986-05-10,TAU,Lake Te Anau,801.179,-11.531,9.564566,21.095566,21.261,-0.165434
1986-05-10,TKA,Lake Tekapo,785.924,-0.922,4.336848,5.258848,4.205,1.053848
1986-05-10,TPO,Lake Taupo,602.184,-1.45,5.082307,6.532307,7.627,-1.094693
1986-05-10,WKA,Lake Waikaremoana,52.088,-0.157,0.000173,0.157173,0.0,0.157173
1986-05-11,HWE,Lake Hawea,1107.26,0.123,4.356806,4.233806,2.807,1.426806
1986-05-11,MAN,Lake Manapouri,365.729,-9.587,8.919331,18.506331,0.061,18.445331
1986-05-11,OHA,Lake Ohau,22.785,0.016,4.4928,4.4768,0.0,4.4768
1986-05-11,PKI,Lake Pukaki,2321.034,-14.19,5.092243,19.282243,0.0,19.282243
1986-05-11,TAU,Lake Te Anau,795.131,-6.048,20.91744,26.96544,21.179,5.78644
1986-05-11,TKA,Lake Tekapo,787.33,1.406,2.523053,1.117053,0.011,1.106053
1986-05-11,TPO,Lake Taupo,604.476,2.292,7.387027,5.095027,5.883,-0.787973
1986-05-11,WKA,Lake Waikaremoana,51.88,-0.208,8.6e-05,0.208086,0.0,0.208086
1986-05-12,HWE,Lake Hawea,1108.613,1.353,3.790973,2.437973,2.803,-0.365027
1986-05-12,MAN,Lake Manapouri,356.514,-9.215,7.376573,16.591573,0.061,16.530573
1986-05-12,OHA,Lake Ohau,22.124,-0.661,5.0976,5.7586,0.0,5.7586
1986-05-12,PKI,Lake Pukaki,2310.024,-11.01,5.350147,16.360147,0.0,16.360147
1986-05-12,TAU,Lake Te Anau,789.368,-5.763,10.823155,16.586155,23.735,-7.148845
1986-05-12,TKA,Lake Tekapo,789.196,1.866,5.636477,3.770477,6.879,-3.108523
1986-05-12,TPO,Lake Taupo,608.596,4.12,10.59264,6.47264,7.425,-0.95236
1986-05-12,WKA,Lake Waikaremoana,51.669,-0.211,8.6e-05,0.211086,0.0,0.211086
1986-05-13,HWE,Lake Hawea,1109.227,0.614,3.573331,2.959331,3.49,-0.530669
1986-05-13,MAN,Lake Manapouri,349.783,-6.731,7.041168,13.772168,0.061,13.711168
1986-05-13,OHA,Lake Ohau,20.889,-1.235,3.9744,5.2094,0.0,5.2094
1986-05-13,PKI,Lake Pukaki,2305.438,-4.586,5.990803,10.576803,0.0,10.576803
1986-05-13,TAU,Lake Te Anau,774.694,-14.674,10.292918,24.966918,25.551,-0.584082
1986-05-13,TKA,Lake Tekapo,786.197,-2.999,6.23281,9.23181,8.812,0.41981
1986-05-13,TPO,Lake Taupo,610.971,2.375,9.56448,7.18948,7.227,-0.03752
1986-05-13,WKA,Lake Waikaremoana,51.039,-0.63,0.0,0.63,0.0,0.63
1986-05-14,HWE,Lake Hawea,1108.276,-0.951,2.791238,3.742238,4.444,-0.701762
1986-05-14,MAN,Lake Manapouri,343.896,-5.887,7.565962,13.452962,0.06,13.392962
1986-05-14,OHA,Lake Ohau,20.488,-0.401,4.2336,4.6346,0.0,4.6346
1986-05-14,PKI,Lake Pukaki,2299.798,-5.64,7.070544,12.710544,0.0,12.710544
1986-05-14,TAU,Lake Te Anau,759.182,-15.512,9.454838,24.966838,25.295,-0.328162
1986-05-14,TKA,Lake Tekapo,782.684,-3.513,4.83745,8.35045,9.072,-0.72155
1986-05-14,TPO,Lake Taupo,612.724,1.753,6.722352,4.969352,6.158,-1.188648
1986-05-14,WKA,Lake Waikaremoana,51.145,0.106,0.076982,-0.029018,0.0,-0.029018
1986-05-15,HWE,Lake Hawea,1106.618,-1.658,3.182371,4.840371,4.437,0.403371
1986-05-15,MAN,Lake Manapouri,336.232,-7.664,3.497472,11.161472,0.06,11.101472
1986-05-15,OHA,Lake Ohau,22.255,1.767,3.8016,2.0346,0.0,2.0346
1986-05-15,PKI,Lake Pukaki,2288.037,-11.761,5.161536,16.922536,0.0,16.922536
1986-05-15,TAU,Lake Te Anau,743.52,-15.662,9.887702,25.549702,25.024,0.525702
1986-05-15,TKA,Lake Tekapo,779.415,-3.269,4.748198,8.017198,7.411,0.606198
1986-05-15,TPO,Lake Taupo,612.953,0.229,4.716749,4.487749,5.981,-1.493251
1986-05-15,WKA,Lake Waikaremoana,50.988,-0.157,0.224208,0.381208,0.0,0.381208
1986-05-16,HWE,Lake Hawea,1104.866,-1.752,1.879978,3.631978,4.434,-0.802022
1986-05-16,MAN,Lake Manapouri,327.175,-9.057,5.79839,14.85539,0.06,14.79539
1986-05-16,OHA,Lake Ohau,21.996,-0.259,3.3696,3.6286,0.0,3.6286
1986-05-16,PKI,Lake Pukaki,2277.548,-10.489,4.723402,15.212402,0.0,15.212402
1986-05-16,TAU,Lake Te Anau,725.167,-18.353,5.166288,23.519288,25.23,-1.710712
1986-05-16,TKA,Lake Tekapo,776.278,-3.137,4.696445,7.833445,8.129,-0.295555
1986-05-16,TPO,Lake Taupo,612.95,-0.003,6.201965,6.204965,7.362,-1.157035
1986-05-16,WKA,Lake Waikaremoana,50.988,0.0,0.33575,0.33575,0.0,0.33575
1986-05-17,HWE,Lake Hawea,1103.523,-1.343,3.98857,5.33157,4.433,0.89857
1986-05-17,MAN,Lake Manapouri,319.511,-7.664,6.912346,14.576346,0.058,14.518346
1986-05-17,OHA,Lake Ohau,22.119,0.123,4.4928,4.3698,0.0,4.3698
1986-05-17,PKI,Lake Pukaki,2269.936,-7.612,6.921245,14.533245,0.0,14.533245
1986-05-17,TAU,Lake Te Anau,707.877,-17.29,9.952675,27.242675,25.511,1.731675
1986-05-17,TKA,Lake Tekapo,774.305,-1.973,5.278262,7.251262,6.026,1.225262
1986-05-17,TPO,Lake Taupo,617.155,4.205,23.333962,19.128962,7.316,11.812962
1986-05-17,WKA,Lake Waikaremoana,50.674,-0.314,0.361843,0.675843,0.0,0.675843
1986-05-18,HWE,Lake Hawea,1102.476,-1.047,3.088541,4.135541,4.431,-0.295459
1986-05-18,MAN,Lake Manapouri,311.847,-7.664,5.535475,13.199475,0.06,13.139475
1986-05-18,OHA,Lake Ohau,21.862,-0.257,5.7888,6.0458,0.0,6.0458
1986-05-18,PKI,Lake Pukaki,2265.815,-4.121,8.411731,12.532731,0.0,12.532731
1986-05-18,TAU,Lake Te Anau,687.596,-20.281,5.185642,25.466642,25.532,-0.065358
1986-05-18,TKA,Lake Tekapo,773.843,-0.462,7.87847,8.34047,7.647,0.69347
1986-05-18,TPO,Lake Taupo,631.893,14.738,16.7292,1.9912,6.06,-4.0688
1986-05-18,WKA,Lake Waikaremoana,51.039,0.365,0.297648,-0.067352,0.0,-0.067352
1986-05-19,HWE,Lake Hawea,1101.685,-0.791,3.285965,4.076965,4.424,-0.347035
1986-05-19,MAN,Lake Manapouri,302.79,-9.057,3.135283,12.192283,0.058,12.134283
1986-05-19,OHA,Lake Ohau,21.071,-0.791,4.752,5.543,0.0,5.543
1986-05-19,PKI,Lake Pukaki,2267.583,1.768,6.892387,5.124387,0.0,5.124387
1986-05-19,TAU,Lake Te Anau,670.28,-17.316,8.029843,25.345843,25.63,-0.284157
1986-05-19,TKA,Lake Tekapo,771.418,-2.425,4.943981,7.368981,10.102,-2.733019
1986-05-19,TPO,Lake Taupo,637.162,5.269,11.933568,6.664568,7.503,-0.838432
1986-05-19,WKA,Lake Waikaremoana,50.831,-0.208,0.340848,0.548848,0.0,0.548848
1986-05-20,HWE,Lake Hawea,1099.783,-1.902,3.730406,5.632406,4.427,1.205406
1986-05-20,MAN,Lake Manapouri,295.126,-7.664,7.235222,14.899222,0.059,14.840222
1986-05-20,OHA,Lake Ohau,22.819,1.748,5.184,3.436,0.0,3.436
1986-05-20,PKI,Lake Pukaki,2259.719,-7.864,8.658576,16.522576,0.0,16.522576
1986-05-20,TAU,Lake Te Anau,652.792,-17.488,6.69289,24.18089,25.678,-1.49711
1986-05-20,TKA,Lake Tekapo,766.334,-5.084,6.73177,11.81577,10.025,1.79077
1986-05-20,TPO,Lake Taupo,648.012,10.85,39.522816,28.672816,7.693,20.979816
1986-05-20,WKA,Lake Waikaremoana,51.25,0.419,1.553818,1.134818,0.0,1.134818
1986-05-21,HWE,Lake Hawea,1100.233,0.45,4.471373,4.021373,4.425,-0.403627
1986-05-21,MAN,Lake Manapouri,286.783,-8.343,2.557958,10.900958,0.059,10.841958
1986-05-21,OHA,Lake Ohau,21.794,-1.025,4.4928,5.5178,0.0,5.5178
1986-05-21,PKI,Lake Pukaki,2256.651,-3.068,6.950621,10.018621,0.0,10.018621
1986-05-21,TAU,Lake Te Anau,634.857,-17.935,9.35712,27.29212,25.924,1.36812
1986-05-21,TKA,Lake Tekapo,764.964,-1.37,7.301059,8.671059,9.212,-0.540941
1986-05-21,TPO,Lake Taupo,704.147,56.135,40.104202,-16.030798,4.352,-20.382798
1986-05-21,WKA,Lake Waikaremoana,56.701,5.451,4.276022,-1.174978,0.0,-1.174978
1986-05-22,HWE,Lake Hawea,1099.992,-0.241,3.53281,3.77381,4.427,-0.65319
1986-05-22,MAN,Lake Manapouri,278.319,-8.464,5.01863,13.48263,0.058,13.42463
1986-05-22,OHA,Lake Ohau,22.284,0.49,4.5792,4.0892,0.0,4.0892
1986-05-22,PKI,Lake Pukaki,2246.202,-10.449,3.481661,13.930661,0.0,13.930661
1986-05-22,TAU,Lake Te Anau,616.601,-18.256,6.13751,24.39351,25.85,-1.45649
1986-05-22,TKA,Lake Tekapo,764.304,-0.66,5.577638,6.237638,6.499,-0.261362
1986-05-22,TPO,Lake Taupo,731.03,26.883,28.893542,2.010542,5.494,-3.483458
1986-05-22,WKA,Lake Waikaremoana,59.688,2.987,4.30488,1.31788,0.0,1.31788
1986-05-23,HWE,Lake Hawea,1098.632,-1.36,2.075242,3.435242,2.833,0.602242
1986-05-23,MAN,Lake Manapouri,269.366,-8.953,4.10927,13.06227,0.057,13.00527
1986-05-23,OHA,Lake Ohau,21.911,-0.373,4.9248,5.2978,0.0,5.2978
1986-05-23,PKI,Lake Pukaki,2238.161,-8.041,3.483734,11.524734,0.0,11.524734
1986-05-23,TAU,Lake Te Anau,598.098,-18.503,7.540906,26.043906,25.854,0.189906
1986-05-23,TKA,Lake Tekapo,761.085,-3.219,5.143306,8.362306,10.01,-1.647694
1986-05-23,TPO,Lake Taupo,742.719,11.689,20.876746,9.187746,5.498,3.689746
1986-05-23,WKA,Lake Waikaremoana,61.783,2.095,2.189808,0.094808,0.0,0.094808
1986-05-24,HWE,Lake Hawea,1099.15,0.518,2.598048,2.080048,0.731,1.349048
1986-05-24,MAN,Lake Manapouri,260.239,-9.127,3.322771,12.449771,0.056,12.393771
1986-05-24,OHA,Lake Ohau,23.128,1.217,4.4064,3.1894,0.0,3.1894
1986-05-24,PKI,Lake Pukaki,2228.707,-9.454,1.949789,11.403789,0.0,11.403789
1986-05-24,TAU,Lake Te Anau,578.891,-19.207,8.48111,27.68811,27.983,-0.29489
1986-05-24,TKA,Lake Tekapo,755.98,-5.105,5.021914,10.126914,9.983,0.143914
1986-05-24,TPO,Lake Taupo,749.97,7.251,15.097536,7.846536,5.524,2.322536
1986-05-24,WKA,Lake Waikaremoana,62.832,1.049,1.486512,0.437512,0.0,0.437512
1986-05-25,HWE,Lake Hawea,1100.97,1.82,1.89553,0.07553,0.717,-0.64147
1986-05-25,MAN,Lake Manapouri,254.849,-5.39,3.408394,8.798394,0.056,8.742394
1986-05-25,OHA,Lake Ohau,21.993,-1.135,3.2832,4.4182,0.0,4.4182
1986-05-25,PKI,Lake Pukaki,2225.106,-3.601,4.760554,8.361554,0.0,8.361554
1986-05-25,TAU,Lake Te Anau,553.636,-25.255,2.592259,27.847259,32.838,-4.990741
1986-05-25,TKA,Lake Tekapo,750.851,-5.129,4.646765,9.775765,9.953,-0.177235
1986-05-25,TPO,Lake Taupo,755.627,5.657,10.886659,5.229659,7.76,-2.530341
1986-05-25,WKA,Lake Waikaremoana,63.408,0.576,0.93001,0.35401,0.0,0.35401
1986-05-26,HWE,Lake Hawea,1102.449,1.479,2.658874,1.179874,0.711,0.468874
1986-05-26,MAN,Lake Manapouri,253.743,-1.106,3.212438,4.318438,0.057,4.261438
1986-05-26,OHA,Lake Ohau,21.161,-0.832,3.7152,4.5472,0.0,4.5472
1986-05-26,PKI,Lake Pukaki,2219.78,-5.326,3.668458,8.994458,0.0,8.994458
1986-05-26,TAU,Lake Te Anau,524.379,-29.257,7.700832,36.957832,34.103,2.854832
1986-05-26,TKA,Lake Tekapo,745.543,-5.308,4.439146,9.747146,10.078,-0.330854
1986-05-26,TPO,Lake Taupo,766.39,10.763,19.719331,8.956331,7.802,1.154331
1986-05-26,WKA,Lake Waikaremoana,64.301,0.893,1.871856,0.978856,0.0,0.978856
1986-05-27,HWE,Lake Hawea,1102.85,0.401,1.261354,0.860354,0.709,0.151354
1986-05-27,MAN,Lake Manapouri,251.888,-1.855,2.302301,4.157301,0.056,4.101301
1986-05-27,OHA,Lake Ohau,21.469,0.308,3.3696,3.0616,0.0,3.0616
1986-05-27,PKI,Lake Pukaki,2205.27,-14.51,3.678307,18.188307,0.0,18.188307
1986-05-27,TAU,Lake Te Anau,495.488,-28.891,3.468874,32.359874,31.74,0.619874
1986-05-27,TKA,Lake Tekapo,740.07,-5.473,4.315075,9.788075,10.129,-0.340925
1986-05-27,TPO,Lake Taupo,778.459,12.069,14.282266,2.213266,3.656,-1.442734
1986-05-27,WKA,Lake Waikaremoana,68.596,4.295,4.314125,0.019125,0.0,0.019125
1986-05-28,HWE,Lake Hawea,1105.899,3.049,5.180458,2.131458,0.706,1.425458
1986-05-28,MAN,Lake Manapouri,247.585,-4.303,4.603738,8.906738,0.056,8.850738
1986-05-28,OHA,Lake Ohau,22.645,1.176,3.1968,2.0208,0.0,2.0208
1986-05-28,PKI,Lake Pukaki,2185.814,-19.456,3.745181,23.201181,0.0,23.201181
1986-05-28,TAU,Lake Te Anau,470.19,-25.298,6.035213,31.333213,30.085,1.248213
1986-05-28,TKA,Lake Tekapo,734.213,-5.857,3.940531,9.797531,10.104,-0.306469
1986-05-28,TPO,Lake Taupo,785.717,7.258,10.792656,3.534656,5.507,-1.972344
1986-05-28,WKA,Lake Waikaremoana,73.103,4.507,4.824403,0.317403,0.0,0.317403
1986-05-29,HWE,Lake Hawea,1107.411,1.512,1.597709,0.085709,0.705,-0.619291
1986-05-29,MAN,Lake Manapouri,245.765,-1.82,10.22881,12.04881,0.055,11.99381
1986-05-29,OHA,Lake Ohau,22.776,0.131,4.4064,4.2754,0.0,4.2754
1986-05-29,PKI,Lake Pukaki,2166.981,-18.833,4.188672,23.021672,0.0,23.021672
1986-05-29,TAU,Lake Te Anau,455.141,-15.049,24.919488,39.968488,30.199,9.769488
1986-05-29,TKA,Lake Tekapo,729.812,-4.401,5.316106,9.717106,7.28,2.437106
1986-05-29,TPO,Lake Taupo,788.768,3.051,10.053763,7.002763,15.09,-8.087237
1986-05-29,WKA,Lake Waikaremoana,74.834,1.731,2.926109,1.195109,0.0,1.195109
1986-05-30,HWE,Lake Hawea,1117.317,9.906,18.22392,8.31792,5.539,2.77892
1986-05-30,MAN,Lake Manapouri,257.949,12.184,32.898182,20.714182,4.176,16.538182
1986-05-30,OHA,Lake Ohau,22.032,-0.744,5.9616,6.7056,0.0,6.7056
1986-05-30,PKI,Lake Pukaki,2160.981,-6.0,11.553149,17.553149,0.0,17.553149
1986-05-30,TAU,Lake Te Anau,480.267,25.126,73.42583,48.29983,31.883,16.41683
1986-05-30,TKA,Lake Tekapo,726.511,-3.301,6.738768,10.039768,10.046,-0.006232
1986-05-30,TPO,Lake Taupo,790.523,1.755,23.740733,21.985733,15.9,6.085733
1986-05-30,WKA,Lake Waikaremoana,73.836,-0.998,1.309824,2.307824,0.0,2.307824
1986-05-31,HWE,Lake Hawea,1118.452,1.135,8.317123,7.182123,14.25,-7.067877
1986-05-31,MAN,Lake Manapouri,270.612,12.663,21.620995,8.957995,9.863,-0.905005
1986-05-31,OHA,Lake Ohau,17.196,-4.836,7.1712,12.0072,0.0,12.0072
1986-05-31,PKI,Lake Pukaki,2168.909,7.928,3.604522,-4.323478,0.0,-4.323478
1986-05-31,TAU,Lake Te Anau,496.283,16.016,34.838899,18.822899,32.734,-13.911101
1986-05-31,TKA,Lake Tekapo,723.798,-2.713,5.076086,7.789086,10.132,-2.342914
1986-05-31,TPO,Lake Taupo,799.615,9.092,17.052768,7.960768,7.208,0.752768
1986-05-31,WKA,Lake Waikaremoana,74.623,0.787,1.735171,0.948171,0.0,0.948171
1986-06-01,HWE,Lake Hawea,1110.552,-7.9,2.613427,10.513427,11.307,-0.793573
1986-06-01,MAN,Lake Manapouri,280.296,9.684,17.636746,7.952746,10.109,-2.156254
1986-06-01,OHA,Lake Ohau,20.616,3.42,5.0976,1.6776,0.0,1.6776
1986-06-01,PKI,Lake Pukaki,2165.977,-2.932,3.986928,6.918928,0.0,6.918928
1986-06-01,TAU,Lake Te Anau,495.95,-0.333,26.352518,26.685518,32.689,-6.003482
1986-06-01,TKA,Lake Tekapo,719.109,-4.689,4.788115,9.477115,10.167,-0.689885
1986-06-01,TPO,Lake Taupo,806.564,6.949,12.189744,5.240744,3.706,1.534744
1986-06-01,WKA,Lake Waikaremoana,75.566,0.943,1.432253,0.489253,0.0,0.489253
1986-06-02,HWE,Lake Hawea,1105.408,-5.144,4.647283,9.791283,8.029,1.762283
1986-06-02,MAN,Lake Manapouri,279.756,-0.54,7.944394,8.484394,8.019,0.465394
1986-06-02,OHA,Lake Ohau,23.117,2.501,4.32,1.819,0.0,1.819
1986-06-02,PKI,Lake Pukaki,2163.204,-2.773,4.547578,7.320578,0.0,7.320578
1986-06-02,TAU,Lake Te Anau,484.333,-11.617,17.333395,28.950395,32.117,-3.166605
1986-06-02,TKA,Lake Tekapo,714.295,-4.814,5.020704,9.834704,10.133,-0.298296
1986-06-02,TPO,Lake Taupo,814.961,8.397,14.422234,6.025234,7.986,-1.960766
1986-06-02,WKA,Lake Waikaremoana,75.829,0.263,0.751334,0.488334,0.0,0.488334
1986-06-03,HWE,Lake Hawea,1102.385,-3.023,4.63441,7.65741,7.019,0.63841
1986-06-03,MAN,Lake Manapouri,275.976,-3.78,7.407504,11.187504,6.611,4.576504
1986-06-03,OHA,Lake Ohau,21.028,-2.089,4.4064,6.4954,0.0,6.4954
1986-06-03,PKI,Lake Pukaki,2157.553,-5.651,5.315328,10.966328,0.0,10.966328
1986-06-03,TAU,Lake Te Anau,469.508,-14.825,17.287085,32.112085,31.367,0.745085
1986-06-03,TKA,Lake Tekapo,709.442,-4.853,4.815072,9.668072,10.15,-0.481928
1986-06-03,TPO,Lake Taupo,821.837,6.876,11.729491,4.853491,11.793,-6.939509
1986-06-03,WKA,Lake Waikaremoana,75.672,-0.157,0.862186,1.019186,0.0,1.019186
1986-06-04,HWE,Lake Hawea,1101.994,-0.391,6.928675,7.319675,7.003,0.316675
1986-06-04,MAN,Lake Manapouri,279.259,3.283,26.628307,23.345307,8.325,15.020307
1986-06-04,OHA,Lake Ohau,20.668,-0.36,5.184,5.544,0.0,5.544
1986-06-04,PKI,Lake Pukaki,2150.599,-6.954,7.162906,14.116906,0.0,14.116906
1986-06-04,TAU,Lake Te Anau,468.407,-1.101,47.829398,48.930398,31.418,17.512398
1986-06-04,TKA,Lake Tekapo,704.789,-4.653,5.476032,10.129032,10.131,-0.001968
1986-06-04,TPO,Lake Taupo,819.392,-2.445,12.714624,15.159624,17.257,-2.097376
1986-06-04,WKA,Lake Waikaremoana,74.047,-1.625,0.452995,2.077995,0.0,2.077995
1986-06-05,HWE,Lake Hawea,1100.929,-1.065,6.081264,7.146264,6.271,0.875264
1986-06-05,MAN,Lake Manapouri,287.237,7.978,13.526266,5.548266,11.05,-5.501734
1986-06-05,OHA,Lake Ohau,17.956,-2.712,5.9616,8.6736,0.0,8.6736
1986-06-05,PKI,Lake Pukaki,2146.991,-3.608,5.641142,9.249142,0.0,9.249142
1986-06-05,TAU,Lake Te Anau,478.639,10.232,27.838598,17.606598,31.93,-14.323402
1986-06-05,TKA,Lake Tekapo,700.371,-4.418,4.925405,9.343405,10.092,-0.748595
1986-06-05,TPO,Lake Taupo,811.533,-7.859,9.062928,16.921928,17.87,-0.948072
1986-06-05,WKA,Lake Waikaremoana,71.533,-2.514,0.566611,3.080611,0.0,3.080611
1986-06-06,HWE,Lake Hawea,1101.166,0.237,4.596566,4.359566,5.322,-0.962434
1986-06-06,MAN,Lake Manapouri,291.243,4.006,17.167248,13.161248,6.086,7.075248
1986-06-06,OHA,Lake Ohau,19.506,1.55,4.4928,2.9428,0.0,2.9428
1986-06-06,PKI,Lake Pukaki,2139.124,-7.867,3.77015,11.63715,0.0,11.63715
1986-06-06,TAU,Lake Te Anau,474.17,-4.469,28.185754,32.654754,31.706,0.948754
1986-06-06,TKA,Lake Tekapo,695.503,-4.868,4.118515,8.986515,10.053,-1.066485
1986-06-06,TPO,Lake Taupo,803.284,-8.249,6.33312,14.58212,16.101,-1.51888
1986-06-06,WKA,Lake Waikaremoana,69.015,-2.518,0.549418,3.067418,0.0,3.067418
1986-06-07,HWE,Lake Hawea,1098.454,-2.712,1.537142,4.249142,5.303,-1.053858
1986-06-07,MAN,Lake Manapouri,308.242,16.999,42.399245,25.400245,7.092,18.308245
1986-06-07,OHA,Lake Ohau,22.563,3.057,3.5424,0.4854,0.0,0.4854
1986-06-07,PKI,Lake Pukaki,2131.606,-7.518,6.74689,14.26489,0.0,14.26489
1986-06-07,TAU,Lake Te Anau,480.949,6.779,65.529302,58.750302,31.737,27.013302
1986-06-07,TKA,Lake Tekapo,690.191,-5.312,4.089139,9.401139,10.079,-0.677861
