date,national_energy_equivalent_gwh,ni_energy_equivalent_gwh,si_energy_equivalent_gwh,HWE_storage_mm3,HWE_energy_equivalent_gwh,MAN_storage_mm3,MAN_energy_equivalent_gwh,OHA_storage_mm3,OHA_energy_equivalent_gwh,PKI_storage_mm3,PKI_energy_equivalent_gwh,TAU_storage_mm3,TAU_energy_equivalent_gwh,TKA_storage_mm3,TKA_energy_equivalent_gwh,TPO_storage_mm3,TPO_energy_equivalent_gwh,WAN_storage_mm3,WAN_energy_equivalent_gwh,WKA_storage_mm3,WKA_energy_equivalent_gwh,WPU_storage_mm3,WPU_energy_equivalent_gwh
2012-05-05,2232.423656,342.742491,1889.681165,550.539,140.653906,148.184,63.035547,21.128,12.461273,1296.12,944.647251,247.263,105.182466,452.836,520.84925,327.768,224.9557,222.189,56.765734,119.954,117.786791,180.386,46.085737
2012-05-06,2212.225041,338.433766,1873.791275,540.247,138.024465,144.038,61.271893,21.07,12.427065,1288.144,938.834127,242.687,103.235895,450.791,518.497103,324.712,222.858288,219.179,55.996728,117.702,115.575478,178.109,45.504
2012-05-07,2194.078521,334.167654,1859.910867,533.479,136.295349,139.17,59.201109,21.034,12.405832,1281.733,934.161617,239.808,102.011206,448.094,515.39503,320.894,220.237895,216.729,55.370792,116.026,113.929758,176.41,45.069932
2012-05-08,2180.477942,329.164144,1851.313797,526.753,134.576963,140.294,59.679244,20.644,12.175811,1276.444,930.306851,243.702,103.667663,444.236,510.957582,315.704,216.675864,214.084,54.695037,114.558,112.488281,177.133,45.254647
2012-05-09,2188.028127,340.237326,1847.790801,521.998,133.362137,150.631,64.076469,20.335,11.993563,1262.863,920.408652,256.174,108.973089,439.9,505.970341,332.891,228.471748,217.247,55.503133,113.822,111.765578,185.935,47.503418
2012-05-10,2186.870674,350.962865,1835.907809,521.025,133.113551,150.866,64.176435,20.921,12.339185,1251.075,911.817239,257.758,109.646902,435.101,500.45056,346.866,238.063154,220.628,56.366924,114.977,112.899711,187.867,47.997013
2012-05-11,2180.641676,356.360582,1824.281094,519.772,132.79343,150.857,64.172607,21.412,12.628776,1242.831,905.808789,255.889,108.851854,430.517,495.17807,354.579,243.356787,221.959,56.706973,115.083,113.003795,188.429,48.140595
2012-05-12,2170.286037,357.626592,1812.659444,517.91,132.317718,150.971,64.221101,21.338,12.585131,1237.058,901.601271,253.821,107.972154,425.49,489.396045,357.252,245.191336,221.747,56.652811,114.504,112.435256,187.539,47.913214
2012-05-13,2168.834604,355.220699,1813.613905,513.612,131.219648,160.986,68.481352,21.886,12.908341,1232.782,898.484807,268.253,114.111339,419.417,482.410917,354.346,243.196873,225.258,57.549815,114.085,112.023826,189.631,48.447686
2012-05-14,2183.513227,360.099128,1823.414099,510.659,130.465204,172.037,73.182303,22.822,13.460393,1231.738,897.723911,289.528,123.161447,414.567,476.832476,361.527,248.12538,233.056,59.542079,114.034,111.973748,191.974,49.046285
2012-05-15,2210.569489,381.343893,1829.225596,510.482,130.419983,176.27,74.982966,23.316,13.751753,1232.584,898.340499,301.232,128.140177,410.945,472.666473,389.484,267.312996,239.753,61.253055,116.129,114.030897,194.418,49.670688
2012-05-16,2221.747645,396.020975,1825.72667,508.854,130.004055,177.376,75.453445,22.051,13.005658,1232.792,898.492095,305.497,129.954452,406.403,467.442292,410.869,281.990077,241.178,61.61712,116.129,114.030897,194.758,49.757553
2012-05-17,2221.384545,402.731621,1818.652924,507.301,129.607289,175.068,74.471651,21.196,12.50138,1231.467,897.526399,308.488,131.226785,401.869,462.227313,420.794,288.801863,240.777,61.514671,116.026,113.929758,194.053,49.577437
2012-05-18,2210.368409,403.47581,1806.892599,503.218,128.564148,174.911,74.404866,20.283,11.962893,1225.001,892.813804,306.861,130.53468,398.808,458.706569,422.628,290.060585,238.15,60.843515,115.502,113.415225,192.036,49.062125
2012-05-19,2199.010487,403.498929,1795.511558,498.905,127.462245,175.947,74.845566,20.562,12.127447,1218.343,887.961274,303.805,129.234698,396.461,456.007063,424.689,291.475103,234.717,59.966438,114.085,112.023826,187.514,47.906827
2012-05-20,2182.482009,398.024114,1784.457895,494.464,126.327641,174.31,74.149208,21.479,12.668293,1211.917,883.277831,301.162,128.1104,394.197,453.403024,418.808,287.438819,232.243,59.334371,112.62,110.585294,184.697,47.187128
2012-05-21,2163.073223,390.398567,1772.674657,491.145,125.479689,172.49,73.375004,20.62,12.161655,1206.783,879.536034,297.623,126.604955,391.272,450.038707,409.872,281.30581,229.404,58.609052,111.1,109.092756,183.454,46.869562
2012-05-22,2138.405948,382.885374,1755.520573,488.021,124.681557,169.512,72.108201,21.219,12.514945,1194.269,870.415492,294.368,125.22032,388.234,446.544417,401.775,275.748629,226.182,57.785882,109.108,107.136746,181.028,46.249758
2012-05-23,2116.227411,375.582743,1740.644668,485.437,124.021387,166.89,70.992836,21.829,12.874722,1183.273,862.401311,292.848,124.573732,385.05,442.8822,393.836,270.299887,224.044,57.239657,107.22,105.282856,178.715,45.658823
2012-05-24,2106.954344,370.322676,1736.631668,482.229,123.201794,169.895,72.271124,22.45,13.240988,1178.814,859.151471,300.528,127.840704,381.33,438.603478,388.72,266.788643,222.477,56.839314,105.439,103.534034,178.026,45.482795
2012-05-25,2113.162723,368.938707,1744.224016,475.015,121.358732,179.823,76.494367,21.255,12.536178,1176.695,857.607087,326.6,138.931394,377.767,434.505337,389.326,267.204556,222.748,56.90855,103.606,101.73415,179.59,45.882372
2012-05-26,2108.925883,366.874647,1742.051235,468.885,119.792615,183.132,77.901972,15.953,9.409063,1176.217,857.258707,337.616,143.617457,374.069,430.251919,389.17,267.097489,225.411,57.588904,101.613,99.777158,180.953,46.230596
2012-05-27,2147.100277,367.164261,1779.936016,473.35,120.933351,190.9,81.206378,14.573,8.595141,1183.626,862.658587,386.874,164.57117,371.385,427.164799,391.615,268.775556,255.985,65.400072,100.199,98.388705,193.384,49.406518
2012-05-28,2244.533599,374.684463,1869.849136,488.383,124.774042,217.593,92.561233,26.174,15.437399,1196.401,871.969352,458.836,195.18287,377.752,434.488084,404.073,277.325806,307.687,78.609106,99.15,97.358657,222.429,56.827051
2012-05-29,2282.026283,381.730542,1900.295741,491.533,125.578817,226.109,96.183829,26.42,15.58249,1205.658,878.716103,477.425,203.090388,384.758,442.546343,416.288,285.709278,314.213,80.276394,97.788,96.021264,228.278,58.321377
2012-05-30,2292.841991,380.822173,1912.019818,493.822,126.16362,226.153,96.202546,23.312,13.749394,1214.614,885.243478,483.897,205.843493,387.635,445.855451,417.514,286.550714,314.136,80.256722,96.006,94.27146,229.78,58.705114
2012-05-31,2300.508445,379.231856,1921.276589,493.451,126.068835,231.431,98.447739,20.992,12.381061,1223.987,892.074773,484.225,205.98302,389.554,448.062673,417.971,286.864365,311.815,79.663743,94.067,92.367492,229.348,58.594744
2012-06-01,2296.982674,376.375706,1920.606967,492.162,125.739516,229.358,97.565912,21.915,12.925445,1226.275,893.742329,480.508,204.401857,390.866,449.571728,416.06,285.552796,307.763,78.628522,92.494,90.822911,227.144,58.031658
2012-06-02,2295.432422,375.155082,1920.277339,491.852,125.660316,227.016,96.569655,20.805,12.270768,1231.463,897.523484,476.394,202.651814,391.716,450.549393,416.904,286.132055,303.575,77.558555,90.661,89.023028,225.037,57.493353
2012-06-03,2309.089228,374.752833,1934.336395,492.542,125.8366,242.761,103.267374,21.701,12.799228,1236.541,901.224467,484.558,206.124674,392.169,451.070431,418.195,287.018102,300.065,76.661806,89.349,87.734732,224.483,57.351815
2012-06-04,2315.961716,373.315733,1942.645982,492.434,125.809008,252.41,107.371933,22.647,13.357178,1238.442,902.609968,490.891,208.81865,392.433,451.374082,418.426,287.176643,297.691,76.055287,87.724,86.13909,224.084,57.249877
2012-06-05,2315.728996,372.084744,1943.644252,492.499,125.825615,253.96,108.031283,21.845,12.884159,1241.151,904.58436,491.573,209.108764,392.655,451.629425,418.654,287.333125,293.563,75.000649,86.311,84.751619,221.462,56.579998
2012-06-06,2327.542794,377.017452,1950.525342,486.303,124.242636,255.711,108.776135,22.929,13.523501,1245.375,907.662925,500.725,213.001906,392.843,451.845662,426.143,292.473021,291.224,74.403072,86.1,84.544431,223.378,57.069505
2012-06-07,2328.589609,382.937877,1945.651732,480.976,122.881672,248.265,105.608704,23.506,13.863815,1246.978,908.831235,502.288,213.666785,391.3,450.070912,434.692,298.340422,288.715,73.762063,86.154,84.597456,222.975,56.966545
2012-06-08,2330.736162,383.727412,1947.00875,476.521,121.743491,245.165,104.290004,23.071,13.607253,1251.065,911.809951,508.073,216.127649,389.607,448.123634,436.067,299.28412,288.079,73.599575,85.997,84.443292,225.874,57.707193
2012-06-09,2337.484806,384.222487,1953.262319,469.13,119.855209,253.342,107.768393,23.256,13.716366,1255.387,914.959941,515.179,219.150449,388.962,447.381759,438.664,301.066508,284.374,72.653007,84.686,83.155978,226.148,57.777196
2012-06-10,2339.72299,384.827018,1954.895971,464.508,118.674362,252.018,107.205181,23.228,13.699851,1260.694,918.827826,517.402,220.096085,389.053,447.486426,441.193,302.802227,280.764,71.73071,83.534,82.024791,223.793,57.175531
2012-06-11,2337.211025,384.668642,1952.542383,459.57,117.412782,253.211,107.712668,23.99,14.149278,1263.25,920.690708,512.627,218.064862,388.876,447.282842,441.566,303.058227,276.246,70.576433,83.112,81.610415,221.747,56.652811
2012-06-12,2326.52129,381.857496,1944.663794,454.768,116.185948,248.944,105.897541,23.992,14.150458,1264.901,921.894001,505.854,215.183715,388.379,446.711196,438.669,301.06994,271.075,69.255325,82.274,80.787556,216.787,55.38561
2012-06-13,2306.315716,372.965075,1933.350642,449.607,114.867395,236.377,100.551703,23.012,13.572455,1267.257,923.611118,498.308,211.973745,387.5,445.700175,427.136,293.154542,266.793,68.161343,81.279,79.810532,214.936,54.912709
2012-06-14,2280.496096,363.601076,1916.89502,441.18,112.714431,226.589,96.388015,22.549,13.299378,1266.018,922.708101,485.084,206.348428,386.425,444.463716,415.368,285.077858,262.099,66.962101,79.968,78.523218,211.406,54.010851
2012-06-15,2255.917947,355.6595,1900.258447,432.987,110.621251,215.99,91.879338,22.777,13.433852,1265.041,921.996037,472.215,200.874122,385.032,442.861496,405.518,278.317547,257.081,65.680082,78.765,77.341953,207.106,52.912269
2012-06-16,2232.898998,350.391909,1882.507089,424.616,108.482594,206.193,87.711822,22.862,13.483985,1265.124,922.05653,458.793,195.164578,381.516,438.817414,399.793,274.388331,252.74,64.571026,77.402,76.003578,204.393,52.219141
2012-06-17,2207.883926,346.632082,1861.251843,413.616,105.67227,197.354,83.951826,21.952,12.947268,1267.686,923.923784,442.094,188.06104,375.563,431.970309,395.591,271.504389,248.146,63.397333,76.51,75.127694,200.905,51.328013
2012-06-18,2184.170667,339.993556,1844.177111,403.055,102.974104,190.787,81.15831,22.23,13.111232,1269.51,925.253165,425.487,180.996638,371.466,427.257964,387.342,265.842885,245.23,62.652341,75.515,74.15067,198.734,50.773357
2012-06-19,2170.556464,344.144644,1826.41182,393.931,100.643068,188.871,80.343268,22.596,13.327098,1267.029,923.444945,408.412,173.733155,367.919,423.178226,394.067,270.458428,242.161,61.868261,75.042,73.686216,195.213,49.873798
2012-06-20,2153.539243,346.350352,1807.188891,385.843,98.576713,187.835,79.902567,22.423,13.225063,1260.703,918.834385,390.902,166.284629,365.228,420.083054,397.803,273.022542,238.692,60.981987,74.677,73.327811,192.969,49.300492
2012-06-21,2138.902196,351.078191,1787.824005,376.393,96.162389,179.483,76.349735,21.5,12.680679,1256.965,916.11003,373.5,158.882044,364.223,418.927109,405.52,278.31892,235.412,60.143999,74.098,72.759271,190.102,48.568019
2012-06-22,2122.960377,355.328714,1767.631663,364.171,93.039864,173.753,73.912267,15.109,8.911273,1254.074,914.002991,358.584,152.536972,363.563,418.167981,412.088,282.826709,232.302,59.349444,73.836,72.502005,186.747,47.710871
2012-06-23,2178.676961,358.167191,1820.509769,365.244,93.313998,192.102,81.717693,15.36,9.059313,1259.483,917.945216,419.219,178.330313,365.125,419.964584,416.673,285.973513,262.835,67.150137,73.522,72.193678,207.561,53.028515
2012-06-24,2289.171745,363.522828,1925.648917,383.574,97.99702,224.734,95.598922,23.072,13.607843,1274.807,929.113761,499.275,212.385094,373.163,429.209844,425.299,291.893761,330.522,84.443083,72.947,71.629067,247.739,63.293351
2012-06-25,2322.560448,369.351284,1953.209164,387.46,98.989831,227.303,96.691741,25.996,15.332415,1286.561,937.680394,508.997,216.520707,379.168,436.116759,434.767,298.391896,338.661,86.522467,72.265,70.959388,255.808,65.354851
2012-06-26,2351.689381,373.251116,1978.438264,383.347,97.939025,234.827,99.892353,24.927,14.70192,1300.236,947.647103,519.008,220.779256,384.751,442.538292,441.95,303.321776,342.313,87.455494,71.216,69.929341,264.145,67.484821
2012-06-27,2364.288362,380.187349,1984.101013,374.501,95.679013,239.573,101.91124,25.205,14.865884,1306.972,952.556482,518.568,220.592086,385.951,443.918524,453.178,311.027844,339.863,86.829559,70.432,69.159505,265.176,67.748225
2012-06-28,2364.386011,385.448958,1978.937054,362.247,92.548313,238.154,101.307616,24.648,14.537366,1313.398,957.239924,509.969,216.934183,385.69,443.618324,462.72,317.576767,334.898,85.561081,69.121,67.872191,262.992,67.190248
2012-06-29,2355.268547,388.629033,1966.639514,349.718,89.347354,235.715,100.270097,23.831,14.0555,1315.245,958.586068,498.018,211.850383,385.199,443.053579,469.903,322.506646,328.666,83.968904,67.339,66.122386,256.406,65.507631
2012-06-30,2342.486285,390.277135,1952.209151,337.264,86.165556,233.547,99.347858,21.712,12.805716,1315.916,959.075111,485.106,206.357786,384.087,441.774563,474.18,325.442063,322.647,82.431146,66.028,64.835072,251.489,64.251416
2012-07-01,2323.244888,385.116634,1938.128254,328.571,83.944633,229.576,97.658646,21.091,12.439451,1318.259,960.782752,470.368,200.088432,381.862,439.215381,468.684,321.670015,316.121,80.763858,64.614,63.446619,247.511,63.2351
2012-07-02,2299.35773,375.54391,1923.813821,322.23,82.324609,223.976,95.276479,21.395,12.61875,1320.166,962.172625,455.055,193.574481,379.635,436.653899,456.31,313.177417,309.601,79.098102,63.514,62.366493,243.048,62.094875
2012-07-03,2274.669947,366.914174,1907.755773,315.283,80.549762,218.307,92.86496,20.787,12.260152,1320.273,962.25061,438.619,186.582821,378.04,434.81934,445.237,305.577729,303.092,77.435157,62.465,61.336445,238.735,60.992973
2012-07-04,2257.108197,364.868236,1892.239961,308.484,78.812726,212.481,90.386655,21.127,12.460683,1320.087,962.115048,421.394,179.255529,376.859,433.460961,442.256,303.531791,296.767,75.81922,62.465,61.336445,234.571,59.929137
2012-07-05,2229.917121,357.696046,1872.221076,301.394,77.001345,208.457,88.674898,21.786,12.849361,1314.904,958.337538,403.465,171.628766,374.596,430.858072,432.557,296.875116,290.282,74.162406,61.94,60.82093,229.794,58.70869
2012-07-06,2203.182036,350.357162,1852.824874,294.435,75.223432,207.072,88.085737,22.287,13.14485,1308.302,953.525822,386.348,164.347417,372.357,428.282787,421.864,289.536232,284.333,72.642532,61.94,60.82093,225.346,57.572297
2012-07-07,2175.90548,343.636659,1832.268821,289.336,73.920719,206.55,87.863685,22.684,13.379001,1297.093,945.3564,369.45,157.159227,371.228,426.984218,411.019,282.093026,278.431,71.134666,62.676,61.543633,221.035,56.470906
2012-07-08,2146.424277,334.620394,1811.803883,284.663,72.726842,206.585,87.878573,22.458,13.245706,1285.075,936.597357,353.767,150.487883,370.249,425.858178,397.882,273.076762,272.388,69.590776,62.676,61.543633,216.916,55.418567
2012-07-09,2118.624561,325.972579,1792.651982,280.241,71.597092,205.209,87.293241,20.905,12.329748,1277.211,930.865861,339.356,144.357631,368.31,423.627952,385.96,264.894383,266.964,68.205031,62.202,61.078196,212.833,54.375426
2012-07-10,2089.738571,317.501043,1772.237528,274.149,70.040683,203.093,86.393122,20.183,11.903913,1268.052,924.190535,327.056,139.125371,365.539,420.440765,374.591,257.091543,261.445,66.795014,61.521,60.4095,208.812,53.348125
2012-07-11,2062.133499,308.655269,1753.478231,266.863,68.179227,203.197,86.437362,20.032,11.814854,1257.827,916.738279,317.222,134.942115,362.786,417.27428,363.053,249.172713,256.486,65.528069,60.577,59.482555,205.743,52.564045
2012-07-12,2035.66871,300.808312,1734.860398,259.548,66.310361,208.022,88.489855,19.496,11.498721,1241.119,904.561037,316.873,134.793655,359.006,412.926547,352.667,242.044531,252.663,64.551354,59.845,58.76378,202.474,51.728867
2012-07-13,2032.729957,292.488867,1740.24109,248.542,63.498504,227.477,96.765759,17.678,10.426467,1229.875,896.366107,346.483,147.389364,355.258,408.61562,341.594,234.444844,254.807,65.099112,59.112,58.044023,203.849,52.080158
2012-07-14,2078.425869,289.039131,1789.386738,258.706,66.095244,242.874,103.315442,24.551,14.480155,1238.188,902.424845,386.063,164.226181,352.506,405.450286,337.396,231.563647,301.997,77.155402,58.533,57.475484,220.128,56.239182
2012-07-15,2124.42894,289.146327,1835.282613,271.165,69.278319,250.486,106.553488,29.046,17.131302,1255.814,915.27115,405.684,172.5727,355.512,408.907769,338.0,231.978188,336.176,85.887589,58.22,57.168139,233.597,59.680296
2012-07-16,2204.463473,314.760758,1889.702715,284.756,72.750602,260.405,110.772902,33.837,19.957029,1274.586,928.952691,428.103,182.109451,365.204,420.05545,369.624,253.682561,361.167,92.27239,62.202,61.078196,245.934,62.832202
2012-07-17,2292.007186,363.227572,1928.779614,291.137,74.380845,273.181,116.207646,31.447,18.547409,1291.582,941.339834,454.55,193.359661,370.221,425.825973,434.466,298.185312,368.576,94.165271,66.239,65.04226,254.235,64.952975
2012-07-18,2336.143124,380.401203,1955.741922,296.194,75.672828,281.941,119.934036,27.849,16.425312,1303.457,949.994655,484.757,206.209326,371.582,427.391387,458.065,314.381919,369.619,94.431741,67.234,66.019283,257.091,65.682637
2012-07-19,2364.643669,385.535584,1979.108085,299.346,76.478113,290.119,123.412851,26.008,15.339492,1314.386,957.960005,515.399,219.244034,371.209,426.962365,465.473,319.466222,367.481,93.885516,67.285,66.069362,257.651,65.825708
2012-07-20,2371.253998,385.966963,1985.287035,300.014,76.648777,284.868,121.179144,25.939,15.298796,1323.964,964.94071,524.707,223.203537,369.777,425.315287,466.701,320.309031,363.446,92.854638,66.866,65.657932,257.731,65.846147
2012-07-21,2368.441467,384.342026,1984.099442,299.528,76.524612,274.644,116.829987,27.339,16.124515,1333.574,971.944738,522.859,222.417421,368.562,423.917801,464.631,318.888336,357.156,91.247644,66.658,65.45369,254.782,65.092724
2012-07-22,2369.476635,384.984189,1984.492446,296.833,75.836082,273.947,116.533492,27.382,16.149876,1341.037,977.383974,522.945,222.454005,367.031,422.156854,466.468,320.149117,350.536,89.556339,66.028,64.835072,252.156,64.421824
2012-07-23,2370.946143,390.431049,1980.515093,293.437,74.968459,269.288,114.551614,28.404,16.752651,1350.184,984.050554,517.886,220.301972,363.823,418.467032,474.327,325.542953,343.78,87.83029,66.082,64.888097,248.91,63.592522
2012-07-24,2376.867429,408.016004,1968.851425,288.149,73.617459,260.204,110.687399,27.99,16.508474,1356.404,988.583858,509.394,216.689585,360.108,414.194061,497.551,341.482188,336.659,86.010988,67.758,66.533816,244.867,62.559601
2012-07-25,2371.500271,420.779624,1950.720647,281.807,71.99718,247.054,105.09356,27.467,16.200009,1358.399,990.037868,497.669,211.701923,356.521,410.068315,514.125,352.857355,329.302,84.131392,69.172,67.922269,240.682,61.4904
2012-07-26,2362.630747,431.674698,1930.956049,275.668,70.428763,233.225,99.210883,27.611,16.28494,1357.495,989.379008,486.647,207.013307,352.588,405.544602,521.451,357.885379,322.682,82.440088,75.147,73.789319,237.41,60.654456
2012-07-27,2340.635301,434.841029,1905.794273,269.111,68.753555,221.651,94.287454,27.011,15.931061,1351.401,984.937537,471.555,200.593367,348.629,400.990984,519.167,356.31781,315.738,80.666007,79.968,78.523218,233.417,59.634309
2012-07-28,2315.94243,431.502034,1884.440396,262.76,67.130976,213.082,90.642313,26.212,15.459811,1348.316,982.689105,455.758,193.873528,345.229,397.080324,511.452,351.022805,309.041,78.955031,81.96,80.479229,229.405,58.609307
2012-07-29,2293.328318,425.826096,1867.502221,256.329,65.487958,209.981,89.323188,25.136,14.825188,1349.008,983.193454,439.215,186.836351,341.65,392.96378,502.056,344.574086,302.786,77.356978,82.747,81.25201,225.123,57.515325
2012-07-30,2273.730492,422.835514,1850.894978,248.896,63.588946,207.899,88.437532,21.392,12.61698,1353.327,986.341257,421.287,179.210013,337.864,388.609146,497.474,341.429341,296.59,75.774,82.904,81.406173,220.433,56.317105
2012-07-31,2275.476503,432.507236,1842.969267,240.417,61.422697,207.508,88.271206,19.995,11.793031,1357.644,989.487604,405.555,172.517825,337.696,388.415913,509.543,349.712609,293.386,74.955429,84.318,82.794627,219.605,56.105564
2012-08-01,2271.525511,434.808404,1836.717107,231.781,59.216337,206.358,87.782011,23.524,13.874432,1359.918,991.144956,394.42,167.781141,336.949,387.556718,512.594,351.80659,289.663,74.004262,84.529,83.001815,216.676,55.357251
2012-08-02,2264.458492,434.10897,1830.349522,220.788,56.407801,206.637,87.900694,25.876,15.261639,1364.588,994.548578,383.641,163.195894,334.802,385.087252,510.303,350.234217,286.112,73.097038,85.418,83.874753,214.693,54.850626
2012-08-03,2248.609905,435.065643,1813.544262,207.845,53.101072,201.603,85.759295,28.316,16.700748,1361.095,992.002786,370.224,157.488477,332.543,382.488963,508.319,348.872546,281.153,71.830093,87.779,86.193097,212.04,54.172827
2012-08-04,2233.587216,435.541735,1798.045481,198.6,50.739122,197.423,83.981178,31.399,18.519099,1356.66,988.770438,357.526,152.086913,330.299,379.907928,505.114,346.672871,276.211,70.567491,90.504,88.868864,209.302,53.473312
2012-08-05,2218.29607,432.154023,1786.142047,191.423,48.905514,192.38,81.835951,33.952,20.024856,1358.51,990.118768,346.704,147.483374,326.147,375.132323,498.082,341.846627,274.049,70.015135,91.969,90.307396,205.986,52.626127
2012-08-06,2200.787791,427.42867,1773.359122,182.804,46.703497,187.251,79.654141,34.643,20.432407,1357.721,989.543723,337.396,143.523872,322.875,371.368888,490.144,336.398571,275.033,70.266531,92.705,91.030099,203.011,51.866062
2012-08-07,2172.259783,420.346189,1751.913594,171.108,43.715356,182.731,77.731392,32.954,19.436236,1349.505,983.555681,326.551,138.91055,319.406,367.378865,479.527,329.111848,274.185,70.049881,92.913,91.234341,200.152,51.135634
2012-08-08,2147.035437,415.466565,1731.568872,159.56,40.765027,180.493,76.779376,32.583,19.217421,1340.449,976.955423,315.181,134.0739,316.618,364.172124,472.267,324.129121,271.752,69.428288,93.018,91.337444,196.401,50.177313
2012-08-09,2124.12958,414.267577,1709.862003,148.709,37.99277,178.307,75.84948,32.247,19.019248,1327.151,967.263482,304.814,129.663913,314.45,361.678503,470.593,322.980211,268.796,68.673077,92.967,91.287365,194.617,49.72153
2012-08-10,2093.716333,408.921357,1684.794976,139.635,35.674508,176.261,74.979138,31.871,18.797484,1312.446,956.546081,293.068,124.667317,310.782,357.459592,463.028,317.788155,265.114,67.732385,92.81,91.133202,191.552,48.938471
2012-08-11,2065.586713,403.423128,1662.163585,136.096,34.77035,173.97,74.004576,32.068,18.913674,1297.992,946.011615,282.396,120.127587,307.25,353.397107,455.469,312.600217,261.08,66.701763,92.494,90.822911,188.806,48.236912
2012-08-12,2056.735187,411.906438,1644.82875,135.318,34.571584,174.928,74.412097,34.062,20.089734,1288.277,938.931061,269.0,114.429103,303.845,349.480696,467.23,320.672097,256.927,65.640738,92.913,91.234341,185.036,47.273737
2012-08-13,2064.047977,435.372637,1628.675341,133.374,34.074923,174.223,74.112199,34.884,20.574548,1277.589,931.141358,258.483,109.955308,301.892,347.234367,499.77,343.005145,254.613,65.049548,94.067,92.367492,182.137,46.533089
2012-08-14,2048.163797,445.273765,1602.890032,127.608,32.601802,174.057,74.041585,33.445,19.725828,1257.095,916.204778,250.631,106.615169,298.545,343.384668,513.82,352.648025,251.238,64.187289,94.33,92.62574,180.555,46.128914
2012-08-15,2023.38286,444.84906,1578.5338,121.521,31.046671,174.624,74.282779,27.787,16.388745,1242.559,905.610548,241.479,102.722027,295.148,339.477459,512.978,352.070139,247.763,63.299482,94.486,92.778921,178.9,45.706088
2012-08-16,2005.104103,446.997001,1558.107102,115.425,29.489241,172.908,73.552815,24.59,14.503157,1234.102,899.446858,232.197,98.773585,291.18,334.913489,515.883,354.063916,244.17,62.381528,94.643,92.933085,176.318,45.046428
2012-08-17,1987.744062,447.832663,1539.911399,109.288,27.921335,170.862,72.682474,22.977,13.551812,1228.337,895.245171,221.987,94.430384,287.074,330.190792,516.803,354.695336,240.465,61.43496,94.851,93.137327,174.001,44.454471
2012-08-18,1970.611754,447.939516,1522.672238,105.971,27.073895,170.496,72.526782,21.535,12.701321,1221.085,889.959717,212.308,90.313063,283.175,325.706186,516.88,354.748183,237.014,60.553285,94.906,93.191333,171.588,43.837989
2012-08-19,1950.706546,446.263401,1504.443145,105.178,26.871296,170.374,72.474885,20.861,12.303797,1210.032,881.903992,203.639,86.625383,279.566,321.555136,515.116,353.537504,232.744,59.462368,94.432,92.725897,169.272,43.246288
2012-08-20,1937.103072,449.782323,1487.320748,102.477,26.181234,168.318,71.600289,22.409,13.216806,1200.262,874.783353,195.873,83.321828,275.333,316.686365,520.691,357.363771,229.852,58.723508,94.119,92.418552,167.554,42.807366
2012-08-21,1913.081619,450.474293,1462.607327,95.979,24.521099,164.739,70.077829,22.356,13.185546,1184.296,863.146901,187.381,79.709441,271.261,312.002775,522.602,358.67534,226.706,57.919756,93.488,91.798952,164.566,42.04398
2012-08-22,1889.087117,449.178317,1439.908799,90.624,23.152982,161.273,68.603438,22.068,13.015684,1170.492,853.086173,180.78,76.901462,266.583,306.622167,521.761,358.09814,222.978,56.967311,92.756,91.080177,162.67,41.559582
2012-08-23,1859.738114,445.624461,1414.113653,86.245,22.034218,157.232,66.884449,21.684,12.789202,1151.81,839.470227,174.641,74.290011,262.048,301.406037,517.407,355.109877,219.721,56.1352,92.18,90.514584,160.888,41.10431
2012-08-24,1832.963611,443.276325,1389.687287,81.997,20.948922,153.0,65.084211,21.269,12.544435,1134.414,826.791552,169.361,72.043968,257.669,296.369338,514.96,353.430437,216.959,55.429553,91.499,89.845888,158.426,40.475308
2012-08-25,1819.395158,440.729496,1378.665662,79.48,20.305868,151.876,64.606076,21.487,12.673011,1126.702,821.170839,168.963,71.874664,254.689,292.94176,512.75,351.913657,214.567,54.818435,90.45,88.81584,157.642,40.275009
2012-08-26,1842.817009,438.384342,1404.432667,80.167,20.481386,169.921,72.282184,22.31,13.158416,1124.101,819.27516,208.677,88.768483,253.224,291.256725,510.459,350.341284,225.028,57.491054,89.663,88.043059,163.295,41.71926
2012-08-27,1859.401508,437.559341,1421.842167,79.927,20.42007,184.317,78.406056,23.49,13.854379,1116.903,814.029063,237.429,100.99921,253.775,291.890482,510.154,350.131954,233.268,59.596242,89.036,87.427387,166.925,42.646667
2012-08-28,1857.992407,436.466389,1421.526017,77.295,19.747636,186.215,79.21344,26.315,15.520561,1107.105,806.888016,248.692,105.790344,253.551,291.632839,509.161,349.450432,235.005,60.040017,88.617,87.015957,167.107,42.693165
2012-08-29,1841.674106,432.701203,1408.972903,74.097,18.930598,180.075,76.601564,29.394,17.336552,1094.637,797.801001,250.169,106.41864,251.653,289.449771,504.728,346.407949,234.599,59.936291,87.881,86.293254,166.345,42.498486
2012-08-30,1818.672452,427.476852,1391.1956,70.718,18.067318,173.788,73.927156,32.186,18.983271,1077.587,785.3745,248.321,105.632525,249.77,287.283955,498.013,341.79927,233.168,59.570693,87.254,85.677582,165.788,42.356181
2012-08-31,1795.824474,423.493345,1372.33113,67.485,17.241338,165.009,70.192683,34.732,20.484899,1059.54,772.22136,246.603,104.90171,248.649,285.994588,492.661,338.126053,231.589,59.167284,86.938,85.367291,164.892,42.127268
