Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
1980-02-09,23:59:59,583.037,144.219,,320
1980-03-29,23:59:59,582.690,126.035,,320
1981-02-16,23:59:59,581.761,77.348,,320
1981-08-06,23:59:59,582.931,138.667,,320
1983-03-23,23:59:59,579.292,0.000,,320
1984-05-24,23:59:59,581.485,62.884,,320
1984-07-02,23:59:59,581.445,60.788,,320
1985-08-16,23:59:59,582.725,127.868,,320
1986-02-02,23:59:59,581.088,42.079,,320
1986-03-10,23:59:59,581.217,48.838,,320
1986-04-02,23:59:59,581.476,62.413,,320
1986-05-11,23:59:59,581.275,51.880,,320
1986-06-16,23:59:59,581.275,51.880,,320
1987-09-24,23:59:59,581.620,69.959,,320
1988-03-04,23:59:59,581.804,79.603,,320
1990-07-05,23:59:59,581.328,54.657,,320
1990-11-21,23:59:59,582.725,127.868,,320
1991-01-04,23:59:59,581.674,72.790,,320
1991-05-09,23:59:59,582.838,133.792,,320
1992-05-12,23:59:59,581.619,69.908,,320
1993-09-15,23:59:59,582.849,134.367,,320
1994-01-08,23:59:59,580.932,33.904,,320
1994-01-19,23:59:59,580.814,27.721,,320
1994-01-22,23:59:59,580.795,26.723,,320
1995-04-24,23:59:59,581.927,86.048,,320
1995-10-16,23:59:59,581.862,82.642,,320
1996-11-09,23:59:59,582.315,106.382,,320
1997-05-08,23:59:59,582.371,109.316,,320
1998-02-21,23:59:59,581.068,41.030,,320
1998-06-04,23:59:59,580.632,18.182,,320
1999-09-04,23:59:59,582.450,113.458,,320
2000-03-14,23:59:59,581.488,63.040,,320
2000-07-05,23:59:59,582.059,92.967,,320
2000-09-16,23:59:59,582.012,90.504,,320
2001-02-20,23:59:59,582.571,119.798,,320
2001-05-14,23:59:59,581.371,56.909,,320
2001-09-19,23:59:59,583.059,145.374,,320
2001-11-24,23:59:59,582.929,138.561,,320
2002-07-30,23:59:59,582.901,137.093,,320
2002-12-09,23:59:59,582.681,125.565,,320
2003-01-11,23:59:59,582.626,122.680,,320
2003-07-20,23:59:59,581.115,43.493,,320
2005-05-05,23:59:59,580.776,25.728,,320
2005-12-08,23:59:59,583.373,161.828,,320
2006-08-17,23:59:59,582.920,138.088,,320
2007-04-10,23:59:59,581.079,41.606,,320
2007-04-25,23:59:59,580.763,25.047,,320
2008-03-30,23:59:59,581.013,38.148,,320
2008-08-02,23:59:59,582.661,124.516,,320
2009-05-19,23:59:59,580.577,15.300,,320
2010-07-29,23:59:59,582.662,124.567,,320
2010-08-24,23:59:59,583.003,142.438,,320
2011-09-02,23:59:59,581.846,81.804,,320
2011-10-18,23:59:59,581.923,85.837,,320
2011-11-25,23:59:59,582.090,94.592,,320
2011-12-20,23:59:59,582.110,95.638,,320
2012-08-31,23:59:59,581.944,86.938,,320
2013-12-22,23:59:59,582.485,115.291,,320
2014-05-18,23:59:59,581.153,45.486,,320
2014-11-30,23:59:59,581.509,64.141,,320
2015-08-05,23:59:59,580.821,28.085,,320
2015-11-16,23:59:59,582.341,107.745,,320
2016-07-31,23:59:59,581.620,69.959,,320
2017-11-30,23:59:59,581.734,75.934,,320
2018-07-07,23:59:59,582.254,103.187,,320
2019-02-05,23:59:59,581.094,42.393,,320
2019-02-06,23:59:59,581.074,41.344,,320
2019-11-15,23:59:59,582.035,91.707,,320
2020-04-20,23:59:59,580.989,36.891,,320
2020-06-08,23:59:59,581.021,38.567,,320
2020-06-23,23:59:59,581.189,47.373,,320
2020-08-31,23:59:59,580.963,35.529,,320
2020-12-15,23:59:59,581.732,75.829,,320
2021-03-27,23:59:59,580.693,21.378,,320
2021-10-13,23:59:59,582.845,134.156,,320
2021-10-14,23:59:59,582.839,133.843,,320
2022-06-02,23:59:59,582.587,120.636,,320
2022-06-07,23:59:59,582.677,125.354,,320
2022-09-24,23:59:59,583.105,147.783,,320
2022-10-30,23:59:59,582.815,132.586,,320
2023-02-27,23:59:59,584.029,196.227,,320
2024-07-29,23:59:59,582.452,113.573,,320
2024-09-16,23:59:59,582.411,111.436,,320
1980-07-06,23:59:59,583.576,172.467,,320
1980-11-09,23:59:59,581.992,89.455,,320
1981-08-09,23:59:59,583.292,157.583,,320
1982-04-08,23:59:59,580.708,22.165,,320
1982-05-10,23:59:59,581.977,88.668,,320
1984-01-19,23:59:59,581.996,89.663,,320
1984-03-11,23:59:59,582.090,94.592,,320
1984-06-26,23:59:59,581.604,69.121,,320
1985-05-06,23:59:59,582.645,123.678,,320
1986-02-16,23:59:59,580.987,36.786,,320
1986-12-03,23:59:59,581.624,70.170,,320
1986-12-27,23:59:59,581.713,74.834,,320
1987-07-14,23:59:59,580.927,33.641,,320
1988-09-14,23:59:59,581.949,87.200,,320
1990-01-10,23:59:59,582.621,122.417,,320
1990-04-06,23:59:59,581.780,78.346,,320
1990-09-17,23:59:59,581.817,80.284,,320
1991-12-22,23:59:59,581.932,86.311,,320
1992-02-04,23:59:59,581.772,77.924,,320
1992-04-06,23:59:59,581.731,75.777,,320
1994-04-17,23:59:59,580.888,31.597,,320
1994-05-24,23:59:59,581.107,43.074,,320
1994-10-09,23:59:59,581.386,57.695,,320
1995-02-10,23:59:59,582.000,89.874,,320
1995-07-03,23:59:59,582.379,109.738,,320
1996-05-13,23:59:59,582.687,125.878,,320
1996-07-26,23:59:59,582.383,109.946,,320
1997-03-29,23:59:59,582.540,118.173,,320
1997-07-09,23:59:59,583.682,178.023,,320
1997-08-04,23:59:59,582.691,126.086,,320
