Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2001-04-14,23:59:59,341.616,498.642,,320
2001-06-18,23:59:59,340.949,404.850,,320
2001-09-24,23:59:59,339.784,242.966,,320
2001-10-18,23:59:59,340.457,336.220,,320
2002-01-04,23:59:59,344.973,983.597,,320
2005-06-08,23:59:59,341.792,523.584,,320
2005-06-19,23:59:59,340.932,402.414,,320
2005-07-17,23:59:59,339.050,142.243,,320
2006-06-13,23:59:59,342.951,689.007,,320
2006-08-12,23:59:59,339.030,139.481,,320
2007-01-11,23:59:59,345.112,1004.207,,320
2007-02-07,23:59:59,345.160,1011.272,,320
2007-02-23,23:59:59,345.171,1012.956,,320
2007-03-29,23:59:59,344.547,920.945,,320
2008-04-28,23:59:59,341.631,500.816,,320
2008-05-22,23:59:59,340.772,380.089,,320
2008-11-20,23:59:59,341.975,549.581,,320
2009-05-08,23:59:59,345.778,1103.091,,320
2009-08-15,23:59:59,341.333,458.771,,320
2009-10-24,23:59:59,342.421,613.065,,320
2011-08-19,23:59:59,340.511,343.704,,320
2012-11-15,23:59:59,342.706,653.768,,320
2015-03-17,23:59:59,341.495,481.609,,320
2015-10-27,23:59:59,339.954,266.500,,320
2015-11-08,23:59:59,340.229,304.521,,320
2016-07-21,23:59:59,340.444,334.369,,320
2016-12-29,23:59:59,342.239,587.084,,320
2017-04-21,23:59:59,340.617,358.463,,320
2017-07-02,23:59:59,338.819,110.790,,320
2018-08-12,23:59:59,339.877,255.807,,320
2018-12-29,23:59:59,342.450,617.154,,320
2021-04-13,23:59:59,342.356,603.746,,320
2023-07-23,23:59:59,341.425,471.749,,320
2023-12-10,23:59:59,342.138,572.662,,320
2024-01-13,23:59:59,342.043,559.270,,320
2024-09-17,23:59:59,341.056,419.799,,320
1980-08-07,23:59:59,344.373,1917.130,,320
1980-12-03,23:59:59,343.671,1814.466,,320
1981-10-01,23:59:59,340.062,1301.435,,320
1983-02-02,23:59:59,344.788,1978.130,,320
1983-10-17,23:59:59,345.695,2112.865,,320
1985-05-27,23:59:59,345.902,1121.601,,320
1985-07-12,23:59:59,345.155,1010.531,,320
1985-10-04,23:59:59,344.324,888.280,,320
1986-12-17,23:59:59,343.117,712.857,,320
1987-07-06,23:59:59,345.799,1106.254,,320
1987-10-27,23:59:59,343.771,807.581,,320
1989-03-05,23:59:59,345.628,1080.698,,320
1989-09-23,23:59:59,339.268,172.111,,320
1990-08-22,23:59:59,344.019,843.699,,320
1990-08-28,23:59:59,343.556,776.319,,320
1991-12-25,23:59:59,344.455,907.458,,320
1992-08-20,23:59:59,342.427,613.850,,320
1993-04-06,23:59:59,344.915,975.094,,320
1993-05-03,23:59:59,344.815,960.406,,320
1993-06-10,23:59:59,345.812,1108.239,,320
1993-11-17,23:59:59,341.583,493.998,,320
1994-06-18,23:59:59,344.550,921.416,,320
1995-09-03,23:59:59,342.639,644.248,,320
1996-07-22,23:59:59,342.178,578.369,,320
1997-01-18,23:59:59,344.299,884.657,,320
1997-03-23,23:59:59,343.986,838.822,,320
1998-02-05,23:59:59,345.281,1029.280,,320
1999-01-22,23:59:59,344.891,971.552,,320
1999-07-21,23:59:59,342.259,589.876,,320
1999-11-05,23:59:59,342.386,608.058,,320
2000-11-25,23:59:59,342.756,661.015,,320
2000-11-30,23:59:59,342.840,673.074,,320
2001-04-07,23:59:59,341.741,516.312,,320
2001-04-27,23:59:59,341.090,424.590,,320
2003-06-27,23:59:59,340.579,353.209,,320
2004-12-12,23:59:59,341.137,431.212,,320
2005-02-28,23:59:59,343.381,751.071,,320
2006-08-02,23:59:59,339.676,228.087,,320
2008-01-14,23:59:59,342.588,636.955,,320
2008-02-25,23:59:59,342.897,681.202,,320
2008-07-09,23:59:59,338.178,23.946,,320
2008-09-07,23:59:59,338.908,122.914,,320
2009-03-01,23:59:59,345.628,1080.771,,320
2012-08-05,23:59:59,339.409,191.423,,320
2013-05-20,23:59:59,341.972,549.100,,320
2013-07-24,23:59:59,342.679,649.932,,320
2014-04-11,23:59:59,342.197,581.137,,320
2014-08-17,23:59:59,342.263,590.454,,320
2015-05-15,23:59:59,341.606,497.271,,320
2015-10-08,23:59:59,339.068,144.717,,320
2015-12-21,23:59:59,341.787,522.849,,320
2016-05-24,23:59:59,341.276,450.706,,320
2016-08-11,23:59:59,340.142,292.427,,320
2017-06-26,23:59:59,338.892,120.794,,320
2017-08-22,23:59:59,339.082,146.713,,320
2018-06-17,23:59:59,340.632,360.527,,320
2018-12-08,23:59:59,341.870,534.586,,320
2018-12-17,23:59:59,342.100,567.353,,320
2019-06-19,23:59:59,343.428,757.768,,320
2020-07-18,23:59:59,340.258,308.560,,320
2021-03-30,23:59:59,342.592,637.461,,320
2021-05-14,23:59:59,342.709,654.306,,320
2021-10-21,23:59:59,344.859,966.909,,320
2022-06-13,23:59:59,341.804,525.244,,320
1981-01-09,23:59:59,344.868,1990.077,,320
1981-01-20,23:59:59,344.955,2002.943,,320
1981-02-04,23:59:59,345.054,2017.487,,320
1982-03-13,23:59:59,346.288,2201.777,,320
1982-04-02,23:59:59,346.017,2161.098,,320
1982-08-12,23:59:59,339.456,1217.593,,320
1983-05-22,23:59:59,345.944,2150.138,,320
1983-07-17,23:59:59,345.703,2114.096,,320
1984-05-21,23:59:59,345.644,2105.334,,320
1985-04-02,23:59:59,345.661,1085.668,,320
1985-08-26,23:59:59,345.091,1001.093,,320
1986-02-19,23:59:59,345.234,1022.263,,320
1987-12-15,23:59:59,345.028,991.821,,320
1988-05-01,23:59:59,345.800,1106.354,,320
1988-07-14,23:59:59,344.543,920.323,,320
1988-08-07,23:59:59,344.645,935.359,,320
1989-10-01,23:59:59,338.548,74.031,,320
1989-11-23,23:59:59,338.869,117.594,,320
1989-12-26,23:59:59,339.689,229.810,,320
1990-05-20,23:59:59,344.818,960.793,,320
1990-07-13,23:59:59,345.618,1079.294,,320
1990-07-16,23:59:59,345.652,1084.346,,320
1992-03-24,23:59:59,344.944,979.363,,320
1992-07-14,23:59:59,341.358,462.230,,320
1993-01-05,23:59:59,344.396,898.860,,320
1993-06-26,23:59:59,345.923,1124.692,,320
1993-07-20,23:59:59,344.462,908.411,,320
1994-05-20,23:59:59,344.284,882.397,,320
1996-12-13,23:59:59,343.231,729.399,,320
1997-08-28,23:59:59,339.688,229.705,,320
1997-11-05,23:59:59,341.692,509.385,,320
1997-12-20,23:59:59,344.290,883.295,,320
1998-10-06,23:59:59,343.943,832.610,,320
1999-05-17,23:59:59,344.115,857.641,,320
1999-06-03,23:59:59,344.577,925.306,,320
2000-01-25,23:59:59,344.263,879.254,,320
2000-03-29,23:59:59,344.881,970.031,,320
2000-05-18,23:59:59,345.322,1035.320,,320
2001-02-19,23:59:59,343.747,804.148,,320
2002-09-01,23:59:59,340.417,330.561,,320
2002-09-03,23:59:59,340.389,326.747,,320
2003-01-17,23:59:59,344.485,911.809,,320
2003-02-03,23:59:59,343.424,757.318,,320
2004-02-18,23:59:59,345.482,1059.050,,320
2005-12-26,23:59:59,342.354,603.437,,320
2006-09-06,23:59:59,339.095,148.359,,320
