Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2015-10-10,23:59:59,356.936,663.813,,320
2017-10-16,23:59:59,357.085,754.962,,320
2018-08-10,23:59:59,356.831,599.821,,320
2018-10-24,23:59:59,356.554,430.793,,320
2018-12-11,23:59:59,356.498,396.265,,320
2019-08-29,23:59:59,356.776,565.948,,320
2020-12-23,23:59:59,356.919,653.753,,320
2021-01-18,23:59:59,356.954,674.874,,320
2021-10-31,23:59:59,357.056,737.321,,320
2021-11-20,23:59:59,357.045,730.620,,320
2021-12-12,23:59:59,356.990,696.677,,320
2022-12-31,23:59:59,357.105,766.896,,320
2023-09-16,23:59:59,356.441,361.303,,320
2023-10-16,23:59:59,356.777,566.857,,320
2024-02-17,23:59:59,357.000,703.154,,320
2024-10-10,23:59:59,356.860,617.211,,320
2024-11-17,23:59:59,357.056,737.269,,320
2024-12-16,23:59:59,357.018,713.778,,320
1981-07-21,23:59:59,356.643,484.738,,320
1982-01-13,23:59:59,356.883,631.491,,320
1983-01-27,23:59:59,356.169,195.258,,320
1983-02-26,23:59:59,356.045,119.419,,320
1984-01-31,23:59:59,356.837,603.403,,320
1984-03-14,23:59:59,357.051,733.934,,320
1984-06-10,23:59:59,356.738,542.689,,320
1986-01-21,23:59:59,357.095,760.817,,320
1988-04-24,23:59:59,356.301,275.985,,320
1988-06-05,23:59:59,356.375,321.053,,320
1988-09-02,23:59:59,357.094,760.279,,320
1989-06-12,23:59:59,356.150,183.723,,320
1989-07-27,23:59:59,356.442,362.363,,320
1989-08-21,23:59:59,356.210,220.466,,320
1990-01-27,23:59:59,356.819,592.108,,320
1990-02-22,23:59:59,356.528,414.610,,320
1990-11-03,23:59:59,356.590,452.642,,320
1992-10-10,23:59:59,356.655,492.050,,320
1993-01-18,23:59:59,356.662,496.330,,320
1993-03-09,23:59:59,356.571,441.107,,320
1993-08-06,23:59:59,356.396,334.112,,320
1994-08-07,23:59:59,357.172,808.095,,320
1995-01-07,23:59:59,356.956,676.348,,320
1995-12-15,23:59:59,356.867,621.658,,320
1996-04-28,23:59:59,356.992,698.345,,320
1996-07-30,23:59:59,357.096,761.654,,320
1996-08-26,23:59:59,357.085,754.704,,320
1998-09-02,23:59:59,357.088,756.771,,320
1999-07-04,23:59:59,356.167,194.111,,320
2001-02-17,23:59:59,356.579,446.004,,320
2001-04-11,23:59:59,356.216,224.053,,320
2002-06-04,23:59:59,356.683,509.541,,320
2002-09-28,23:59:59,356.526,413.391,,320
2003-02-24,23:59:59,356.496,395.283,,320
2004-12-21,23:59:59,356.967,682.913,,320
2005-07-10,23:59:59,356.423,350.605,,320
2005-10-04,23:59:59,356.959,678.105,,320
2006-01-21,23:59:59,356.994,699.562,,320
2006-02-06,23:59:59,357.124,778.459,,320
2006-05-08,23:59:59,357.023,716.749,,320
2007-06-03,23:59:59,356.518,408.730,,320
2007-06-06,23:59:59,356.501,397.880,,320
2009-01-11,23:59:59,357.053,735.612,,320
2009-04-02,23:59:59,356.501,398.190,,320
2009-08-05,23:59:59,356.388,329.141,,320
2010-06-02,23:59:59,356.131,171.890,,320
2010-12-31,23:59:59,357.138,787.167,,320
2011-04-14,23:59:59,356.803,582.403,,320
2011-05-20,23:59:59,356.785,571.406,,320
2011-08-06,23:59:59,356.749,549.637,,320
2011-08-10,23:59:59,356.726,535.890,,320
2011-12-12,23:59:59,356.782,569.728,,320
2012-02-29,23:59:59,356.718,530.774,,320
2012-09-16,23:59:59,356.755,553.303,,320
2013-03-06,23:59:59,356.234,235.126,,320
2015-04-15,23:59:59,356.352,307.112,,320
2016-04-01,23:59:59,356.511,404.194,,320
2016-12-27,23:59:59,357.096,761.698,,320
2017-05-06,23:59:59,357.025,718.183,,320
2017-06-01,23:59:59,356.954,675.101,,320
2017-07-02,23:59:59,356.681,507.806,,320
2017-10-31,23:59:59,357.034,723.849,,320
2017-11-09,23:59:59,357.042,728.489,,320
2019-04-26,23:59:59,356.215,223.496,,320
2019-09-26,23:59:59,356.767,560.440,,320
2019-10-26,23:59:59,357.058,738.479,,320
2020-04-04,23:59:59,356.264,253.486,,320
2020-04-19,23:59:59,356.195,211.278,,320
2020-06-19,23:59:59,356.146,181.360,,320
2021-05-07,23:59:59,356.007,96.157,,320
2021-12-21,23:59:59,357.094,760.484,,320
2022-11-03,23:59:59,357.068,744.824,,320
2023-04-29,23:59:59,356.926,657.662,,320
2024-06-04,23:59:59,356.261,251.437,,320
2024-08-19,23:59:59,356.113,161.005,,320
1980-01-17,23:59:59,357.053,735.591,,320
1980-03-30,23:59:59,356.740,544.008,,320
1980-05-29,23:59:59,356.993,698.687,,320
1980-07-10,23:59:59,356.976,688.220,,320
1980-07-30,23:59:59,356.869,622.961,,320
1981-03-02,23:59:59,356.712,526.786,,320
1982-02-25,23:59:59,356.512,404.946,,320
