Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2001-01-14,23:59:59,277.624,429.372,,320
2001-11-21,23:59:59,277.774,458.344,,320
2002-02-24,23:59:59,276.677,246.620,,320
2002-10-07,23:59:59,277.799,463.186,,320
2003-03-22,23:59:59,276.835,277.177,,320
2004-08-07,23:59:59,276.697,250.460,,320
2004-08-27,23:59:59,276.949,299.081,,320
2004-12-11,23:59:59,277.331,372.805,,320
2005-03-25,23:59:59,277.271,361.208,,320
2005-04-16,23:59:59,276.859,281.765,,320
2005-05-13,23:59:59,277.001,309.253,,320
2005-06-28,23:59:59,276.799,270.227,,320
2006-09-19,23:59:59,276.905,290.741,,320
2007-08-31,23:59:59,276.774,265.379,,320
2007-09-29,23:59:59,276.852,280.493,,320
2008-05-01,23:59:59,276.856,281.188,,320
2008-09-27,23:59:59,277.846,472.280,,320
2009-02-08,23:59:59,277.033,315.314,,320
2009-02-14,23:59:59,276.911,291.749,,320
2009-05-04,23:59:59,278.054,512.343,,320
2010-02-27,23:59:59,276.671,245.442,,320
2010-03-12,23:59:59,276.611,233.963,,320
2010-11-19,23:59:59,277.343,375.120,,320
2013-03-05,23:59:59,276.588,229.404,,320
2013-09-12,23:59:59,277.518,408.934,,320
2013-12-13,23:59:59,277.363,379.137,,320
2014-04-17,23:59:59,276.526,217.536,,320
2016-05-31,23:59:59,277.625,429.531,,320
2016-07-08,23:59:59,277.161,340.152,,320
2017-08-11,23:59:59,276.799,270.227,,320
2017-08-24,23:59:59,277.251,357.403,,320
2018-03-17,23:59:59,277.157,339.245,,320
2019-01-17,23:59:59,277.357,377.882,,320
2019-06-19,23:59:59,277.329,372.576,,320
2019-10-07,23:59:59,276.737,258.335,,320
2020-01-30,23:59:59,277.103,328.920,,320
2021-01-20,23:59:59,277.251,357.539,,320
2021-03-11,23:59:59,277.056,319.767,,320
2021-04-20,23:59:59,277.252,357.674,,320
2021-07-14,23:59:59,277.499,405.306,,320
2021-08-24,23:59:59,277.503,406.101,,320
2021-09-02,23:59:59,277.566,418.199,,320
2022-02-02,23:59:59,276.767,263.936,,320
2022-11-02,23:59:59,277.795,462.514,,320
2023-03-15,23:59:59,277.096,327.453,,320
2023-07-21,23:59:59,276.642,239.847,,320
2023-09-19,23:59:59,277.473,400.364,,320
2024-09-29,23:59:59,278.014,504.798,,320
1980-08-16,23:59:59,277.350,376.551,,320
1981-05-14,23:59:59,277.509,407.179,,320
1981-10-26,23:59:59,278.012,504.332,,320
1982-05-24,23:59:59,278.467,592.056,,320
1982-07-31,23:59:59,276.388,190.843,,320
1983-04-23,23:59:59,277.544,414.052,,320
1984-03-06,23:59:59,278.395,578.256,,320
1985-07-11,23:59:59,277.115,331.234,,320
1986-04-20,23:59:59,277.152,338.414,,320
1987-01-02,23:59:59,277.722,448.290,,320
1987-03-31,23:59:59,278.281,556.175,,320
1987-05-08,23:59:59,277.196,346.748,,320
1987-06-10,23:59:59,277.943,490.962,,320
1987-12-22,23:59:59,277.120,332.236,,320
1988-02-07,23:59:59,276.958,300.872,,320
1988-05-25,23:59:59,276.759,262.470,,320
1989-02-16,23:59:59,277.059,320.444,,320
1989-03-08,23:59:59,277.000,308.923,,320
1989-10-28,23:59:59,276.885,286.730,,320
1989-12-30,23:59:59,278.387,576.654,,320
1990-01-27,23:59:59,277.368,379.967,,320
1990-04-27,23:59:59,277.215,350.553,,320
1990-06-02,23:59:59,277.621,428.812,,320
1991-06-01,23:59:59,276.579,227.672,,320
1991-08-23,23:59:59,277.988,499.762,,320
1991-12-21,23:59:59,277.125,333.166,,320
1992-04-01,23:59:59,277.035,315.714,,320
1992-07-27,23:59:59,276.747,260.096,,320
1993-09-21,23:59:59,276.683,247.875,,320
1994-05-07,23:59:59,277.027,314.136,,320
1994-09-21,23:59:59,277.322,371.068,,320
1995-05-20,23:59:59,277.393,384.791,,320
1996-01-06,23:59:59,278.629,623.438,,320
1996-02-23,23:59:59,277.490,403.609,,320
1997-03-13,23:59:59,276.794,269.226,,320
1997-04-12,23:59:59,277.750,453.791,,320
1997-06-29,23:59:59,276.739,258.606,,320
1997-07-31,23:59:59,276.531,218.578,,320
1998-04-05,23:59:59,278.358,571.130,,320
1999-07-23,23:59:59,276.901,289.987,,320
2000-05-07,23:59:59,277.039,316.545,,320
2000-08-06,23:59:59,277.418,389.633,,320
2001-07-01,23:59:59,277.406,387.453,,320
2002-09-02,23:59:59,277.070,322.470,,320
2002-10-24,23:59:59,277.272,361.532,,320
2004-07-27,23:59:59,276.870,283.874,,320
2004-08-13,23:59:59,276.873,284.569,,320
2005-07-14,23:59:59,276.776,265.845,,320
2005-11-21,23:59:59,277.073,323.148,,320
2006-01-16,23:59:59,277.516,408.645,,320
2006-03-29,23:59:59,276.651,241.720,,320
2006-08-02,23:59:59,276.690,249.247,,320
2007-03-03,23:59:59,276.721,255.249,,320
2007-08-08,23:59:59,276.649,241.237,,320
2008-03-08,23:59:59,277.474,400.499,,320
2008-05-16,23:59:59,276.813,272.907,,320
2008-12-25,23:59:59,277.930,488.530,,320
2009-07-04,23:59:59,276.673,245.925,,320
2010-04-14,23:59:59,277.507,406.772,,320
2010-07-22,23:59:59,276.396,192.351,,320
2011-05-16,23:59:59,277.159,339.610,,320
2011-06-19,23:59:59,277.026,313.924,,320
2012-03-05,23:59:59,276.677,246.679,,320
2012-03-30,23:59:59,276.953,300.006,,320
2012-07-27,23:59:59,277.035,315.738,,320
2012-11-29,23:59:59,277.279,362.751,,320
2014-06-18,23:59:59,277.413,388.673,,320
2014-07-24,23:59:59,277.298,366.497,,320
2015-08-30,23:59:59,277.164,340.558,,320
2016-03-20,23:59:59,277.764,456.395,,320
2016-06-21,23:59:59,277.459,397.507,,320
2016-07-14,23:59:59,277.571,419.182,,320
2017-02-21,23:59:59,277.361,378.636,,320
2017-03-31,23:59:59,276.496,211.764,,320
2017-05-23,23:59:59,276.502,212.848,,320
2017-08-17,23:59:59,277.001,309.171,,320
2017-09-10,23:59:59,277.086,325.674,,320
2018-08-13,23:59:59,277.105,329.285,,320
2018-11-24,23:59:59,277.619,428.465,,320
2019-02-13,23:59:59,277.000,309.094,,320
2020-02-12,23:59:59,278.090,519.411,,320
