Date,Time,Lake level (m),Active storage (Mm³),Active contingent storage (Mm³),QualityCode
2018-10-18,23:59:59,177.810,269.984,,320
2020-12-19,23:59:59,177.756,262.539,,320
2022-05-14,23:59:59,177.296,198.373,,320
2022-07-24,23:59:59,178.166,319.711,,320
2023-01-01,23:59:59,177.504,227.477,,320
2023-05-03,23:59:59,177.393,212.010,,320
2024-10-12,23:59:59,179.158,457.838,,320
1980-04-09,23:59:59,177.800,268.648,,320
1981-06-26,23:59:59,177.445,219.119,,320
1981-07-21,23:59:59,177.159,179.275,,320
1982-03-03,23:59:59,178.454,359.770,,320
1983-03-11,23:59:59,178.355,345.933,,320
1983-07-26,23:59:59,178.038,301.745,,320
1983-09-19,23:59:59,177.979,293.620,,320
1984-04-16,23:59:59,177.783,266.318,,320
1986-05-22,23:59:59,177.869,278.319,,320
1986-07-24,23:59:59,177.932,287.045,,320
1986-11-28,23:59:59,176.597,100.965,,320
1987-02-28,23:59:59,178.299,338.182,,320
1988-08-26,23:59:59,178.140,315.984,,320
1988-09-23,23:59:59,179.571,515.476,,320
1989-02-25,23:59:59,176.052,25.051,,320
1989-12-10,23:59:59,177.144,177.227,,320
1990-04-03,23:59:59,176.382,71.033,,320
1990-10-21,23:59:59,176.354,67.149,,320
1990-11-01,23:59:59,176.417,75.980,,320
1991-01-08,23:59:59,179.297,477.305,,320
1991-04-26,23:59:59,177.657,248.761,,320
1991-09-27,23:59:59,178.305,339.036,,320
1991-11-14,23:59:59,178.340,343.931,,320
1991-12-20,23:59:59,176.953,150.587,,320
1991-12-31,23:59:59,176.685,113.323,,320
1992-12-04,23:59:59,177.879,279.599,,320
1994-03-19,23:59:59,178.151,317.551,,320
1995-03-22,23:59:59,178.862,416.631,,320
1995-03-31,23:59:59,178.953,429.329,,320
1997-01-13,23:59:59,177.507,227.799,,320
1997-12-07,23:59:59,179.505,506.236,,320
1998-02-15,23:59:59,178.648,386.847,,320
1998-04-12,23:59:59,179.440,497.213,,320
1998-06-25,23:59:59,177.581,238.145,,320
1998-12-25,23:59:59,176.687,113.575,,320
1999-02-06,23:59:59,177.117,173.465,,320
1999-04-14,23:59:59,177.656,248.596,,320
2000-05-23,23:59:59,178.291,337.077,,320
2001-04-21,23:59:59,176.964,152.146,,320
2001-06-14,23:59:59,177.469,222.539,,320
2001-09-10,23:59:59,176.574,97.847,,320
2003-01-12,23:59:59,177.795,267.981,,320
2003-02-08,23:59:59,177.246,191.501,,320
2004-07-26,23:59:59,177.827,272.362,,320
2005-02-07,23:59:59,177.065,166.176,,320
2005-08-12,23:59:59,176.823,132.569,,320
2006-01-29,23:59:59,178.172,320.425,,320
2006-06-14,23:59:59,177.066,166.402,,320
2006-11-26,23:59:59,178.656,387.927,,320
2006-12-15,23:59:59,178.614,382.040,,320
2007-05-10,23:59:59,177.099,170.992,,320
2007-07-21,23:59:59,176.821,132.177,,320
2008-04-27,23:59:59,176.771,125.323,,320
2008-05-10,23:59:59,176.949,150.039,,320
2008-11-09,23:59:59,178.163,319.250,,320
2009-02-16,23:59:59,177.814,270.603,,320
2009-10-12,23:59:59,178.043,302.494,,320
2010-04-22,23:59:59,178.659,388.292,,320
2011-07-31,23:59:59,177.708,255.798,,320
2013-07-27,23:59:59,178.645,386.429,,320
2013-08-30,23:59:59,177.492,225.692,,320
2014-05-10,23:59:59,178.062,305.150,,320
2014-08-31,23:59:59,178.200,324.405,,320
2015-05-06,23:59:59,177.319,201.682,,320
2017-04-22,23:59:59,177.142,176.940,,320
2018-07-27,23:59:59,177.877,279.425,,320
2018-10-20,23:59:59,177.793,267.707,,320
2019-09-22,23:59:59,177.226,188.636,,320
2020-02-29,23:59:59,177.523,230.072,,320
2020-10-05,23:59:59,179.588,517.861,,320
2020-11-22,23:59:59,178.023,299.725,,320
2021-06-13,23:59:59,177.342,204.806,,320
2022-12-22,23:59:59,177.392,211.793,,320
1980-05-11,23:59:59,177.041,162.942,,320
1980-08-15,23:59:59,177.934,287.329,,320
1980-09-27,23:59:59,179.570,515.219,,320
1980-11-19,23:59:59,177.917,284.936,,320
1981-04-06,23:59:59,177.961,291.100,,320
1982-02-10,23:59:59,179.642,525.256,,320
1982-04-08,23:59:59,178.435,357.163,,320
1982-06-08,23:59:59,178.770,403.807,,320
1984-02-11,23:59:59,178.973,432.037,,320
1984-06-15,23:59:59,178.180,321.593,,320
1984-06-17,23:59:59,178.036,301.545,,320
1984-09-17,23:59:59,178.008,297.574,,320
1984-12-14,23:59:59,178.423,355.426,,320
1985-05-22,23:59:59,177.155,178.821,,320
1986-01-22,23:59:59,178.215,326.470,,320
1986-02-04,23:59:59,178.381,349.643,,320
1986-03-07,23:59:59,177.731,259.089,,320
1986-07-04,23:59:59,178.295,337.599,,320
1987-09-27,23:59:59,178.596,379.549,,320
1988-07-31,23:59:59,178.069,306.152,,320
1988-10-26,23:59:59,180.931,704.925,,320
1989-02-05,23:59:59,176.238,50.985,,320
1990-02-16,23:59:59,177.084,168.815,,320
1991-05-29,23:59:59,176.948,150.004,,320
1991-11-25,23:59:59,178.355,345.994,,320
1992-02-15,23:59:59,176.885,141.191,,320
1992-07-14,23:59:59,177.779,265.769,,320
1992-07-20,23:59:59,177.877,279.442,,320
1992-09-13,23:59:59,176.915,145.275,,320
1992-11-06,23:59:59,177.619,243.379,,320
1993-06-12,23:59:59,177.104,171.715,,320
1993-09-25,23:59:59,176.646,107.828,,320
1994-01-16,23:59:59,178.474,362.549,,320
1994-04-16,23:59:59,176.741,121.161,,320
1994-11-03,23:59:59,177.308,200.140,,320
1997-02-27,23:59:59,177.531,231.152,,320
1997-04-09,23:59:59,178.284,336.110,,320
1997-07-30,23:59:59,176.721,118.339,,320
1998-07-04,23:59:59,178.055,304.131,,320
1998-10-26,23:59:59,179.297,477.183,,320
1998-12-24,23:59:59,176.714,117.355,,320
1999-10-12,23:59:59,176.888,141.635,,320
2000-01-05,23:59:59,176.851,136.366,,320
2000-01-13,23:59:59,176.679,112.452,,320
2000-04-05,23:59:59,177.143,177.097,,320
2001-11-03,23:59:59,176.873,139.448,,320
2003-02-25,23:59:59,177.409,214.109,,320
2003-04-16,23:59:59,176.803,129.695,,320
2003-07-22,23:59:59,178.496,365.685,,320
2003-08-03,23:59:59,178.309,339.515,,320
2004-01-24,23:59:59,178.172,320.443,,320
2004-04-20,23:59:59,178.382,349.809,,320
2005-01-04,23:59:59,177.940,288.177,,320
2005-07-28,23:59:59,177.453,220.353,,320
2005-12-08,23:59:59,176.900,143.290,,320
2006-01-09,23:59:59,178.721,397.028,,320
2006-06-25,23:59:59,177.547,233.408,,320
2006-09-29,23:59:59,178.729,398.099,,320
2006-12-04,23:59:59,179.122,452.851,,320
2007-09-02,23:59:59,178.325,341.849,,320
2008-01-23,23:59:59,177.015,159.253,,320
2008-07-07,23:59:59,177.246,191.519,,320
2008-07-21,23:59:59,177.382,210.390,,320
2008-11-30,23:59:59,178.183,322.028,,320
2009-08-15,23:59:59,177.964,291.487,,320
2009-10-04,23:59:59,178.498,365.929,,320
2010-06-06,23:59:59,177.638,246.114,,320
2010-06-24,23:59:59,177.510,228.226,,320
2011-02-11,23:59:59,178.853,415.325,,320
2011-03-29,23:59:59,178.090,309.096,,320
2011-06-08,23:59:59,177.856,276.516,,320
2012-02-12,23:59:59,176.886,141.287,,320
2012-03-24,23:59:59,177.180,182.209,,320
2013-11-17,23:59:59,178.583,377.772,,320
2014-06-03,23:59:59,179.576,516.076,,320
